key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,-1,0.03508381671484072,
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,13,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,-1,0.106692079822277,
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,26,1.0,1.0
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,6,1.0,1.0
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,5,0.0319734858270748,0.021953075656384317
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,5,0.04468933225548507,0.04468933225548507
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,-1,0.03590470855104915,
242bdf6bc5bb0b94,1,I like the taste of meat,True,-1,0.0012235484008931527,
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,24,0.08239999310277793,0.08239999310277793
242bdf6bc5bb0b94,1,I was raised on a farm,True,13,1.0,1.0
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,6,1.0,1.0
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.0796854782790436,
242bdf6bc5bb0b94,1,I am chronically anemic,True,-1,0.005113368862140751,
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,-1,0.07610809856450565,
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,2,0.35042969938934276,0.35042969938934276
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,44,1.0,1.0
c0ac91fae56c6ec3,1,I eat meat every day,True,19,1.0,1.0
c0ac91fae56c6ec3,1,I like the taste of meat,True,-1,0.0012235347045810286,
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,0,1.0,1.0
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,0,0.3289036416897758,0.3289036416897758
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,-1,0.12893335331764633,
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,-1,0.05467014840177131,
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,2,0.2451335158909622,0.2451335158909622
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,20,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,12,1.0,1.0
