Topic,Count,Name,Representation,Representative_Docs
-1,627,-1_meat_eat_eat meat_feel,"['meat', 'eat', 'eat meat', 'feel', 'eating', 'meat eat', 'day', 'eating meat', 'meat day', 'eat meat day']","['I eat meat every day', 'I eat meat almost every day', 'I eat meat often']"
0,300,0_avoid_red_red meat_meat,"['avoid', 'red', 'red meat', 'meat', 'avoid eating', 'pork', 'meat avoid', 'eating', 'meats', 'beef']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,288,1_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'meat', 'eat meat', 'people', 'friends eat', 'meat friends', 'eat']","['My family and friends eat meat regularly', 'Family and friends eat meat regularly', 'My social contacts eat meat regularly']"
2,278,2_family_meat family_eats_family eats,"['family', 'meat family', 'eats', 'family eats', 'eats meat', 'family eats meat', 'meat', 'eating meat family', 'eating', 'eating meat']","['My family eats meat with me', 'Everyone in my family eats meat', 'All my family eats meat']"
3,245,3_chicken_fish_eat chicken_prefer,"['chicken', 'fish', 'eat chicken', 'prefer', 'eat', 'chicken fish', 'turkey', 'chicken turkey', 'buy', 'eat chicken fish']","['I eat more chicken and fish', 'I eat chicken and fish', 'I eat chicken and fish']"
4,207,4_red meat_red_meat_consumption,"['red meat', 'red', 'meat', 'consumption', 'meat consumption', 'reducing', 'limit', 'cut', 'try', 'reducing meat']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
5,148,5_want_weight_diet_healthy,"['want', 'weight', 'diet', 'healthy', 'lose', 'lose weight', 'healthier', 'food', 'want healthier', 'balanced']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
6,141,6_meals_plantbased_vegetables_vegetarian,"['meals', 'plantbased', 'vegetables', 'vegetarian', 'vegetarian meals', 'new', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am open to trying new meats', 'I eat more vegetables now', 'I sometimes have vegetarian meals']"
7,119,7_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'iron', 'need protein', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
8,118,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,104,9_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'eat', 'weekly', 'eat meat', 'weekly eat', 'week eat meat']","['I eat meat about three times a week', 'I eat meat a few times a week', 'I eat meat three times a week']"
10,94,10_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'choices', 'expensive meat', 'price', 'limited', 'meat expensive meat']","['Meat is expensive', 'Meat is very expensive', 'Meat is sometimes expensive']"
11,93,11_meat_meat easy_easy_protein meat,"['meat', 'meat easy', 'easy', 'protein meat', 'protein', 'meals', 'source', 'filling meat', 'filling', 'easier']","['Meat is a good source of protein', 'Meat is a good source of protein', 'Meat is a good source of protein']"
12,91,12_health_concerned_concerned health_concerns,"['health', 'concerned', 'concerned health', 'concerns', 'health concerned', 'concerned health concerned', 'cholesterol', 'health concerns', 'diabetes', 'heart']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
13,90,13_love_enjoy eating_meat love_enjoy eating meat,"['love', 'enjoy eating', 'meat love', 'enjoy eating meat', 'meat enjoy eating', 'enjoy', 'love taste', 'meat enjoy', 'love taste meat', 'eating meat']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
14,85,14_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'meat enjoy', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
15,82,15_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
16,81,16_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat wife', 'meat husband', 'eating', 'meat']","['My husband prefers eating meat', 'My wife eats the same as I do', 'My wife prefers red meat']"
17,79,17_meat meals_eat meat_eat meat meals_meals eat,"['meat meals', 'eat meat', 'eat meat meals', 'meals eat', 'meals', 'eat', 'meals eat meat', 'meat meals eat', 'include meat', 'meat']","['I eat meat with most meals', 'I eat meat with most meals', 'I eat meat at most meals']"
18,74,18_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'eating', 'eating meat', 'meat grew', 'raised eating', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
19,58,19_believe_believe meat_meat feels_eating meat feels,"['believe', 'believe meat', 'meat feels', 'eating meat feels', 'feels', 'meat', 'natural', 'nutritious', 'normal', 'eating meat']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
20,56,20_protein_meat protein_eat meat protein_protein eat,"['protein', 'meat protein', 'eat meat protein', 'protein eat', 'protein eat meat', 'eat meat', 'meat protein eat', 'eat', 'iron', 'meat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
