Topic,Count,Name,Representation,Representative_Docs
-1,615,-1_meat_love_eating_eat,"['meat', 'love', 'eating', 'eat', 'habit', 'eating meat', 'meals', 'family', 'love taste', 'meat habit']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
0,234,0_meat_easy_good_meat easy,"['meat', 'easy', 'good', 'meat easy', 'believe', 'meat tastes', 'meat feels', 'tastes', 'meat good', 'convenient']","['Meat tastes good', 'Meat tastes good to me', 'Eating meat feels normal to me']"
1,192,1_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'chicken fish', 'chicken turkey', 'prefer', 'eat chicken fish', 'eat', 'chicken eat']","['I eat chicken most often', 'I mostly eat chicken', 'I mostly eat chicken']"
2,187,2_protein_meat protein_meat_eat meat protein,"['protein', 'meat protein', 'meat', 'eat meat protein', 'eat meat', 'cut', 'eat', 'protein meat', 'provides', 'meat provides']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat to get protein']"
3,118,3_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'years', 'vegetarians', 'friends', 'vegetarian vegetarian', 'vegan vegetarian', 'vegetarian vegan']","['I am vegetarian', 'I am a vegetarian', 'I am a vegetarian']"
4,115,4_times_week_week eat_weekly,"['times', 'week', 'week eat', 'weekly', 'meat times', 'eat meat times', 'weekly eat', 'times week', 'week eat meat', 'times week eat']","['I eat meat 2-3 times a week', 'I eat meat about three times a week', 'I eat meat three times a week']"
5,101,5_health_concerned health_health concerns_concerns,"['health', 'concerned health', 'health concerns', 'concerns', 'concerned', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about health', 'I am concerned about health', 'I am concerned about my health']"
6,85,6_red meat_red_limit red_limit red meat,"['red meat', 'red', 'limit red', 'limit red meat', 'stopped eating', 'red meat consumption', 'stopped', 'limit', 'meat eat', 'eat red']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
7,85,7_eat meat_meat meals_eat meat meals_people,"['eat meat', 'meat meals', 'eat meat meals', 'people', 'people know', 'people know eat', 'know eat', 'eat', 'know', 'know eat meat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
8,78,8_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
9,68,9_avoid_avoid eating_meats avoid_processed,"['avoid', 'avoid eating', 'meats avoid', 'processed', 'pork avoid', 'avoid processed', 'meat avoid', 'pork', 'meats', 'processed meats avoid']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
10,65,10_food_habits_eating habits_similar,"['food', 'habits', 'eating habits', 'similar', 'cost', 'consider cost', 'choices', 'foods', 'value', 'consider cost choosing']","['My family has similar eating habits', 'My social contacts follow similar eating habits', 'I consider cost when choosing food']"
11,64,11_concerned animal_animal_concerned animal welfare_welfare,"['concerned animal', 'animal', 'concerned animal welfare', 'welfare', 'animal welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'animal cruelty']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
12,62,12_want_healthy_weight want_want healthy,"['want', 'healthy', 'weight want', 'want healthy', 'want healthier', 'weight', 'healthier', 'healthier want', 'healthy want', 'maintain']","['I want to stay healthy', 'I want to be healthy', 'I want to be healthy']"
13,59,13_occasionally_eat meat_meat occasionally_usually,"['occasionally', 'eat meat', 'meat occasionally', 'usually', 'eat meat lunch', 'meat lunch', 'eat', 'lunch', 'people eat meat', 'people']","['People around me eat meat regularly', 'I occasionally eat meat for lunch', 'I occasionally eat meat with lunch']"
14,57,14_unhealthy_meat unhealthy_feel_believe,"['unhealthy', 'meat unhealthy', 'feel', 'believe', 'guilty', 'red meat unhealthy', 'feel guilty', 'animals', 'eating animals', 'guilty eating']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
15,57,15_environmental_concerns_impact_concerned,"['environmental', 'concerns', 'impact', 'concerned', 'meat aware', 'health', 'environmental impact', 'concerns meat', 'concerned meat', 'environmental impact meat']","['I am concerned about the environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
16,56,16_considered_considered reducing meat_reducing meat_considered reducing,"['considered', 'considered reducing meat', 'reducing meat', 'considered reducing', 'reducing', 'vegetarians', 'eat pork', 'influence', 'seek meat', 'meat social contacts']","['I have not considered reducing meat consumption', 'I have not considered reducing meat', 'I have not considered reducing meat']"
17,50,17_protein_need_need protein_want,"['protein', 'need', 'need protein', 'want', 'high protein', 'protein diet', 'high', 'want protein', 'protein want', 'protein diet want']","['I need protein in my diet', 'I need more protein', 'I need protein']"
18,49,18_expensive_meat expensive_expensive meat_expensive meat expensive,"['expensive', 'meat expensive', 'expensive meat', 'expensive meat expensive', 'meat expensive meat', 'prices', 'meat prices', 'high', 'red meat expensive', 'high meat']","['Meat is very expensive', 'Meat can be expensive for me', 'Meat is expensive']"
19,48,19_animal_animals_welfare_animal welfare,"['animal', 'animals', 'welfare', 'animal welfare', 'care animal', 'care', 'care animal welfare', 'cattle', 'respect', 'lives']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
20,46,20_consumption_reducing_meat consumption_reducing meat,"['consumption', 'reducing', 'meat consumption', 'reducing meat', 'reduce', 'reduce meat consumption', 'reduce meat', 'limit meat', 'try limit', 'try']","['I try to limit meat consumption', 'I try to limit my meat consumption', 'I am reducing meat consumption']"
21,46,21_enjoy taste meat_enjoy taste_meat enjoy taste_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'meat enjoy', 'taste meat', 'taste', 'enjoy', 'taste meat people', 'meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
22,44,22_enjoy eating_meat enjoy eating_enjoy eating meat_eating meat enjoy,"['enjoy eating', 'meat enjoy eating', 'enjoy eating meat', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'eating meat like', 'meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
23,44,23_meat family_enjoys_family_loves,"['meat family', 'enjoys', 'family', 'loves', 'eating meat', 'enjoys eating meat', 'likes', 'family enjoys', 'enjoys eating', 'prefers']","['My family enjoys eating meat', 'Family enjoys eating meat', 'My family also enjoys eating meat']"
24,43,24_red meat_red_cut red_cut red meat,"['red meat', 'red', 'cut red', 'cut red meat', 'cut', 'eat red', 'eat red meat', 'prefers red', 'prefers red meat', 'red meat occasionally']","['I cut back on red meat', 'I cut out red meat', 'I have cut back on red meat']"
25,42,25_choices_meat choices_influences_price,"['choices', 'meat choices', 'influences', 'price', 'ethically sourced', 'sourced', 'sourced meat', 'ethically sourced meat', 'ethically', 'ethical']","['Cost influences my meat choices', 'Availability influences my meat choices', 'Price influences my meat choices']"
26,42,26_tradition_family tradition_family_meat family tradition,"['tradition', 'family tradition', 'family', 'meat family tradition', 'eating meat family', 'meat family', 'meat cultural', 'cultural', 'eating meat', 'habit']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is family tradition']"
27,41,27_avoid_avoid meat_reasons_red,"['avoid', 'avoid meat', 'reasons', 'red', 'avoid red', 'avoid red meat', 'avoid eating red', 'red meat', 'eating red', 'red meat avoid']","['Some social contacts avoid meat for health reasons', 'Social contacts avoid meat for health reasons', 'I avoid red meat for health reasons']"
28,38,28_meat health_considered eating meat_considered eating_reasons,"['meat health', 'considered eating meat', 'considered eating', 'reasons', 'considered', 'health', 'health reasons', 'meat health reasons', 'want eat meat', 'reduce meat']","['I want to eat less meat for health', 'I have considered eating less meat', 'I have considered eating less meat']"
29,38,29_diet_balanced_balanced diet_eat healthier,"['diet', 'balanced', 'balanced diet', 'eat healthier', 'healthier', 'want balanced', 'diet want', 'healthy', 'want eat', 'want balanced diet']","['I want a balanced diet', 'I want a more balanced diet', 'I want a balanced diet']"
30,37,30_rarely_rarely eat_meat rarely eat_meat rarely,"['rarely', 'rarely eat', 'meat rarely eat', 'meat rarely', 'rarely eat meat', 'rarely eats', 'rarely eats meat', 'limited', 'meals meat', 'eat']","['I rarely eat steak', 'I rarely eat beef', 'I rarely eat meat']"
31,37,31_lean_choose leaner_leaner_eat lean,"['lean', 'choose leaner', 'leaner', 'eat lean', 'meat gives', 'gives', 'increases', 'energy', 'meat makes', 'meat gives energy']","['I try to choose leaner cuts of beef', 'Eating meat gives me more energy', 'Eating meat gives me energy']"
