Topic,Count,Name,Representation,Representative_Docs
-1,597,-1_meat_taste_people_eating,"['meat', 'taste', 'people', 'eating', 'like', 'taste meat', 'eat', 'eating meat', 'believe', 'eat meat']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
0,363,0_family_meat family_social_friends,"['family', 'meat family', 'social', 'friends', 'contacts', 'meat', 'social contacts', 'eats', 'family eats', 'eats meat']","['My family eats meat', 'My family eats more meat', 'My family eats meat']"
1,242,1_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken eat', 'chicken turkey', 'eat fish', 'eat chicken fish']","['I eat chicken and fish', 'I eat mostly chicken and fish', 'I eat chicken and fish']"
2,201,2_consumption_red meat_red_meat,"['consumption', 'red meat', 'red', 'meat', 'limit', 'meat consumption', 'cut', 'try', 'reducing', 'reduce']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
3,182,3_avoid_pork_avoid eating_meat avoid,"['avoid', 'pork', 'avoid eating', 'meat avoid', 'beef', 'red', 'processed', 'red meat', 'eating', 'avoid pork']","['I avoid pork', 'I avoid pork', 'I sometimes avoid pork']"
4,177,4_vegetarian_vegan_plantbased_vegetables,"['vegetarian', 'vegan', 'plantbased', 'vegetables', 'meals', 'vegetarian meals', 'plantbased meals', 'balance', 'balance meat', 'vegetarians']","['I am a vegetarian', 'I became vegetarian', 'I am vegetarian']"
5,167,5_concerns_meat_health_red meat,"['concerns', 'meat', 'health', 'red meat', 'red', 'environmental', 'unhealthy', 'health concerns', 'ethical', 'grassfed']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
6,123,6_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
7,117,7_expensive_meat expensive_prices_meat prices,"['expensive', 'meat expensive', 'prices', 'meat prices', 'choices', 'cost', 'price', 'meat', 'influences', 'meat choices']","['Meat is sometimes expensive', 'Meat is expensive', 'Meat is expensive for me']"
8,106,8_health_concerned health_cholesterol_concerned,"['health', 'concerned health', 'cholesterol', 'concerned', 'concerns', 'health concerns', 'health concerned', 'heart', 'cholesterol concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
9,101,9_eat_eat meat regularly_regularly eat_regularly,"['eat', 'eat meat regularly', 'regularly eat', 'regularly', 'meat regularly', 'meat regularly eat', 'eat meat', 'regularly eat meat', 'meat eat', 'meat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
