Topic,Count,Name,Representation,Representative_Docs
-1,517,-1_meat_cook_eat_eating,"['meat', 'cook', 'eat', 'eating', 'diet', 'love', 'love taste', 'eat meat', 'friends', 'love taste meat']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
0,251,0_meat_red meat_red_consumption,"['meat', 'red meat', 'red', 'consumption', 'limit', 'try', 'meat consumption', 'cut', 'reducing', 'eat']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
1,247,1_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'eat', 'chicken fish', 'chicken turkey', 'chicken eat', 'eat fish', 'eat chicken fish']","['I eat chicken and fish', 'I eat more chicken and fish', 'I eat chicken and fish']"
2,204,2_vegetarian_vegan_meals_vegetables,"['vegetarian', 'vegan', 'meals', 'vegetables', 'plantbased', 'vegetarian meals', 'picky', 'options', 'plantbased meals', 'foods']","['I am a vegetarian', 'I am a vegetarian', 'I am vegetarian']"
3,174,3_family_meat family_family eats_eats,"['family', 'meat family', 'family eats', 'eats', 'family eats meat', 'eats meat', 'friends', 'meat', 'family friends', 'eat meat family']","['All my family eats meat', 'My family eats meat with me', 'My family eats meat']"
4,164,4_concerns_health_meat_red meat,"['concerns', 'health', 'meat', 'red meat', 'red', 'unhealthy', 'health concerns', 'ethical', 'environmental', 'grassfed']","['I have health concerns about red meat', 'I have health concerns about red meat', 'Health concerns about red meat']"
5,126,5_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
6,123,6_husband_wife_friends_reasons,"['husband', 'wife', 'friends', 'reasons', 'red meat', 'red', 'meat health', 'partner', 'meat', 'eats']","['My mom eats less meat for health reasons', 'Some social contacts avoid meat for health reasons', 'People avoid red meat for health reasons']"
7,111,7_avoid_avoid eating_pork_pork avoid,"['avoid', 'avoid eating', 'pork', 'pork avoid', 'meats avoid', 'processed', 'avoid pork', 'meat avoid', 'avoid red', 'avoid red meat']","['I avoid pork', 'I sometimes avoid pork', 'I avoid pork']"
8,110,8_want_weight_motivated_weight want,"['want', 'weight', 'motivated', 'weight want', 'lose', 'motivated health', 'lose weight', 'healthy', 'health', 'lose weight want']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
