Topic,Count,Name,Representation,Representative_Docs
-1,560,-1_enjoy_taste_taste meat_meat,"['enjoy', 'taste', 'taste meat', 'meat', 'concerned', 'eating', 'eating meat', 'enjoy taste meat', 'enjoy taste', 'environmental']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,1151,0_meat_eat_eating_eat meat,"['meat', 'eat', 'eating', 'eat meat', 'eating meat', 'meals', 'avoid', 'beef', 'meats', 'health']","['I mostly eat meat', 'I eat less meat than before', 'I do not eat meat often']"
1,458,1_family_meat_friends_social,"['family', 'meat', 'friends', 'social', 'contacts', 'meat family', 'eats', 'social contacts', 'eat meat', 'eat']","['My family eats meat', 'My family eats more meat than I do', 'My family eats more meat']"
2,292,2_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'eat fish', 'beef', 'prefer']","['I mostly eat chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
3,204,3_protein_want_want protein_meat protein,"['protein', 'want', 'want protein', 'meat protein', 'source', 'protein want', 'protein meat', 'iron', 'high protein', 'meat']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
4,190,4_red_red meat_meat_eat red meat,"['red', 'red meat', 'meat', 'eat red meat', 'eat red', 'cut', 'eating red', 'eating red meat', 'avoid', 'avoid red meat']","['I eat less red meat', 'I still eat red meat sometimes', 'I eat less red meat']"
5,186,5_want_weight_motivated_cholesterol,"['want', 'weight', 'motivated', 'cholesterol', 'diet', 'healthy', 'healthier', 'health', 'lose', 'motivated health']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
6,135,6_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'vegetarians', 'friends', 'options', 'pescatarian', 'vegetarian options', 'years']","['I am a vegetarian', 'I am vegetarian', 'I became vegetarian']"
7,126,7_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
8,80,8_times_week_eat meat_eat meat times,"['times', 'week', 'eat meat', 'eat meat times', 'meat times', 'week eat', 'eat', 'week eat meat', 'weekly', 'weekly eat']","['I eat meat a few times a week', 'I eat meat about three times a week', 'I eat meat four times a week']"
9,76,9_eat meat_eat meat day_day_meat day,"['eat meat', 'eat meat day', 'day', 'meat day', 'day eat', 'eat', 'day eat meat', 'meat day eat', 'meat daily', 'daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
