Topic,Count,Name,Representation,Representative_Docs
-1,356,-1_eating_eating meat_meat_grew,"['eating', 'eating meat', 'meat', 'grew', 'grew eating', 'habit', 'crave', 'raised', 'grew eating meat', 'cook']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
0,871,0_meat_eat_eat meat_meals,"['meat', 'eat', 'eat meat', 'meals', 'meats', 'health', 'eating', 'feel', 'eating meat', 'meal']","['I eat meat', 'I eat mostly meat', 'I eat less meat than before']"
1,446,1_family_meat_friends_social,"['family', 'meat', 'friends', 'social', 'meat family', 'contacts', 'eats', 'social contacts', 'eat meat', 'family eats']","['My family eats meat', 'My family eats meat with me', 'My family eats more meat']"
2,243,2_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'eat fish', 'prefer', 'chicken eat']","['I eat more chicken and fish', 'I eat chicken and fish', 'I eat chicken and fish']"
3,203,3_protein_want_want protein_meat protein,"['protein', 'want', 'want protein', 'meat protein', 'source', 'protein want', 'protein meat', 'iron', 'high protein', 'protein eat']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
4,186,4_red_red meat_meat_eat red,"['red', 'red meat', 'meat', 'eat red', 'eat red meat', 'cut', 'eating red', 'eating red meat', 'avoid', 'avoid red meat']","['I eat less red meat', 'I eat less red meat now', 'I eat less red meat']"
5,159,5_eat meat_eat_day eat_day,"['eat meat', 'eat', 'day eat', 'day', 'times', 'day eat meat', 'meat day', 'meat day eat', 'eat meat day', 'daily']","['I eat meat at least once a day', 'I eat meat every day', 'I eat meat every day']"
6,146,6_want_weight_motivated_diet,"['want', 'weight', 'motivated', 'diet', 'healthy', 'healthier', 'health', 'lose', 'motivated health', 'lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
7,137,7_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'vegetarians', 'options', 'friends', 'vegetarian options', 'pescatarian', 'years']","['I am vegetarian', 'I am a vegetarian', 'I am a vegetarian']"
8,125,8_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'animals', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,121,9_taste_taste meat_enjoy taste_enjoy taste meat,"['taste', 'taste meat', 'enjoy taste', 'enjoy taste meat', 'enjoy', 'taste meat enjoy', 'meat enjoy', 'meat enjoy taste', 'like taste', 'like taste meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
10,109,10_health_concerned_cholesterol_concerned health,"['health', 'concerned', 'cholesterol', 'concerned health', 'concerns', 'health concerns', 'concerned health concerned', 'health concerned', 'want', 'diabetes']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
11,107,11_avoid_pork_beef_eat beef,"['avoid', 'pork', 'beef', 'eat beef', 'avoid pork', 'pork avoid', 'beef avoid', 'avoid eating', 'eat', 'avoid beef']","['I sometimes avoid pork', 'I avoid pork', 'I avoid pork']"
12,86,12_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
13,82,13_enjoy eating_enjoy_enjoy eating meat_meat enjoy eating,"['enjoy eating', 'enjoy', 'enjoy eating meat', 'meat enjoy eating', 'meat enjoy', 'eating meat', 'eating', 'eating meat enjoy', 'meat', 'meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
14,81,14_vegetables_plantbased_foods_plantbased meals,"['vegetables', 'plantbased', 'foods', 'plantbased meals', 'plantbased foods', 'meals', 'eat plantbased', 'eat vegetables', 'vegetable', 'veggie']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
