Topic,Count,Name,Representation,Representative_Docs
-1,540,-1_meat_taste_taste meat_enjoy,"['meat', 'taste', 'taste meat', 'enjoy', 'enjoy taste meat', 'enjoy taste', 'eating', 'eating meat', 'eat', 'eat meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,317,0_avoid_red_meat_red meat,"['avoid', 'red', 'meat', 'red meat', 'eating', 'avoid eating', 'pork', 'feel', 'meat avoid', 'meats']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,251,1_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'eat meat', 'friends eat', 'people', 'meat', 'friends eat meat', 'eat']","['Most social contacts eat meat', 'My social contacts eat meat regularly', 'Social contacts eat meat regularly']"
2,231,2_family_eats_family eats_meat family,"['family', 'eats', 'family eats', 'meat family', 'eats meat', 'family eats meat', 'meat', 'meat family eats', 'parents', 'son']","['My family eats meat with me', 'My family eats more meat than I do', 'My family eats meat']"
3,211,3_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'prefer', 'eat fish', 'chicken eat']","['I eat chicken and fish', 'I eat more chicken and fish', 'I eat more chicken and fish']"
4,199,4_red meat_red_consumption_meat,"['red meat', 'red', 'consumption', 'meat', 'limit', 'meat consumption', 'cut', 'try', 'reducing', 'eat']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
5,193,5_want_weight_motivated_healthy,"['want', 'weight', 'motivated', 'healthy', 'diet', 'healthier', 'lose', 'health', 'lose weight', 'motivated health']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
6,173,6_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'iron', 'protein want', 'eat meat protein', 'need', 'protein eat', 'protein meat']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
7,164,7_vegetarian_meals_plantbased_vegetables,"['vegetarian', 'meals', 'plantbased', 'vegetables', 'vegan', 'vegetarian meals', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am a vegetarian', 'I am a vegetarian', 'I sometimes have vegetarian meals']"
8,116,8_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,106,9_meat_meat easy_easy_convenient,"['meat', 'meat easy', 'easy', 'convenient', 'filling', 'meals', 'feel', 'filling meat', 'convenient meat', 'meat convenient']","['Meat is easy to cook', 'Meat is easy to cook', 'Meat is easy to cook for everyone']"
10,106,10_health_concerned_concerned health_cholesterol,"['health', 'concerned', 'concerned health', 'cholesterol', 'concerns', 'concerned health concerned', 'health concerned', 'health concerns', 'want reduce', 'want']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
11,93,11_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'price', 'limited', 'meat expensive meat']","['Meat can be expensive for me', 'Meat is expensive', 'Meat is sometimes expensive']"
12,85,12_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'weekly eat', 'week eat meat', 'eat', 'times week']","['I eat meat four times a week', 'I eat meat a few times a week', 'I eat meat three or four times a week']"
13,82,13_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat husband', 'meat wife', 'eating', 'red meat']","['My husband prefers eating meat', 'My wife prefers red meat', 'My wife eats the same as I do']"
14,82,14_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
15,76,15_meat meals_eat meat meals_eat meat_meals eat,"['meat meals', 'eat meat meals', 'eat meat', 'meals eat', 'meals', 'meat meals eat', 'meals eat meat', 'eat', 'include meat', 'meat']","['I eat meat in most meals', 'I eat meat in most meals', 'I eat meat most meals']"
16,74,16_meat regularly eat_eat meat_regularly eat_regularly eat meat,"['meat regularly eat', 'eat meat', 'regularly eat', 'regularly eat meat', 'eat meat regularly', 'regularly', 'meat regularly', 'day eat', 'eat', 'meat day eat']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
17,70,17_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'eating meat', 'eating', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
18,67,18_enjoy eating_enjoy_enjoy eating meat_meat enjoy,"['enjoy eating', 'enjoy', 'enjoy eating meat', 'meat enjoy', 'eating meat enjoy', 'meat enjoy eating', 'eating meat', 'eating', 'meat like', 'meat']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
19,60,19_buy_grassfed_buy meat_sale,"['buy', 'grassfed', 'buy meat', 'sale', 'prefer', 'affordable', 'ethically', 'meat', 'seek', 'grassfed meat']","['I buy meat when it is on sale', 'I buy meat on sale', 'I buy more meat when it is on sale']"
20,58,20_crave_cook_home_crave meat,"['crave', 'cook', 'home', 'crave meat', 'meat crave', 'cook meat', 'meat available', 'meat', 'meat crave meat', 'crave meat crave']","['I crave meat', 'I crave meat', 'I crave meat']"
21,54,21_believe_believe meat_meat feels_eating meat feels,"['believe', 'believe meat', 'meat feels', 'eating meat feels', 'feels', 'natural', 'nutritious', 'meat', 'normal', 'eating meat']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
