key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,7,1.0,1.0
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,14,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,0,0.11076961073680457,0.11076961073680457
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,0,0.5324909997331452,0.5324909997331452
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,40,1.0,1.0
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,6,1.0,1.0
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,6,1.0,1.0
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,7,1.0,1.0
242bdf6bc5bb0b94,1,I like the taste of meat,True,-1,0.005490917232989169,
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,13,1.0,1.0
242bdf6bc5bb0b94,1,I was raised on a farm,True,14,0.020919513126743956,0.020919513126743956
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,40,1.0,1.0
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,22,1.0,1.0
242bdf6bc5bb0b94,1,I am chronically anemic,True,-1,0.027018420746181847,
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,0,0.2839625982185746,0.2839625982185746
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,4,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,47,1.0,1.0
c0ac91fae56c6ec3,1,I eat meat every day,True,11,0.025648519024605028,0.025648519024605028
c0ac91fae56c6ec3,1,I like the taste of meat,True,-1,0.005469646358577837,
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,18,1.0,1.0
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,12,0.4866336612519845,0.4866336612519845
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,22,1.0,1.0
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,12,0.11603072812186262,0.09571316566330226
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,4,1.0,1.0
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,21,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,9,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,23,0.037214876370330316,0.037214876370330316
8f96fa223f234180,1,I eat more chicken and fish now,True,16,0.11957521564280826,0.11957521564280826
8f96fa223f234180,1,I have tried to cut back on red meat,True,1,0.03547060235903478,0.03547060235903478
8f96fa223f234180,1,I have tried to cut back on processed meat,True,1,0.029651358981228296,0.029651358981228296
8f96fa223f234180,1,I am concerned about my health,True,8,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,24,0.05801290872428472,0.05801290872428472
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,-1,0.08852131893914765,
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,18,1.0,1.0
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,7,1.0,1.0
24e9f4a8dba444ba,1,I eat a lot of chicken,True,-1,0.026898161234988272,
