Topic,Count,Name,Representation,Representative_Docs
-1,666,-1_taste_taste meat_meat_eat,"['taste', 'taste meat', 'meat', 'eat', 'want', 'enjoy', 'enjoy taste', 'eat meat', 'enjoy taste meat', 'love']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,354,0_avoid_meat_eating_red,"['avoid', 'meat', 'eating', 'red', 'red meat', 'feel', 'avoid eating', 'pork', 'meat avoid', 'meats']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,284,1_social_contacts_social contacts_friends,"['social', 'contacts', 'social contacts', 'friends', 'meat', 'people', 'eat meat', 'family', 'community', 'people eat']","['Most social contacts eat meat', 'My social contacts eat meat regularly', 'Social contacts eat meat regularly']"
2,263,2_meat_consumption_red meat_red,"['meat', 'consumption', 'red meat', 'red', 'meat consumption', 'eating', 'limit', 'reducing', 'cut', 'eating meat']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
3,225,3_family_eats_family eats_meat family,"['family', 'eats', 'family eats', 'meat family', 'eats meat', 'family eats meat', 'meat', 'meat family eats', 'parents', 'members']","['My family eats meat with me', 'My family eats meat', 'My family eats more meat than I do']"
4,157,4_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'prefer', 'eat chicken fish', 'eat fish']","['I eat chicken and fish', 'I eat mostly chicken and fish', 'I eat more chicken and fish']"
5,132,5_protein_believe_believe meat_meat protein,"['protein', 'believe', 'believe meat', 'meat protein', 'meat', 'source', 'protein meat', 'eat meat protein', 'protein eat', 'protein eat meat']","['I eat meat for protein', 'I eat meat to get protein', 'I eat meat for protein']"
6,125,6_meals_plantbased_vegetables_vegetarian,"['meals', 'plantbased', 'vegetables', 'vegetarian', 'vegetarian meals', 'plantbased meals', 'balance', 'balance meat', 'meatless', 'eat']","['Some days I eat vegetarian meals', 'I eat more vegetables now', 'I sometimes have vegetarian meals']"
7,121,7_protein_want_want protein_protein want,"['protein', 'want', 'want protein', 'protein want', 'protein want protein', 'want protein want', 'need', 'iron', 'high', 'need protein']","['I want to get enough protein', 'I want to get enough protein', 'I want enough protein']"
8,117,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
