Topic,Count,Name,Representation,Representative_Docs
-1,781,-1_meat_eating_eating meat_enjoy,"['meat', 'eating', 'eating meat', 'enjoy', 'eat meat', 'eat', 'taste', 'taste meat', 'meat eat', 'meat eat meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I eat meat often']"
0,317,0_avoid_meat_eating_red,"['avoid', 'meat', 'eating', 'red', 'red meat', 'pork', 'feel', 'avoid eating', 'meat avoid', 'meats']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,251,1_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'eat meat', 'meat', 'eat', 'friends eat', 'people', 'friends eat meat']","['Most social contacts eat meat', 'My social contacts eat meat regularly', 'Social contacts eat meat regularly']"
2,231,2_family_eats_family eats_meat family,"['family', 'eats', 'family eats', 'meat family', 'eats meat', 'family eats meat', 'meat', 'meat family eats', 'parents', 'son']","['My family eats meat', 'My family eats more meat than I do', 'My family eats meat with me']"
3,230,3_eat_eat meat_times_week,"['eat', 'eat meat', 'times', 'week', 'meat', 'meat times', 'eat meat times', 'weekly', 'meat meals', 'meals eat']","['I eat meat a few times a week', 'I eat meat a few times a week', 'I eat meat a few times a week']"
4,229,4_meat_believe_buy_believe meat,"['meat', 'believe', 'buy', 'believe meat', 'eating meat', 'meat feels', 'eating', 'feels', 'meat easy', 'convenient']","['I believe meat is healthy', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
5,211,5_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'prefer', 'eat fish', 'chicken eat']","['I mostly eat chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
6,199,6_meat_red meat_red_consumption,"['meat', 'red meat', 'red', 'consumption', 'limit', 'meat consumption', 'cut', 'try', 'eat', 'reducing']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
7,193,7_want_weight_motivated_healthy,"['want', 'weight', 'motivated', 'healthy', 'diet', 'healthier', 'health', 'lose', 'lose weight', 'motivated health']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
8,173,8_protein_want_want protein_meat protein,"['protein', 'want', 'want protein', 'meat protein', 'iron', 'protein want', 'eat meat protein', 'need', 'protein eat', 'protein meat']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
9,164,9_vegetarian_meals_plantbased_vegetables,"['vegetarian', 'meals', 'plantbased', 'vegetables', 'vegan', 'vegetarian meals', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am a vegetarian', 'I became vegetarian', 'I sometimes have vegetarian meals']"
10,116,10_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
11,106,11_health_concerned_concerned health_cholesterol,"['health', 'concerned', 'concerned health', 'cholesterol', 'concerns', 'health concerns', 'concerned health concerned', 'health concerned', 'want reduce', 'want']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
12,93,12_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'meat', 'price', 'limited']","['Meat is very expensive', 'Meat is expensive for me', 'Meat is expensive']"
13,82,13_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat husband', 'meat wife', 'eating', 'meat']","['My husband prefers eating meat', 'My wife eats the same as I do', 'My wife prefers red meat']"
14,82,14_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
