Topic,Count,Name,Representation,Representative_Docs
-1,615,-1_meat_eating_eat meat_eat,"['meat', 'eating', 'eat meat', 'eat', 'eating meat', 'meat eat', 'day', 'enjoy', 'meat eat meat', 'enjoy eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I eat meat']"
0,302,0_avoid_red_red meat_meat,"['avoid', 'red', 'red meat', 'meat', 'avoid eating', 'pork', 'meat avoid', 'eating', 'meats', 'processed']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,288,1_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'meat', 'eat meat', 'people', 'friends eat', 'eat', 'meat friends']","['Family and friends eat meat regularly', 'Family and friends eat meat regularly', 'My social contacts eat meat regularly']"
2,270,2_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'prefer', 'chicken fish', 'turkey', 'buy', 'chicken turkey', 'eat fish']","['I mostly eat chicken', 'I mostly eat chicken', 'I eat chicken most often']"
3,235,3_family_eats_family eats_meat family,"['family', 'eats', 'family eats', 'meat family', 'eats meat', 'family eats meat', 'meat', 'meat family eats', 'members', 'parents']","['My family eats meat', 'My family eats more meat', 'My family eats meat with me']"
4,208,4_red meat_red_meat_consumption,"['red meat', 'red', 'meat', 'consumption', 'limit', 'meat consumption', 'reducing', 'cut', 'try', 'reducing meat']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
5,198,5_want_weight_motivated_diet,"['want', 'weight', 'motivated', 'diet', 'healthy', 'healthier', 'health', 'lose', 'lose weight', 'motivated health']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
6,152,6_vegetarian_meals_plantbased_vegetables,"['vegetarian', 'meals', 'plantbased', 'vegetables', 'vegan', 'vegetarian meals', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am a vegetarian', 'I am vegetarian', 'I sometimes have vegetarian meals']"
7,118,7_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'iron', 'need protein', 'high protein']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
8,117,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,113,9_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'alternatives', 'choices', 'meat', 'expensive meat', 'price']","['Meat is too expensive', 'Meat is expensive for me', 'Meat can be expensive for me']"
10,109,10_health_concerned_concerned health_cholesterol,"['health', 'concerned', 'concerned health', 'cholesterol', 'concerns', 'health concerns', 'health concerned', 'concerned health concerned', 'want reduce', 'want']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
11,101,11_meat_meat easy_easy_convenient,"['meat', 'meat easy', 'easy', 'convenient', 'feel', 'meals', 'filling', 'convenient meat', 'meat convenient', 'filling meat']","['Meat is easy to cook', 'Meat is easy to cook for everyone', 'Meat is easy to cook']"
12,90,12_protein_believe_believe meat_meat protein,"['protein', 'believe', 'believe meat', 'meat protein', 'eat meat protein', 'meat', 'protein meat', 'protein eat meat', 'protein eat', 'protein believe']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
13,86,13_meat meals_eat_eat meat_meals eat,"['meat meals', 'eat', 'eat meat', 'meals eat', 'eat meat meals', 'meals', 'meat meals eat', 'meals eat meat', 'occasionally', 'include meat']","['I eat meat with most meals', 'I eat meat with most meals', 'I eat meat with most meals']"
14,84,14_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy', 'meat enjoy taste', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
15,83,15_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
16,79,16_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat wife', 'meat husband', 'eating', 'meat']","['My husband prefers eating meat', 'My wife eats the same as I do', 'My wife prefers red meat']"
17,74,17_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'week eat meat', 'weekly', 'weekly eat', 'times week', 'times week eat']","['I eat meat 2-4 times a week', 'I eat meat a few times a week', 'I eat meat 2-3 times a week']"
18,74,18_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'eating', 'eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
19,62,19_crave_home_cook_crave meat,"['crave', 'home', 'cook', 'crave meat', 'meat crave', 'meat available', 'steak', 'meat', 'eat meat available', 'meat crave meat']","['I crave meat', 'I crave meat', 'I crave meat sometimes']"
