Topic,Count,Name,Representation,Representative_Docs
-1,512,-1_eating_eating meat_meat_pork,"['eating', 'eating meat', 'meat', 'pork', 'grew', 'grew eating', 'motivated', 'habit', 'avoid', 'cut']","['We grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
0,256,0_meat_consumption_eating_reducing,"['meat', 'consumption', 'eating', 'reducing', 'eating meat', 'feel', 'reducing meat', 'meat consumption', 'considered', 'beef']","['I try to limit my meat consumption', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
1,242,1_want_health_weight_concerned,"['want', 'health', 'weight', 'concerned', 'concerned health', 'cholesterol', 'diet', 'healthy', 'healthier', 'lose']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
2,238,2_family_meat family_family eats_eats,"['family', 'meat family', 'family eats', 'eats', 'family eats meat', 'meat', 'eats meat', 'friends', 'family eat', 'eat meat family']","['My family eats meat with me', 'My family eats meat', 'All my family eats meat']"
3,237,3_meat_expensive_processed_meats,"['meat', 'expensive', 'processed', 'meats', 'prices', 'meat expensive', 'choices', 'meat prices', 'cost', 'alternatives']","['Meat is expensive', 'Meat is too expensive', 'Meat is expensive for me']"
4,175,4_chicken_eat chicken_turkey_chicken turkey,"['chicken', 'eat chicken', 'turkey', 'chicken turkey', 'eat', 'prefer', 'beef', 'fish', 'chicken eat', 'ground']","['I mostly eat chicken', 'I mostly eat chicken', 'I eat mostly chicken']"
5,167,5_red_red meat_eat red meat_eat red,"['red', 'red meat', 'eat red meat', 'eat red', 'meat', 'eating red', 'eating red meat', 'avoid red', 'avoid red meat', 'avoid']","['I still eat red meat sometimes', 'I eat less red meat', 'I eat less red meat']"
6,139,6_social_contacts_social contacts_friends,"['social', 'contacts', 'social contacts', 'friends', 'meat social', 'meat social contacts', 'meat friends', 'contacts eat', 'meat', 'contacts eat meat']","['Social contacts eat meat regularly', 'My social contacts eat meat regularly', 'Most social contacts eat meat']"
7,132,7_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
8,131,8_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'vegetarian options', 'friends', 'years', 'vegetarianism']","['I became vegetarian', 'I am a vegetarian', 'I am vegetarian']"
9,124,9_protein_meat protein_protein meat_iron,"['protein', 'meat protein', 'protein meat', 'iron', 'source', 'eat meat protein', 'meat', 'protein source', 'protein eat', 'meat provides']","['I eat meat for protein', 'I eat meat for protein', 'Meat is my go-to protein']"
10,108,10_plantbased_vegetables_foods_plantbased meals,"['plantbased', 'vegetables', 'foods', 'plantbased meals', 'meals', 'balance', 'plantbased foods', 'balance meat', 'food', 'eat plantbased']","['I try to eat more vegetables', 'I eat more vegetables now', 'I try to balance meat with vegetables']"
11,102,11_eat meat regularly_crave_meat regularly_regularly,"['eat meat regularly', 'crave', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat regularly eat', 'regularly eat', 'meat eat', 'meat eat meat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
12,87,12_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'protein diet', 'need protein', 'high protein']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
13,87,13_meals_meat meals_eat meat meals_meal,"['meals', 'meat meals', 'eat meat meals', 'meal', 'eat meat', 'eat', 'eat meat meal', 'meals eat', 'meat meals eat', 'meat meal']","['I eat meat for most meals', 'I eat meat with most meals', 'I eat meat at most meals']"
14,86,14_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
15,83,15_enjoy eating_enjoy eating meat_enjoy_meat enjoy eating,"['enjoy eating', 'enjoy eating meat', 'enjoy', 'meat enjoy eating', 'meat enjoy', 'eating meat', 'eating', 'eating meat enjoy', 'meat', 'meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
16,83,16_times_eat meat times_meat times_week,"['times', 'eat meat times', 'meat times', 'week', 'week eat', 'eat meat', 'week eat meat', 'weekly eat', 'weekly', 'weekly eat meat']","['I eat meat several times a week', 'I eat meat 2-4 times a week', 'I eat meat three times a week']"
17,76,17_meals_include_include meat_meals meat,"['meals', 'include', 'include meat', 'meals meat', 'meat easy', 'meat', 'easy', 'convenient', 'include meat meals', 'meat convenient']","['I include meat in most meals', 'I include meat in most meals', 'I always include meat in my meals']"
18,75,18_eat meat day_meat day_day_day eat,"['eat meat day', 'meat day', 'day', 'day eat', 'eat meat', 'day eat meat', 'meat day eat', 'meat daily', 'daily', 'eat meat daily']","['I eat meat almost every day', 'I eat meat every day', 'I eat meat almost every day']"
19,74,19_taste_taste meat_like taste meat_like taste,"['taste', 'taste meat', 'like taste meat', 'like taste', 'love taste', 'love', 'love taste meat', 'like', 'meat like taste', 'taste meat like']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
20,72,20_health_believe_believe meat_think,"['health', 'believe', 'believe meat', 'think', 'meat believe', 'meat', 'health concerns', 'meat healthy', 'concerns', 'eating meat']","['I believe less meat is better for health', 'I believe meat is healthy', 'I believe meat is healthy']"
21,64,21_fish_eat fish_eat chicken fish_chicken fish,"['fish', 'eat fish', 'eat chicken fish', 'chicken fish', 'fish eat', 'chicken', 'eat', 'eat chicken', 'chicken fish eat', 'fish eat fish']","['I eat more chicken and fish', 'I eat mostly chicken and fish', 'I eat chicken and fish']"
22,56,22_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'enjoy', 'taste meat', 'meat enjoy', 'taste', 'enjoy flavor', 'flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
23,52,23_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'people know eat', 'meat people eat', 'know eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
