Topic,Count,Name,Representation,Representative_Docs
-1,693,-1_meat_eating_eating meat_eat,"['meat', 'eating', 'eating meat', 'eat', 'eat meat', 'feel', 'love', 'meat eat', 'enjoy', 'day']","['I enjoy eating meat', 'I enjoy eating meat', 'I often do not eat any meat']"
0,281,0_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'people', 'eat meat', 'meat', 'eat', 'friends eat', 'meat social']","['Family and friends eat meat regularly', 'Family and friends eat meat regularly', 'My family and friends eat meat regularly']"
1,261,1_family_meat family_eats_family eats,"['family', 'meat family', 'eats', 'family eats', 'eats meat', 'family eats meat', 'meat', 'eating meat family', 'eating', 'meat family eats']","['Everyone in my family eats meat', 'My family eats meat with me', 'All my family eats meat']"
2,204,2_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'prefer', 'eat fish', 'eat chicken fish']","['I eat mostly chicken and fish', 'I eat chicken and fish', 'I eat chicken and fish']"
3,201,3_red meat_red_meat_consumption,"['red meat', 'red', 'meat', 'consumption', 'limit', 'meat consumption', 'cut', 'try', 'reducing', 'eat']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
4,165,4_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'protein want', 'protein eat', 'iron', 'eat meat protein', 'need', 'protein eat meat']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
5,164,5_avoid_avoid eating_pork_meat avoid,"['avoid', 'avoid eating', 'pork', 'meat avoid', 'eating', 'red', 'dislike', 'red meat', 'pork avoid', 'meats avoid']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
6,139,6_plantbased_meals_vegetables_vegetarian,"['plantbased', 'meals', 'vegetables', 'vegetarian', 'new', 'vegetarian meals', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am open to trying new meats', 'I eat more vegetables now', 'I sometimes have vegetarian meals']"
7,124,7_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
8,117,8_concerns_health_red meat_red,"['concerns', 'health', 'red meat', 'red', 'meat', 'environmental', 'health concerns', 'unhealthy', 'impact', 'concerned']","['Health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
9,108,9_eat meat_eat_meat meals_meals eat,"['eat meat', 'eat', 'meat meals', 'meals eat', 'meat meals eat', 'eat meat meals', 'meals eat meat', 'meals', 'meat meal', 'meat']","['I eat meat with most meals', 'I eat meat with some meals', 'I eat meat at most meals']"
10,99,10_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'choices', 'expensive meat', 'meat', 'price', 'limited']","['Meat is very expensive', 'Meat is expensive for me', 'Meat is expensive']"
11,98,11_health_concerned_concerned health_concerns,"['health', 'concerned', 'concerned health', 'concerns', 'cholesterol', 'health concerns', 'health concerned', 'concerned health concerned', 'concerned cholesterol', 'heart']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
12,97,12_meat_protein meat_meat easy_easy,"['meat', 'protein meat', 'meat easy', 'easy', 'protein', 'source', 'meals', 'easier', 'good', 'source protein']","['Meat is a good source of protein', 'Meat is a good source of protein', 'Meat is a good source of protein']"
13,96,13_want_weight_motivated_weight want,"['want', 'weight', 'motivated', 'weight want', 'lose', 'lose weight', 'health', 'motivated health', 'healthy', 'want lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
14,95,14_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'weekly eat', 'eat', 'week eat meat', 'eat meat']","['I eat meat a few times a week', 'I eat meat 2-3 times a week', 'I eat meat three or four times a week']"
15,92,15_buy_cook_home_choose,"['buy', 'cook', 'home', 'choose', 'grassfed', 'prefer', 'meat', 'buy meat', 'meats', 'try']","['I buy meat on sale', 'I buy meat when it is on sale', 'I buy more meat when it is on sale']"
16,89,16_diet_food_balanced_balanced diet,"['diet', 'food', 'balanced', 'balanced diet', 'picky', 'variety', 'picky eater', 'foods', 'mindful', 'eater']","['I want a balanced diet', 'I want a balanced diet', 'I want a more balanced diet']"
17,88,17_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'environment concerned', 'impact concerned', 'environmental impact concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
18,86,18_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'meat enjoy', 'taste meat enjoy', 'meat enjoy taste', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
19,82,19_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat wife', 'meat husband', 'eating', 'meat']","['My husband prefers eating meat', 'My wife prefers red meat', 'My wife eats the same as I do']"
20,79,20_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'eating', 'eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
