key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,15,1.0,1.0
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,-1,0.012414207135131335,
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,0,0.5886010873724833,0.5886010873724833
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,0,1.0,1.0
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,0,0.25754432312318365,0.25754432312318365
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,-1,0.10920658347620653,
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,-1,0.12391717602252013,
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,15,1.0,1.0
242bdf6bc5bb0b94,1,I like the taste of meat,True,-1,0.13151228658283345,
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,7,0.15015085861783575,0.15015085861783575
242bdf6bc5bb0b94,1,I was raised on a farm,True,-1,0.012709261453783491,
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,0,0.2585023628114439,0.2585023628114439
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,4,0.20091705731676826,0.20091705731676826
242bdf6bc5bb0b94,1,I am chronically anemic,True,2,0.04448445972084162,0.04448445972084162
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,0,1.0,1.0
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,4,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,7,1.0,1.0
c0ac91fae56c6ec3,1,I eat meat every day,True,15,1.0,1.0
c0ac91fae56c6ec3,1,I like the taste of meat,True,-1,0.13138053903379657,
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,1,1.0,1.0
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,1,0.5812168549710839,0.5812168549710839
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,4,0.39332516481378454,0.39332516481378454
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,-1,0.027918447218406892,
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,4,1.0,1.0
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,-1,0.13402697341876427,
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,0,0.20910904891008447,0.20910904891008447
8f96fa223f234180,1,I eat meat whenever I choose to,True,-1,0.14128406384781927,
8f96fa223f234180,1,I eat more chicken and fish now,True,1,0.43780812707052946,0.43780812707052946
8f96fa223f234180,1,I have tried to cut back on red meat,True,4,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on processed meat,True,4,1.0,1.0
8f96fa223f234180,1,I am concerned about my health,True,9,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,9,0.2058836445270682,0.2058836445270682
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,-1,0.08543165553288136,
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,1,1.0,1.0
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,15,1.0,1.0
24e9f4a8dba444ba,1,I eat a lot of chicken,True,1,1.0,1.0
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,-1,0.12856034891251747,
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,10,1.0,1.0
24e9f4a8dba444ba,1,My parents cooked with meat,True,0,0.6870228868211885,0.6870228868211885
24e9f4a8dba444ba,1,Most friends and family eat meat,True,0,1.0,1.0
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,-1,0.15013998747586013,
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,-1,0.09150183315357736,
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,6,1.0,1.0
24e9f4a8dba444ba,1,I get bored with the same meals,True,3,0.08230687908369946,0.07956788745094207
5d5930b9486b3aef,1,I eat mostly chicken,True,1,1.0,1.0
5d5930b9486b3aef,1,I prefer chicken and fish,True,1,0.5186997865091888,0.5186997865091888
5d5930b9486b3aef,1,I find chicken easier to digest than beef,True,1,0.5289031611388318,0.5289031611388318
5d5930b9486b3aef,1,I find steak hard to chew,True,7,0.2180745998449058,0.2180745998449058
5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,True,1,0.39467391376635225,0.39467391376635225
5d5930b9486b3aef,1,I buy more meat when it is on sale,True,3,0.26331056184515184,0.26331056184515184
c64e457f6d99d425,1,I eat meat when I feel like it,True,-1,0.12134981977941851,
c64e457f6d99d425,1,My mood influences what meat I eat,False,3,0.13161637200361986,0.0849815051219188
c64e457f6d99d425,1,I sometimes choose to cut back on meat,True,4,1.0,1.0
c64e457f6d99d425,1,Meat consumption is a personal preference,True,-1,0.11721103599387665,
0ec83457dd9ad9bb,1,I enjoy eating meat regularly,True,-1,0.07817142107770246,
0ec83457dd9ad9bb,1,I crave meat,True,-1,0.10823916195791704,
0ec83457dd9ad9bb,1,Meat tastes delicious to me,True,13,1.0,1.0
0ec83457dd9ad9bb,1,Most people I know eat meat regularly,True,-1,0.11069191361483456,
cd254873c8c70b1f,1,I crave meat more during holidays,True,10,1.0,1.0
cd254873c8c70b1f,1,I enjoy eating meat,True,-1,0.07806610544826795,
cd254873c8c70b1f,1,I want to be healthier,True,11,1.0,1.0
cd254873c8c70b1f,1,I eat more meat at gatherings,True,10,1.0,1.0
cd254873c8c70b1f,1,My family are big meat eaters,True,0,1.0,1.0
cd254873c8c70b1f,1,My friends enjoy eating meat,True,0,1.0,1.0
cd254873c8c70b1f,1,My brother reduces meat for health reasons,True,0,0.08356405299637418,0.07512832026498571
673d057ee91b91d4,1,I eat predominantly meat with each meal,True,14,1.0,1.0
673d057ee91b91d4,1,I feel better when I eat more meat,True,-1,0.24817050222840406,
673d057ee91b91d4,1,I follow a low-carb diet,True,3,0.13789945301992412,0.04959317531258605
673d057ee91b91d4,1,I believe meat is essential for health,True,2,0.04767932239644203,0.022920638355562392
673d057ee91b91d4,1,I would like to eat less meat,False,4,1.0,1.0
