Topic,Count,Name,Representation,Representative_Docs
-1,850,-1_meat_eating_eating meat_enjoy,"['meat', 'eating', 'eating meat', 'enjoy', 'taste', 'taste meat', 'eat', 'eat meat', 'like', 'enjoy taste meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,429,0_family_meat_friends_meat family,"['family', 'meat', 'friends', 'meat family', 'social', 'eats', 'contacts', 'social contacts', 'family eats', 'eats meat']","['Everyone in my family eats meat', 'My family eats meat', 'My family eats meat with me']"
1,242,1_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken eat', 'chicken turkey', 'eat fish', 'prefer']","['I mostly eat chicken', 'I eat mostly chicken', 'I mostly eat chicken']"
2,238,2_protein_want protein_want_believe,"['protein', 'want protein', 'want', 'believe', 'meat protein', 'protein meat', 'source', 'meat', 'believe meat', 'iron']","['I want protein', 'I want enough protein', 'I want to get more protein']"
3,203,3_expensive_meat expensive_diet_choices,"['expensive', 'meat expensive', 'diet', 'choices', 'prices', 'meat', 'meat prices', 'cost', 'food', 'influences']","['Meat is too expensive', 'Meat is sometimes expensive', 'Meat is very expensive']"
4,201,4_meat_red meat_red_consumption,"['meat', 'red meat', 'red', 'consumption', 'limit', 'meat consumption', 'cut', 'try', 'reducing', 'eating']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
5,182,5_avoid_pork_avoid eating_meat avoid,"['avoid', 'pork', 'avoid eating', 'meat avoid', 'beef', 'meat', 'red', 'eating', 'red meat', 'processed']","['I avoid pork', 'I avoid pork', 'I sometimes avoid pork']"
6,177,6_vegetarian_vegan_plantbased_vegetables,"['vegetarian', 'vegan', 'plantbased', 'vegetables', 'meals', 'vegetarian meals', 'plantbased meals', 'balance', 'vegetarians', 'options']","['I am a vegetarian', 'I am vegetarian', 'I am a vegetarian']"
7,167,7_concerns_meat_health_red meat,"['concerns', 'meat', 'health', 'red meat', 'red', 'environmental', 'health concerns', 'unhealthy', 'ethical', 'concerned']","['I have health concerns about red meat', 'I have health concerns about red meat', 'Health concerns about red meat']"
8,123,8_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,106,9_health_concerned health_cholesterol_concerned,"['health', 'concerned health', 'cholesterol', 'concerned', 'concerns', 'health concerns', 'health concerned', 'heart', 'cholesterol concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
10,101,10_eat_regularly_eat meat regularly_eat meat,"['eat', 'regularly', 'eat meat regularly', 'eat meat', 'regularly eat', 'meat regularly', 'meat regularly eat', 'regularly eat meat', 'meat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
11,100,11_want_weight_motivated_weight want,"['want', 'weight', 'motivated', 'weight want', 'lose', 'motivated health', 'healthy', 'lose weight', 'health', 'want lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
12,88,12_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
13,88,13_meat_meat tastes_tastes_meat easy,"['meat', 'meat tastes', 'tastes', 'meat easy', 'easy', 'convenient', 'filling', 'filling meat', 'convenient meat', 'meat tastes good']","['Meat tastes good', 'Meat tastes good to me', 'Meat tastes good']"
14,86,14_meat meals_meals_eat meat_meat meal,"['meat meals', 'meals', 'eat meat', 'meat meal', 'meals eat meat', 'eat meat meals', 'meat meals eat', 'meals eat', 'meal', 'meat']","['I eat meat in most meals', 'I eat meat at most meals', 'I eat meat in most meals']"
15,77,15_day eat_day_day eat meat_meat day eat,"['day eat', 'day', 'day eat meat', 'meat day eat', 'meat day', 'eat meat day', 'daily eat', 'daily', 'eat meat', 'daily eat meat']","['I eat meat at least once a day', 'I eat meat every day', 'I eat meat almost every day']"
