Topic,Count,Name,Representation,Representative_Docs
-1,531,-1_meat_taste meat_taste_enjoy,"['meat', 'taste meat', 'taste', 'enjoy', 'eat meat', 'eat', 'eating meat', 'meat eat', 'eating', 'enjoy taste meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,936,0_meat_eat meat_family_eat,"['meat', 'eat meat', 'family', 'eat', 'eating', 'eating meat', 'meals', 'protein', 'eats', 'eats meat']","['All my family eats meat', 'I eat meat', 'I eat mostly meat']"
1,354,1_meat_expensive_feel_eating,"['meat', 'expensive', 'feel', 'eating', 'meat expensive', 'health', 'concerned', 'choices', 'dislike', 'red meat']","['Meat is expensive', 'Meat is too expensive', 'Meat is expensive']"
2,307,2_want_plantbased_vegetables_meals,"['want', 'plantbased', 'vegetables', 'meals', 'healthy', 'diet', 'healthier', 'food', 'foods', 'eat']","['I want to be healthier', 'I want to be healthy', 'I want to be healthy']"
3,251,3_meat_reduce_avoid_reasons,"['meat', 'reduce', 'avoid', 'reasons', 'meat health', 'want', 'health', 'consumption', 'try', 'eat']","['Some social contacts avoid meat for health reasons', 'I avoid red meat for health reasons', 'Social contacts avoid meat for health reasons']"
4,211,4_chicken_eat chicken_fish_eat,"['chicken', 'eat chicken', 'fish', 'eat', 'turkey', 'chicken fish', 'beef', 'chicken turkey', 'prefer', 'eat chicken fish']","['I eat mostly chicken', 'I mostly eat chicken', 'I eat mostly chicken']"
5,195,5_avoid_avoid eating_meat avoid_rarely,"['avoid', 'avoid eating', 'meat avoid', 'rarely', 'meat', 'eating', 'red', 'pork', 'red meat', 'rarely eat']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
6,112,6_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'friends', 'years', 'vegetarians', 'vegan vegetarian', 'vegetarian vegetarian', 'vegetarian vegan']","['I am a vegetarian', 'I am vegetarian', 'I became vegetarian']"
7,101,7_week_times_week eat_eat,"['week', 'times', 'week eat', 'eat', 'meat times', 'times week', 'weekly', 'eat meat times', 'eat meat', 'times week eat']","['I eat meat four times a week', 'I eat meat several times a week', 'I eat meat 2-3 times a week']"
8,101,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,100,9_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about health']"
10,77,10_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
11,73,11_red meat_red_meat_limit red,"['red meat', 'red', 'meat', 'limit red', 'limit red meat', 'red meat consumption', 'limit', 'cut red', 'cut red meat', 'consumption']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
12,57,12_protein_want_need_need protein,"['protein', 'want', 'need', 'need protein', 'protein diet', 'high protein', 'protein want', 'high', 'want protein', 'protein want protein']","['I want more protein', 'I want to get more protein', 'I want protein']"
13,52,13_better_meat_meals_portions,"['better', 'meat', 'meals', 'portions', 'eat', 'limit meat eat', 'feel', 'healthier', 'feel better', 'meatless']","['I sometimes eat smaller portions of meat', 'I feel better eating less meat', 'I feel better eating less meat']"
