key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,7,0.026088422323923652,0.026088422323923652
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,13,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,2,0.291075748988511,0.291075748988511
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,2,0.48157095776227243,0.48157095776227243
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,41,1.0,1.0
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,30,1.0,1.0
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,21,0.04292458893488242,0.04292458893488242
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,7,0.028145496540209747,0.028145496540209747
242bdf6bc5bb0b94,1,I like the taste of meat,True,8,1.0,1.0
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,-1,0.014259535812236376,
242bdf6bc5bb0b94,1,I was raised on a farm,True,13,1.0,1.0
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,41,1.0,1.0
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.01564236398486994,
242bdf6bc5bb0b94,1,I am chronically anemic,True,3,0.040174976100007226,0.040174976100007226
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,2,0.1811078147099404,0.1811078147099404
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,1,0.29739203558218985,0.29739203558218985
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,18,0.20014173410775649,0.20014173410775649
c0ac91fae56c6ec3,1,I eat meat every day,True,28,1.0,1.0
c0ac91fae56c6ec3,1,I like the taste of meat,True,8,1.0,1.0
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,0,0.29398579143942133,0.29398579143942133
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,0,0.2708050650119291,0.2708050650119291
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,12,0.030462309068492156,0.030462309068492156
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,0,1.0,1.0
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,1,1.0,1.0
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,5,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,5,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,25,0.042766681377896534,0.042766681377896534
8f96fa223f234180,1,I eat more chicken and fish now,True,0,0.4343428211967292,0.4343428211967292
8f96fa223f234180,1,I have tried to cut back on red meat,True,1,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on processed meat,True,1,0.5674028407715074,0.5674028407715074
8f96fa223f234180,1,I am concerned about my health,True,3,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,3,0.010271633150779906,0.010271633150779906
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,-1,0.018137412741900893,
