Topic,Count,Name,Representation,Representative_Docs
-1,579,-1_meat_love_love taste_eating,"['meat', 'love', 'love taste', 'eating', 'eat', 'meats', 'know', 'love taste meat', 'community', 'home']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
0,205,0_chicken_fish_eat chicken_chicken fish,"['chicken', 'fish', 'eat chicken', 'chicken fish', 'eat', 'turkey', 'chicken turkey', 'prefer', 'chicken eat', 'eat fish']","['I eat chicken and fish', 'I eat chicken and fish', 'I eat more chicken and fish']"
1,188,1_consumption_red meat_red_limit,"['consumption', 'red meat', 'red', 'limit', 'meat consumption', 'cut', 'reducing', 'meat', 'try', 'reduce']","['I try to limit my meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
2,185,2_family_family eats_eats_meat family,"['family', 'family eats', 'eats', 'meat family', 'family eats meat', 'eats meat', 'meat family eats', 'meat', 'family members', 'members']","['My family eats more meat', 'My family eats meat', 'All my family eats meat']"
3,117,3_health_concerned health_concerned_cholesterol,"['health', 'concerned health', 'concerned', 'cholesterol', 'concerns', 'health concerns', 'concerned health concerned', 'health concerned', 'want reduce', 'want']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
4,111,4_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'high protein', 'iron']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
5,99,5_social_contacts_social contacts_people,"['social', 'contacts', 'social contacts', 'people', 'people eat', 'meat social', 'meat social contacts', 'people eat meat', 'contacts eat', 'meat people']","['Social contacts eat meat regularly', 'My social contacts eat meat regularly', 'Most social contacts eat meat']"
6,98,6_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'price', 'meat expensive meat', 'limited']","['Meat can be expensive for me', 'Meat is expensive', 'Meat is expensive']"
7,90,7_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'weekly eat', 'week eat meat', 'weekly eat meat', 'times week']","['I eat meat four times a week', 'I eat meat a few times a week', 'I eat meat 2-3 times a week']"
8,88,8_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'enjoy', 'meat enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
9,84,9_avoid_avoid eating_pork avoid_meat avoid,"['avoid', 'avoid eating', 'pork avoid', 'meat avoid', 'meats avoid', 'pork', 'processed', 'avoid red', 'avoid red meat', 'avoid processed']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
10,83,10_environmental_impact_concerned_environmental impact,"['environmental', 'impact', 'concerned', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
11,80,11_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat wife', 'meat husband', 'husband prefers', 'wife eats']","['My husband prefers eating meat', 'My wife prefers red meat', 'My wife eats the same as I do']"
12,79,12_meat meals_meat meals eat_meals eat_eat meat meals,"['meat meals', 'meat meals eat', 'meals eat', 'eat meat meals', 'meals eat meat', 'eat meat', 'meals', 'eat', 'occasionally', 'include meat']","['I eat meat in most meals', 'I eat meat most meals', 'I eat meat for most meals']"
13,79,13_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
14,71,14_vegetables_meals_vegetarian_vegetarian meals,"['vegetables', 'meals', 'vegetarian', 'vegetarian meals', 'eat vegetables', 'meatless', 'eat vegetarian', 'dishes', 'enjoy', 'skip meat']","['Some days I eat vegetarian meals', 'I eat more vegetables now', 'I sometimes have vegetarian meals']"
15,65,15_concerned animal_animal_concerned animal welfare_welfare,"['concerned animal', 'animal', 'concerned animal welfare', 'welfare', 'animal welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'farming']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
16,64,16_want_weight_weight want_lose,"['want', 'weight', 'weight want', 'lose', 'lose weight', 'healthy', 'healthier', 'lose weight want', 'want healthier', 'healthier want']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
17,63,17_enjoy eating_enjoy eating meat_meat enjoy eating_eating meat enjoy,"['enjoy eating', 'enjoy eating meat', 'meat enjoy eating', 'eating meat enjoy', 'enjoy', 'meat enjoy', 'eating meat', 'eating', 'meat love', 'eating meat love']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
18,57,18_health_concerns_unhealthy_health concerns,"['health', 'concerns', 'unhealthy', 'health concerns', 'meat unhealthy', 'red meat', 'red', 'health concerns red', 'meat health concerns', 'concerns red']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
19,56,19_diet_balanced_balanced diet_food,"['diet', 'balanced', 'balanced diet', 'food', 'mindful', 'want balanced', 'variety', 'choose', 'want variety', 'want balanced diet']","['I want a balanced diet', 'I want a more balanced diet', 'I want a balanced diet']"
20,52,20_meat protein_protein_eat meat protein_protein eat,"['meat protein', 'protein', 'eat meat protein', 'protein eat', 'protein eat meat', 'meat protein eat', 'iron', 'eat meat', 'eat', 'eat meat iron']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
21,52,21_habit_meat habit_eating meat habit_moderation,"['habit', 'meat habit', 'eating meat habit', 'moderation', 'eating meat', 'eating', 'habit eating', 'habit eating meat', 'meat moderation', 'meateating']","['Eating meat is a habit for me', 'Eating meat is a habit for me', 'Eating meat is a habit']"
22,51,22_eat meat regularly_regularly_meat regularly_meat regularly eat,"['eat meat regularly', 'regularly', 'meat regularly', 'meat regularly eat', 'regularly eat', 'regularly eat meat', 'eat meat', 'routine', 'eat', 'meat routine']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
23,51,23_dislike_meat dislike_like_dont,"['dislike', 'meat dislike', 'like', 'dont', 'dislike taste', 'taste', 'like red meat', 'like red', 'smell', 'meat']","['I dislike the taste of some meats', 'I dislike the taste of beef and pork', 'I dislike the taste of fish']"
24,51,24_meat easy_easy_convenient_meat convenient,"['meat easy', 'easy', 'convenient', 'meat convenient', 'easier', 'meals meat', 'meat makes meals', 'meat easy cook', 'makes meals', 'meals']","['Meat is easy to cook', 'Meat is easy to cook', 'Meat is easy to cook']"
25,50,25_crave_meat crave_crave meat_different,"['crave', 'meat crave', 'crave meat', 'different', 'meat crave meat', 'eat meat crave', 'eat meat available', 'crave meat crave', 'different kinds meat', 'different kinds']","['I crave meat', 'I eat meat when I crave it', 'I eat meat if I crave it']"
26,46,26_animal_animals_animal welfare_welfare,"['animal', 'animals', 'animal welfare', 'welfare', 'care', 'care animal', 'care animal welfare', 'animals care', 'respect', 'lives']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
27,46,27_friends_friends eat_friends eat meat_vegetarian,"['friends', 'friends eat', 'friends eat meat', 'vegetarian', 'meat friends', 'friends enjoy', 'meals friends', 'vegetarians', 'friends vegetarian', 'friends enjoy eating']","['My friends eat meat regularly', 'My friends eat meat', 'My friends often eat meat']"
28,44,28_day eat_day_meat day eat_day eat meat,"['day eat', 'day', 'meat day eat', 'day eat meat', 'meat day', 'eat meat day', 'daily', 'daily eat', 'meat daily eat', 'meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
29,44,29_buy_grassfed_buy meat_prefer,"['buy', 'grassfed', 'buy meat', 'prefer', 'sale', 'meat sale', 'ethically', 'buy meat sale', 'try buy', 'prefer grassfed']","['I buy meat when it is on sale', 'I buy meat on sale', 'I buy more meat when it is on sale']"
30,43,30_feel_incomplete_incomplete meat_meat feel,"['feel', 'incomplete', 'incomplete meat', 'meat feel', 'eating', 'feel meal incomplete', 'feel meal', 'feel incomplete', 'meal incomplete', 'meal incomplete meat']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
