Topic,Count,Name,Representation,Representative_Docs
-1,640,-1_meat_eating_love_eat,"['meat', 'eating', 'love', 'eat', 'habit', 'eating meat', 'family', 'eat meat', 'love taste', 'love taste meat']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
0,228,0_easy_meat_meat easy_good,"['easy', 'meat', 'meat easy', 'good', 'believe', 'prefer', 'meat tastes', 'tastes', 'meat feels', 'meat good']","['Meat tastes good to me', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
1,180,1_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'chicken fish', 'chicken turkey', 'prefer', 'eat chicken fish', 'chicken eat', 'eat']","['I mostly eat chicken', 'I eat chicken most often', 'I eat mostly chicken']"
2,118,2_times_week_week eat_weekly,"['times', 'week', 'week eat', 'weekly', 'meat times', 'eat meat times', 'weekly eat', 'times week', 'times week eat', 'weekly eat meat']","['I eat meat five times per week', 'I eat meat four times a week', 'I eat meat 2-3 times a week']"
3,112,3_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'years', 'vegetarians', 'friends', 'vegetarian vegetarian', 'vegan vegetarian', 'vegetarian vegan']","['I am vegetarian', 'I am vegetarian', 'I am a vegetarian']"
4,101,4_health_concerned health_health concerns_concerned,"['health', 'concerned health', 'health concerns', 'concerned', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about health']"
5,93,5_avoid_avoid eating_processed_meats avoid,"['avoid', 'avoid eating', 'processed', 'meats avoid', 'pork', 'avoid processed', 'pork avoid', 'meat avoid', 'meats', 'processed meats avoid']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
6,87,6_food_habits_meals_eating habits,"['food', 'habits', 'meals', 'eating habits', 'similar', 'vegetables', 'family', 'consider cost', 'eats cook', 'wife']","['My social contacts follow similar eating habits', 'My family has similar eating habits', 'My wife has similar eating habits']"
7,87,7_eat meat_meat meals_eat meat meals_people,"['eat meat', 'meat meals', 'eat meat meals', 'people', 'eat', 'people know', 'know eat', 'people know eat', 'know', 'know eat meat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
8,83,8_rarely_incomplete_rarely eat_feel,"['rarely', 'incomplete', 'rarely eat', 'feel', 'incomplete meat', 'meat rarely', 'meat feel', 'meals', 'meat eat', 'eat']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
9,79,9_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'want protein want', 'protein want protein', 'need', 'need protein', 'high protein', 'protein diet']","['I want to get enough protein', 'I want to get enough protein', 'I want to get more protein']"
10,78,10_protein_meat protein_eat meat protein_protein meat,"['protein', 'meat protein', 'eat meat protein', 'protein meat', 'meat provides', 'provides', 'protein eat meat', 'protein eat', 'eat meat', 'meat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat to get protein']"
11,76,11_crave_meat available_eat meat_crave meat,"['crave', 'meat available', 'eat meat', 'crave meat', 'meat', 'available', 'people eat', 'people', 'eat', 'meat filling']","['People around me eat more meat', 'People around me eat meat', 'People around me eat meat']"
12,72,12_unhealthy_meat unhealthy_animal_feel,"['unhealthy', 'meat unhealthy', 'animal', 'feel', 'animal cruelty', 'cruelty', 'red meat unhealthy', 'red meat', 'red', 'suffering']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
13,70,13_red meat_red_limit red_limit red meat,"['red meat', 'red', 'limit red', 'limit red meat', 'red meat consumption', 'cut red meat', 'cut red', 'limit', 'cut', 'consumption']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
14,66,14_stopped_meat eat_stopped eating_eat red,"['stopped', 'meat eat', 'stopped eating', 'eat red', 'eat red meat', 'red meat', 'red', 'eat', 'meat eat red', 'meat']","['I eat less red meat', 'I eat less red meat now', 'I eat less red meat']"
15,65,15_dislike_like_hard_meat dislike,"['dislike', 'like', 'hard', 'meat dislike', 'getting', 'trouble', 'dislike taste', 'dislikes', 'taste', 'difficult']","['I dislike the taste of fish', 'I dislike the taste of some meats', 'I dislike the taste of beef and pork']"
16,65,16_want_want reduce_reduce_meat want,"['want', 'want reduce', 'reduce', 'meat want', 'want avoid', 'cholesterol', 'try', 'avoid', 'lower', 'considered eating']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
17,63,17_consumption_reduce_reduce meat_reducing,"['consumption', 'reduce', 'reduce meat', 'reducing', 'meat consumption', 'reducing meat', 'meat health', 'reasons', 'limit meat', 'limit']","['I try to reduce meat consumption', 'I try to reduce meat consumption', 'I try to reduce meat consumption']"
18,59,18_tradition_family tradition_family_meat family tradition,"['tradition', 'family tradition', 'family', 'meat family tradition', 'cultural', 'eating meat family', 'culture', 'eating meat', 'meat family', 'meat cultural']","['Eating meat is family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
19,59,19_want_healthy_weight want_weight,"['want', 'healthy', 'weight want', 'weight', 'want healthy', 'want healthier', 'healthier want', 'healthier', 'healthy want', 'maintain']","['I want to maintain a healthy weight', 'I want to be healthy', 'I want to be healthy']"
20,58,20_welfare_animal welfare_animal_concerned animal,"['welfare', 'animal welfare', 'animal', 'concerned animal', 'concerned animal welfare', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'concerned', 'rights']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
21,55,21_family eats meat_regularly_family eats_eats,"['family eats meat', 'regularly', 'family eats', 'eats', 'eats meat', 'meat regularly', 'family', 'meat regularly family', 'regularly family', 'eat meat regularly']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
22,54,22_environmental_concerns_impact_concerned,"['environmental', 'concerns', 'impact', 'concerned', 'health', 'environmental impact', 'concerns meat', 'concerned meat', 'meat concerned', 'impact meat']","['I am concerned about the environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
23,51,23_choices_meat choices_influences_important,"['choices', 'meat choices', 'influences', 'important', 'price', 'choices meat', 'sourced meat', 'sourced', 'ethically sourced meat', 'ethically sourced']","['Cost influences my meat choices', 'Availability influences my meat choices', 'Price influences my meat choices']"
24,50,24_meat meal_meal_eat meat meal_eaten,"['meat meal', 'meal', 'eat meat meal', 'eaten', 'eaten meat', 'know eats', 'know eats meat', 'know', 'eating meat regularly', 'eats meat']","['I eat meat at every meal', 'I eat meat with every meal', 'I eat meat with every meal']"
25,48,25_expensive_meat expensive_expensive meat_prices,"['expensive', 'meat expensive', 'expensive meat', 'prices', 'meat expensive meat', 'expensive meat expensive', 'meat prices', 'high', 'red meat expensive', 'high meat prices']","['Meat is sometimes expensive', 'Meat is expensive', 'Meat is too expensive']"
26,47,26_enjoy taste meat_enjoy taste_meat enjoy taste_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'meat enjoy', 'taste meat', 'taste', 'enjoy', 'taste meat people', 'meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
27,46,27_plantbased_vegetables_plantbased foods_eat plantbased,"['plantbased', 'vegetables', 'plantbased foods', 'eat plantbased', 'eat vegetables', 'foods', 'fish', 'eat fish', 'eat', 'try plantbased']","['I am trying to eat more vegetables', 'I eat more vegetables now', 'I try to eat more vegetables']"
28,46,28_enjoys_meat family_family_enjoys eating meat,"['enjoys', 'meat family', 'family', 'enjoys eating meat', 'enjoys eating', 'loves', 'eating meat', 'likes', 'family enjoys', 'eating']","['Family enjoys eating meat', 'My family enjoys eating meat', 'Family enjoys eating meat']"
29,45,29_enjoy eating_meat enjoy eating_enjoy eating meat_eating meat enjoy,"['enjoy eating', 'meat enjoy eating', 'enjoy eating meat', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'eating meat like', 'meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
30,39,30_avoid_red_avoid meat_reasons,"['avoid', 'red', 'avoid meat', 'reasons', 'avoid red meat', 'avoid red', 'red meat', 'avoid eating red', 'eating red', 'red meat avoid']","['Some social contacts avoid meat for health reasons', 'Social contacts avoid meat for health reasons', 'I avoid red meat for health reasons']"
31,38,31_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'care environment', 'concerned', 'care environment concerned', 'concerned environment concerned', 'sustainability']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
32,35,32_diet_balanced_balanced diet_eat healthier,"['diet', 'balanced', 'balanced diet', 'eat healthier', 'want balanced', 'healthier', 'diet want', 'healthy', 'want eat', 'want eat healthier']","['I want a balanced diet', 'I want a balanced diet', 'I want a more balanced diet']"
33,35,33_animals_animal_animal welfare_welfare,"['animals', 'animal', 'animal welfare', 'welfare', 'care animal welfare', 'care', 'care animal', 'respect', 'treatment', 'lives']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
34,35,34_family_friends_family eats_eats,"['family', 'friends', 'family eats', 'eats', 'family eats meat', 'eats meat', 'meat family', 'friends family', 'meat family eats', 'friends family eat']","['My family eats meat with me', 'My family eats meat', 'My family eats meat']"
35,33,35_cholesterol_limitations_financial limitations_financial,"['cholesterol', 'limitations', 'financial limitations', 'financial', 'concerned cholesterol', 'high', 'limitations concerned', 'high cholesterol', 'financial limitations concerned', 'cholesterol high']","['I have financial limitations', 'I have financial limitations', 'I have financial limitations']"
36,33,36_occasionally_occasionally eat_meat occasionally_occasionally occasionally,"['occasionally', 'occasionally eat', 'meat occasionally', 'occasionally occasionally', 'eat meat occasionally', 'eat', 'occasionally eat meat', 'occasionally occasionally eat', 'eat beef', 'meat occasionally eat']","['I eat meat occasionally', 'I eat meat occasionally', 'I eat meat occasionally']"
37,32,37_daily eat_daily_meat daily eat_meat daily,"['daily eat', 'daily', 'meat daily eat', 'meat daily', 'eat meat daily', 'daily eat meat', 'eat meat', 'eat meat day', 'meat day', 'eat']","['I eat meat daily', 'I eat meat daily', 'I eat meat almost daily']"
38,31,38_choose leaner_leaner_increases_meat makes,"['choose leaner', 'leaner', 'increases', 'meat makes', 'makes', 'energy meat', 'meat makes meals', 'makes meals', 'choose', 'gives']","['Meat makes meals feel substantial to contacts', 'I choose leaner cuts of meat', 'I try to choose leaner cuts of beef']"
39,31,39_grew_grew eating_grew eating meat_meat grew,"['grew', 'grew eating', 'grew eating meat', 'meat grew', 'eating meat grew', 'meat grew eating', 'raised eating', 'raised', 'meat raised', 'raised eating meat']","['We grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
40,28,40_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat', 'routine eat']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
41,28,41_considered_considered reducing meat_reducing meat_considered reducing,"['considered', 'considered reducing meat', 'reducing meat', 'considered reducing', 'meat considered', 'reducing', 'influence', 'contacts influence', 'meat considered reducing', 'social contacts influence']","['I have not considered reducing meat consumption', 'I have not considered reducing meat', 'I have not considered reducing meat']"
42,28,42_concerned environmental_environmental_concerned environmental impact_environmental impact,"['concerned environmental', 'environmental', 'concerned environmental impact', 'environmental impact', 'environmental impact concerned', 'impact concerned', 'impact', 'impact concerned environmental', 'concerned', 'environmental concerns']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
43,26,43_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'like meat', 'meat like meat']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
44,25,44_day_day eat_eat meat day_meat day,"['day', 'day eat', 'eat meat day', 'meat day', 'day eat meat', 'meat day eat', 'eat meat', 'eat', 'protein day eat', 'eat protein day']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
