Topic,Count,Name,Representation,Representative_Docs
-1,529,-1_chicken_meat_eat_friends,"['chicken', 'meat', 'eat', 'friends', 'family', 'buy', 'eat meat', 'friends family', 'family friends', 'people']","['Friends and family eat meat regularly', 'My family and friends eat meat regularly', 'Family and friends eat meat regularly']"
0,207,0_consumption_red meat_red_meat consumption,"['consumption', 'red meat', 'red', 'meat consumption', 'reducing', 'limit', 'cut', 'reducing meat', 'meat', 'try']","['I am reducing meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
1,187,1_family_family eats_eats_meat family,"['family', 'family eats', 'eats', 'meat family', 'family eats meat', 'eats meat', 'meat family eats', 'meat', 'parents', 'members']","['My family eats meat', 'My family eats more meat', 'Everyone in my family eats meat']"
2,165,2_avoid_avoid eating_pork_meat avoid,"['avoid', 'avoid eating', 'pork', 'meat avoid', 'rarely', 'dislike', 'pork avoid', 'meats avoid', 'rarely eat', 'beef']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
3,148,3_want_weight_diet_healthy,"['want', 'weight', 'diet', 'healthy', 'lose', 'lose weight', 'healthier', 'food', 'want healthier', 'balanced']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
4,141,4_plantbased_vegetables_meals_vegetarian,"['plantbased', 'vegetables', 'meals', 'vegetarian', 'vegetarian meals', 'new', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am open to trying new meats', 'I am open to trying new meats', 'I sometimes have vegetarian meals']"
5,119,5_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'iron', 'need protein', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
6,98,6_fish_eat chicken_chicken_fish eat,"['fish', 'eat chicken', 'chicken', 'fish eat', 'chicken fish', 'eat chicken fish', 'eat', 'turkey', 'eat fish', 'chicken fish eat']","['I eat chicken and fish', 'I eat chicken and fish', 'I eat more chicken and fish']"
7,94,7_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'price', 'meat expensive meat', 'limited']","['Meat is expensive', 'Meat is expensive for me', 'Meat is expensive for me']"
8,93,8_meat easy_easy_protein meat_protein,"['meat easy', 'easy', 'protein meat', 'protein', 'source', 'meat', 'meals', 'filling meat', 'easier', 'filling']","['Meat is a good source of protein', 'Meat is a good source of protein', 'Meat is a good source of protein']"
9,85,9_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
10,82,10_environmental_impact_concerned_environmental impact,"['environmental', 'impact', 'concerned', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
11,81,11_health_red meat_red_concerns,"['health', 'red meat', 'red', 'concerns', 'health concerns', 'unhealthy', 'meat unhealthy', 'health concerns red', 'problems', 'meat health concerns']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
12,81,12_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'meat wife', 'eats', 'meat husband', 'husband prefers', 'wife eats']","['My wife prefers red meat', 'My husband prefers eating meat', 'My wife eats the same as I do']"
13,79,13_meat meals_eat meat meals_meals eat_meals eat meat,"['meat meals', 'eat meat meals', 'meals eat', 'meals eat meat', 'meals', 'eat meat', 'meat meals eat', 'eat', 'include meat', 'include']","['I eat meat at most meals', 'I eat meat with most meals', 'I eat meat with most meals']"
14,74,14_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
15,74,15_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'week eat meat', 'weekly eat', 'times week eat', 'times week']","['I eat meat a few times a week', 'I eat meat several times a week', 'I eat meat three times a week']"
16,67,16_concerned animal_animal_concerned animal welfare_welfare,"['concerned animal', 'animal', 'concerned animal welfare', 'welfare', 'animal welfare', 'animal welfare concerned', 'welfare concerned', 'concerned', 'welfare concerned animal', 'farming']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
17,65,17_enjoy eating_enjoy eating meat_meat enjoy eating_enjoy,"['enjoy eating', 'enjoy eating meat', 'meat enjoy eating', 'enjoy', 'eating meat enjoy', 'meat enjoy', 'eating meat', 'eating', 'eating meat love', 'meat love eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
18,61,18_cholesterol_concerns_health concerns_health,"['cholesterol', 'concerns', 'health concerns', 'health', 'heart', 'concerned cholesterol', 'diabetes', 'concerned', 'heart disease', 'disease']","['I have health concerns', 'I have health concerns', 'I have health concerns']"
19,58,19_believe_believe meat_meat feels_eating meat feels,"['believe', 'believe meat', 'meat feels', 'eating meat feels', 'feels', 'natural', 'nutritious', 'normal', 'meat healthy', 'necessary']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
20,56,20_meat protein_protein_eat meat protein_protein eat,"['meat protein', 'protein', 'eat meat protein', 'protein eat', 'protein eat meat', 'meat protein eat', 'iron', 'eat meat', 'protein meat', 'source']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
21,51,21_animal_animals_welfare_animal welfare,"['animal', 'animals', 'welfare', 'animal welfare', 'care', 'care animal', 'care animal welfare', 'suffering', 'suffering care', 'respect']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
22,46,22_friends_friends eat_friends eat meat_meat friends,"['friends', 'friends eat', 'friends eat meat', 'meat friends', 'meals friends', 'vegetarians', 'friends enjoy', 'vegetarian', 'friends vegetarian', 'friends enjoy eating']","['My friends eat meat regularly', 'My friends eat meat', 'My friends often eat meat']"
