Topic,Count,Name,Representation,Representative_Docs
-1,695,-1_meat_taste_taste meat_enjoy,"['meat', 'taste', 'taste meat', 'enjoy', 'like', 'enjoy taste meat', 'enjoy taste', 'eating', 'eat meat', 'environmental']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,298,0_vegetarian_plantbased_vegan_vegetables,"['vegetarian', 'plantbased', 'vegan', 'vegetables', 'meals', 'husband', 'wife', 'alternatives', 'vegetarian meals', 'meat alternatives']","['I am a vegetarian', 'I became vegetarian', 'I am vegetarian']"
1,251,1_meat_expensive_meat expensive_prices,"['meat', 'expensive', 'meat expensive', 'prices', 'choices', 'meat prices', 'crave', 'cost', 'influences', 'crave meat']","['Meat is very expensive', 'Meat can be expensive for me', 'Meat is expensive']"
2,237,2_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken eat', 'chicken turkey', 'eat fish', 'eat chicken fish']","['I eat chicken most often', 'I mostly eat chicken', 'I mostly eat chicken']"
3,214,3_meat_consumption_red meat_red,"['meat', 'consumption', 'red meat', 'red', 'limit', 'meat consumption', 'cut', 'try', 'reducing', 'reduce']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
4,201,4_avoid_avoid eating_pork_meat avoid,"['avoid', 'avoid eating', 'pork', 'meat avoid', 'eating', 'beef', 'meat', 'processed', 'meats avoid', 'avoid pork']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
5,132,5_protein_protein meat_believe_believe meat,"['protein', 'protein meat', 'believe', 'believe meat', 'meat protein', 'meat', 'source', 'eat meat protein', 'meat good', 'healthy']","['Meat is my go-to protein', 'I get protein from meat', 'I get most of my protein from meat']"
6,131,6_concerns_health_red meat_red,"['concerns', 'health', 'red meat', 'red', 'environmental', 'unhealthy', 'health concerns', 'meat', 'concerned', 'impact']","['Health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
7,121,7_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
8,114,8_eat meat_eat_eat meat regularly_meat meals,"['eat meat', 'eat', 'eat meat regularly', 'meat meals', 'meat regularly', 'regularly', 'meals eat meat', 'meat regularly eat', 'meals eat', 'eat meat meals']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
9,104,9_times_week_meat times_week eat,"['times', 'week', 'meat times', 'week eat', 'eat meat times', 'eat', 'weekly', 'week eat meat', 'weekly eat', 'times week']","['I eat meat several times a week', 'I eat meat 2-4 times a week', 'I eat meat a few times a week']"
10,103,10_family_family eats_family eats meat_eats,"['family', 'family eats', 'family eats meat', 'eats', 'eats meat', 'meat family', 'meat family eats', 'meat', 'eats meat family', 'eats meat regularly']","['My family eats meat with me', 'My family eats more meat than I do', 'My family eats meat']"
11,100,11_health_cholesterol_concerned health_concerned,"['health', 'cholesterol', 'concerned health', 'concerned', 'concerns', 'health concerns', 'concerned health concerned', 'health concerned', 'heart', 'cholesterol concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
12,95,12_want_weight_motivated_weight want,"['want', 'weight', 'motivated', 'weight want', 'lose', 'motivated health', 'lose weight', 'healthy', 'health', 'lose weight want']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
13,93,13_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
