key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,6,1.0,1.0
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,-1,0.018710662993416807,
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,1,1.0,1.0
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,1,1.0,1.0
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,1,1.0,1.0
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,0,1.0,1.0
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,0,0.2218121049332383,0.2190283400412796
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,6,1.0,1.0
242bdf6bc5bb0b94,1,I like the taste of meat,True,-1,0.028829133035556388,
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,0,0.5182649365505795,0.5182649365505795
242bdf6bc5bb0b94,1,I was raised on a farm,True,1,0.3902497484023092,0.3902497484023092
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,1,1.0,1.0
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.07773166003949124,
242bdf6bc5bb0b94,1,I am chronically anemic,True,7,1.0,1.0
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,1,0.7199059874849439,0.7199059874849439
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,0,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,0,1.0,1.0
c0ac91fae56c6ec3,1,I eat meat every day,True,-1,0.013760031693796032,
c0ac91fae56c6ec3,1,I like the taste of meat,True,-1,0.028768323955502013,
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,4,1.0,1.0
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,3,1.0,1.0
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,-1,0.11140515624572345,
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,4,0.7835721395804598,0.7835721395804598
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,-1,0.45412695193183633,
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,1,0.416091903745729,0.416091903745729
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,1,0.1673474598582151,0.16210902243451697
8f96fa223f234180,1,I eat meat whenever I choose to,True,1,1.0,1.0
8f96fa223f234180,1,I eat more chicken and fish now,True,4,0.39240434972707566,0.39240434972707566
8f96fa223f234180,1,I have tried to cut back on red meat,True,0,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on processed meat,True,1,0.39880937270189964,0.39880937270189964
8f96fa223f234180,1,I am concerned about my health,True,7,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,0,0.3873107403134633,0.3873107403134633
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,0,0.7158496613496846,0.7158496613496846
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,4,1.0,1.0
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,6,1.0,1.0
24e9f4a8dba444ba,1,I eat a lot of chicken,True,-1,0.03449525688197161,
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,3,1.0,1.0
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,1,1.0,1.0
24e9f4a8dba444ba,1,My parents cooked with meat,True,1,1.0,1.0
24e9f4a8dba444ba,1,Most friends and family eat meat,True,9,1.0,1.0
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,-1,0.031158551400610593,
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,-1,0.12231593207627568,
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,5,0.5746268374531586,0.5746268374531586
24e9f4a8dba444ba,1,I get bored with the same meals,True,-1,0.39971202333183753,
5d5930b9486b3aef,1,I eat mostly chicken,True,4,0.5049989354857216,0.5049989354857216
5d5930b9486b3aef,1,I prefer chicken and fish,True,4,1.0,1.0
5d5930b9486b3aef,1,I find chicken easier to digest than beef,True,3,1.0,1.0
5d5930b9486b3aef,1,I find steak hard to chew,True,0,1.0,1.0
5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,True,3,1.0,1.0
5d5930b9486b3aef,1,I buy more meat when it is on sale,True,-1,0.4847514800085404,
c64e457f6d99d425,1,I eat meat when I feel like it,True,1,1.0,1.0
c64e457f6d99d425,1,My mood influences what meat I eat,False,0,0.2773437522574185,0.17117168389854584
c64e457f6d99d425,1,I sometimes choose to cut back on meat,True,-1,0.18347703418075362,
c64e457f6d99d425,1,Meat consumption is a personal preference,True,1,1.0,1.0
0ec83457dd9ad9bb,1,I enjoy eating meat regularly,True,-1,0.038856134002668394,
0ec83457dd9ad9bb,1,I crave meat,True,1,1.0,1.0
0ec83457dd9ad9bb,1,Meat tastes delicious to me,True,3,0.3161207885094251,0.3161207885094251
0ec83457dd9ad9bb,1,Most people I know eat meat regularly,True,9,1.0,1.0
cd254873c8c70b1f,1,I crave meat more during holidays,True,1,1.0,1.0
cd254873c8c70b1f,1,I enjoy eating meat,True,-1,0.009984422203924877,
cd254873c8c70b1f,1,I want to be healthier,True,2,0.31120971326759433,0.2069525477714787
cd254873c8c70b1f,1,I eat more meat at gatherings,True,1,1.0,1.0
cd254873c8c70b1f,1,My family are big meat eaters,True,1,0.5671717596512604,0.5671717596512604
cd254873c8c70b1f,1,My friends enjoy eating meat,True,1,0.3144470642142322,0.3144470642142322
cd254873c8c70b1f,1,My brother reduces meat for health reasons,True,0,1.0,1.0
673d057ee91b91d4,1,I eat predominantly meat with each meal,True,1,1.0,1.0
673d057ee91b91d4,1,I feel better when I eat more meat,True,3,1.0,1.0
673d057ee91b91d4,1,I follow a low-carb diet,True,3,0.20661282629823333,0.20661282629823333
673d057ee91b91d4,1,I believe meat is essential for health,True,0,0.2241658256044878,0.2241658256044878
673d057ee91b91d4,1,I would like to eat less meat,False,0,1.0,1.0
673d057ee91b91d4,1,My family serves meat at meals,True,1,1.0,1.0
673d057ee91b91d4,1,Family habits from childhood influence my eating,True,2,1.0,1.0
7cf1b08e24b10350,1,I love eating meat,True,-1,0.03855736564979703,
7cf1b08e24b10350,1,I enjoy cooking meat at home,True,-1,0.06973975035509905,
7cf1b08e24b10350,1,Meat is expensive for me,True,0,0.32494024332126975,0.32494024332126975
7cf1b08e24b10350,1,I eat a lot of chicken,True,-1,0.0346442909533707,
7cf1b08e24b10350,1,I prefer real meat over substitutes,True,3,0.15606055745698247,0.15606055745698247
7cf1b08e24b10350,1,I avoid fast food bacon,True,0,1.0,1.0
7cf1b08e24b10350,1,Chicken is cheap and convenient,True,3,0.658044571946117,0.658044571946117
7cf1b08e24b10350,1,My girlfriend loves bacon,True,4,1.0,1.0
7cf1b08e24b10350,1,Family eats more chicken for cost reasons,True,4,0.3952057726501431,0.3952057726501431
7cf1b08e24b10350,1,I got food poisoning from fast food bacon,True,0,0.8178416943187459,0.8178416943187459
bd14752573c3fbed,1,I eat meat at most meals,True,9,1.0,1.0
bd14752573c3fbed,1,I like the taste of meat,True,-1,0.02866784832767767,
bd14752573c3fbed,1,I try to have some balance,False,2,0.2533556332480496,0.16586995694902507
bd14752573c3fbed,1,Eating meat is mostly out of habit,True,-1,0.031236962670019745,
bd14752573c3fbed,1,My family eats similar meals as me,True,2,1.0,1.0
bd14752573c3fbed,1,My family likes the taste of meat,True,1,0.24766229202371617,0.24766229202371617
bd14752573c3fbed,1,I realize meat is not always healthy,True,0,0.4889273339185893,0.4889273339185893
bd14752573c3fbed,1,I realize meat can impact the environment,True,0,1.0,1.0
2a27143cb3ff288a,1,I eat meat if I feel like it,True,1,1.0,1.0
2a27143cb3ff288a,1,I plan meals with my wife,True,2,1.0,1.0
2a27143cb3ff288a,1,I eat less meat than I used to,True,0,1.0,1.0
2a27143cb3ff288a,1,I consciously eat more chicken,True,4,0.3883491106501134,0.3883491106501134
2a27143cb3ff288a,1,I believe grilled chicken is healthier,True,3,1.0,1.0
2a27143cb3ff288a,1,My children eat more chicken and fish,True,4,0.3992228307565378,0.3992228307565378
99229f1b414f5809,1,I am sensitive to meat texture,True,1,1.0,1.0
99229f1b414f5809,1,I am picky about eating meat,True,0,0.853435522822601,0.853435522822601
99229f1b414f5809,1,My mood affects my meat eating,True,1,0.4930537030619923,0.4930537030619923
99229f1b414f5809,1,I believe meat provides necessary protein,True,1,1.0,1.0
99229f1b414f5809,1,"I want a balanced, healthy diet",True,2,0.40447376006526814,0.40447376006526814
99229f1b414f5809,1,My family likes to eat meat,True,1,0.3274181268622698,0.3274181268622698
99229f1b414f5809,1,I prepare meat for my husband and son,True,1,1.0,1.0
99229f1b414f5809,1,I eat more lean meats to be healthy,True,1,0.3205777231145135,0.3205777231145135
41f4d247212a91b7,1,I eat beef four or five times weekly,True,-1,0.007244251710885471,
41f4d247212a91b7,1,I always have a freezer full of beef,True,4,0.1574761520152962,0.1574761520152962
41f4d247212a91b7,1,I value convenience of having home-raised beef,True,3,0.407375508597291,0.407375508597291
41f4d247212a91b7,1,I believe beef is high in protein,True,3,0.2336285955521585,0.2336285955521585
