Topic,Count,Name,Representation,Representative_Docs
-1,939,-1_meat_eat_eat meat_eating meat,"['meat', 'eat', 'eat meat', 'eating meat', 'eating', 'enjoy', 'taste meat', 'taste', 'meat eat', 'meat eat meat']","['I enjoy the taste of meat', 'I eat mostly meat', 'I mostly eat meat']"
0,471,0_want_protein_weight_want protein,"['want', 'protein', 'weight', 'want protein', 'diet', 'plantbased', 'vegetables', 'meals', 'healthy', 'healthier']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
1,312,1_red meat_red_meat_eat,"['red meat', 'red', 'meat', 'eat', 'consumption', 'limit', 'meat consumption', 'reduce', 'try', 'eat red meat']","['I eat less red meat', 'I eat less red meat now', 'I eat less red meat']"
2,270,2_family_meat_eat meat_eat,"['family', 'meat', 'eat meat', 'eat', 'friends', 'eats', 'family eats', 'eats meat', 'regularly', 'family eats meat']","['Family and friends eat meat regularly', 'My family and friends eat meat regularly', 'Family and friends eat meat regularly']"
3,211,3_expensive_meat_meat expensive_dislike,"['expensive', 'meat', 'meat expensive', 'dislike', 'unhealthy', 'red meat', 'red', 'eating', 'feel', 'hard']","['Meat is expensive for me', 'Meat is too expensive', 'Meat is expensive for me']"
4,205,4_meat_protein_eat meat_meat protein,"['meat', 'protein', 'eat meat', 'meat protein', 'eat', 'eat meat protein', 'protein meat', 'meat meat', 'cut', 'crave']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
5,192,5_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'eat', 'chicken fish', 'chicken turkey', 'prefer', 'eat chicken fish', 'chicken eat']","['I eat chicken most often', 'I mostly eat chicken', 'I mostly eat chicken']"
6,190,6_avoid_avoid eating_pork_eating,"['avoid', 'avoid eating', 'pork', 'eating', 'meat avoid', 'meat', 'red', 'avoid meat', 'red meat', 'avoid pork']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
7,166,7_meat_easy_good_believe,"['meat', 'easy', 'good', 'believe', 'meat easy', 'protein', 'meat tastes', 'tastes', 'meat feels', 'eating']","['Meat tastes good to me', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
8,118,8_times_week_week eat_weekly,"['times', 'week', 'week eat', 'weekly', 'eat', 'meat times', 'eat meat times', 'eat meat', 'weekly eat', 'times week']","['I eat meat a few times a week', 'I eat meat four or five times a week', 'I eat meat three or four times a week']"
9,104,9_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'friends', 'years', 'vegetarians', 'vegetarian vegan', 'vegan vegetarian', 'vegetarian vegetarian']","['I am vegetarian', 'I am a vegetarian', 'I am vegetarian']"
10,102,10_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
11,100,11_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
12,78,12_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
