Topic,Count,Name,Representation,Representative_Docs
-1,492,-1_meat_eat_eat meat_eating,"['meat', 'eat', 'eat meat', 'eating', 'day', 'choose', 'meats', 'eating meat', 'meat eat', 'lean']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
0,225,0_family_family eats_eats_meat family,"['family', 'family eats', 'eats', 'meat family', 'family eats meat', 'eats meat', 'meat family eats', 'parents', 'meat', 'meals family']","['My family eats meat', 'All my family eats meat', 'Everyone in my family eats meat']"
1,216,1_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'prefer', 'eat fish', 'chicken eat']","['I eat chicken and fish', 'I eat more chicken and fish', 'I eat chicken and fish']"
2,186,2_social_contacts_social contacts_friends,"['social', 'contacts', 'social contacts', 'friends', 'people', 'meat friends', 'people eat', 'people eat meat', 'friends eat', 'eat meat']","['Most social contacts eat meat', 'Social contacts eat meat regularly', 'My social contacts eat meat regularly']"
3,93,3_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'price', 'meat expensive meat', 'limited']","['Meat is expensive', 'Meat can be expensive for me', 'Meat is expensive for me']"
4,87,4_health_red meat_red_unhealthy,"['health', 'red meat', 'red', 'unhealthy', 'concerns', 'health concerns', 'meat unhealthy', 'health concerns red', 'meat health concerns', 'problems']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
5,82,5_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein try', 'protein diet']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
6,82,6_environmental_impact_environmental impact_concerned,"['environmental', 'impact', 'environmental impact', 'concerned', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
7,79,7_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'meat husband', 'meat wife', 'eats', 'wife eats', 'husband prefers']","['My wife prefers red meat', 'My husband prefers eating meat', 'My wife eats the same as I do']"
8,74,8_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'week eat meat', 'weekly eat', 'times week', 'times week eat']","['I eat meat four times a week', 'I eat meat four or five times a week', 'I eat meat 2-4 times a week']"
