Topic,Count,Name,Representation,Representative_Docs
-1,579,-1_meat_eating_meals_iron,"['meat', 'eating', 'meals', 'iron', 'eating meat', 'food', 'change', 'eat', 'filling', 'health']","['I am concerned about climate change', 'I am not concerned about climate change', 'I am concerned about climate change']"
0,243,0_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'eat fish', 'eat chicken fish', 'chicken eat']","['I eat chicken and fish', 'I eat chicken and fish', 'I eat chicken and fish']"
1,186,1_red_red meat_eat red meat_eat red,"['red', 'red meat', 'eat red meat', 'eat red', 'cut', 'meat', 'eating red', 'eating red meat', 'avoid red', 'avoid red meat']","['I eat less red meat', 'I eat less red meat now', 'I still eat red meat sometimes']"
2,140,2_reducing_reducing meat_consumption_feel,"['reducing', 'reducing meat', 'consumption', 'feel', 'meat consumption', 'limit meat', 'meat', 'limit', 'try', 'reduce']","['I try to limit my meat consumption', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
3,137,3_expensive_prices_meat prices_meat expensive,"['expensive', 'prices', 'meat prices', 'meat expensive', 'choices', 'cost', 'alternatives', 'meat', 'buy', 'meat substitutes']","['Meat is expensive for me', 'Meat is expensive', 'Meat is sometimes expensive']"
4,137,4_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'vegetarian options', 'pescatarian', 'years', 'friends']","['I am a vegetarian', 'I became vegetarian', 'I am vegetarian']"
5,131,5_family_family eats_eats_family eats meat,"['family', 'family eats', 'eats', 'family eats meat', 'meat family', 'eats meat', 'meat family eats', 'eating meat family', 'eats meat family', 'meat']","['My family eats more meat', 'My family eats meat with me', 'My family eats more meat than I do']"
6,125,6_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'animals', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
7,90,7_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'protein want protein', 'want protein want', 'need', 'protein diet', 'need protein', 'high protein']","['I want to get enough protein', 'I want to get more protein', 'I want to get enough protein']"
8,84,8_meals_meals meat_include_incomplete,"['meals', 'meals meat', 'include', 'incomplete', 'include meat', 'meat easy', 'incomplete meat', 'convenient', 'easy', 'meat meals']","['I include meat in most meals', 'I always include meat in my meals', 'I include meat in most meals']"
9,83,9_times_eat meat times_meat times_week,"['times', 'eat meat times', 'meat times', 'week', 'week eat', 'week eat meat', 'weekly eat meat', 'weekly eat', 'weekly', 'eat meat']","['I eat meat several times a week', 'I eat meat five times per week', 'I eat meat three times a week']"
10,83,10_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'eat meat protein', 'protein source', 'source protein', 'high protein', 'meat good', 'high']","['Meat is my go-to protein', 'I get most of my protein from meat', 'I get protein from meat']"
11,75,11_meat regularly eat_eat meat regularly_regularly eat_meat regularly,"['meat regularly eat', 'eat meat regularly', 'regularly eat', 'meat regularly', 'regularly', 'regularly eat meat', 'eat meat', 'eat', 'meat eat', 'meat eat meat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
