Topic,Count,Name,Representation,Representative_Docs
-1,375,-1_meat_day_meat day_eat meat day,"['meat', 'day', 'meat day', 'eat meat day', 'eat', 'love', 'love taste', 'daily', 'feel', 'meat daily']","['I eat meat every day', 'I eat meat almost every day', 'I eat meat almost every day']"
0,293,0_avoid_red_red meat_meat,"['avoid', 'red', 'red meat', 'meat', 'avoid eating', 'pork', 'meat avoid', 'eating', 'meats', 'processed']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,292,1_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'people', 'eat meat', 'meat', 'friends eat', 'eat', 'meat social']","['Family and friends eat meat regularly', 'Social contacts eat meat regularly', 'My social contacts eat meat regularly']"
2,274,2_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'prefer', 'chicken fish', 'turkey', 'chicken turkey', 'buy', 'eat fish']","['I mostly eat chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
3,259,3_family_meat family_eats_family eats,"['family', 'meat family', 'eats', 'family eats', 'eats meat', 'family eats meat', 'meat', 'eating meat family', 'eating', 'meat family eats']","['My family eats more meat than I do', 'My family eats more meat', 'My family eats meat']"
4,201,4_want_weight_motivated_diet,"['want', 'weight', 'motivated', 'diet', 'healthy', 'healthier', 'lose', 'motivated health', 'health', 'lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
5,188,5_consumption_red meat_red_meat,"['consumption', 'red meat', 'red', 'meat', 'limit', 'meat consumption', 'cut', 'try', 'reducing', 'reduce']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
6,148,6_vegetarian_meals_plantbased_vegetables,"['vegetarian', 'meals', 'plantbased', 'vegetables', 'vegetarian meals', 'vegan', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am vegetarian', 'I am vegetarian', 'I sometimes have vegetarian meals']"
7,129,7_meat_meat easy_meat feels_easy,"['meat', 'meat easy', 'meat feels', 'easy', 'protein meat', 'protein', 'feels', 'feel', 'eating meat feels', 'source']","['Eating meat feels more natural to me', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
8,119,8_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,111,9_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'high protein', 'iron']","['I want to get enough protein', 'I want to get more protein', 'I want to get enough protein']"
10,104,10_meat meals_meals_eat_eat meat meals,"['meat meals', 'meals', 'eat', 'eat meat meals', 'meals eat', 'eat meat', 'meat meals eat', 'meals eat meat', 'cook', 'home']","['I eat meat in most meals', 'I eat meat at most meals', 'I eat meat at most meals']"
11,100,11_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'price', 'meat', 'limited']","['Meat is expensive for me', 'Meat is expensive for me', 'Meat is expensive']"
12,100,12_protein_believe_meat protein_believe meat,"['protein', 'believe', 'meat protein', 'believe meat', 'eat meat protein', 'meat', 'protein eat meat', 'protein eat', 'eat meat', 'eat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
13,96,13_health_concerned_concerned health_concerns,"['health', 'concerned', 'concerned health', 'concerns', 'concerned health concerned', 'health concerned', 'cholesterol', 'health concerns', 'heart', 'concerned cholesterol']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
14,92,14_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'week eat meat', 'weekly eat', 'eat meat', 'eat']","['I eat meat three times a week', 'I eat meat several times a week', 'I eat meat a few times a week']"
15,86,15_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'meat enjoy', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
16,83,16_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
