key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,0,0.6747675752706628,0.6747675752706628
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,12,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,3,0.5953611591012256,0.5953611591012256
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,3,1.0,1.0
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,-1,0.08394592536681257,
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,7,1.0,1.0
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,7,1.0,1.0
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,0,0.6820743600565792,0.6820743600565792
242bdf6bc5bb0b94,1,I like the taste of meat,True,9,1.0,1.0
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,0,0.4741446806032168,0.4741446806032168
242bdf6bc5bb0b94,1,I was raised on a farm,True,12,1.0,1.0
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,-1,0.08506409471657077,
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,4,0.26481755533368223,0.26481755533368223
242bdf6bc5bb0b94,1,I am chronically anemic,True,5,0.22705120966818193,0.22705120966818193
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,3,0.4710020451584958,0.4710020451584958
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,4,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,2,1.0,1.0
c0ac91fae56c6ec3,1,I eat meat every day,True,-1,0.008869358944839893,
c0ac91fae56c6ec3,1,I like the taste of meat,True,9,1.0,1.0
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,0,0.779549999547476,0.779549999547476
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,0,0.6969955608452266,0.6969955608452266
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,0,0.9040276263089393,0.9040276263089393
