Topic,Count,Name,Representation,Representative_Docs
-1,963,-1_meat_eating_eating meat_eat,"['meat', 'eating', 'eating meat', 'eat', 'eat meat', 'contacts', 'social', 'social contacts', 'enjoy', 'regularly']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
0,246,0_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'eat fish', 'prefer', 'beef']","['I eat chicken and fish', 'I eat chicken and fish', 'I eat mostly chicken and fish']"
1,234,1_family_meat family_family eats_eats,"['family', 'meat family', 'family eats', 'eats', 'family eats meat', 'meat', 'eats meat', 'friends', 'family eat', 'friends family']","['Everyone in my family eats meat', 'My family eats more meat than I do', 'My family eats meat']"
2,215,2_meat_feel_reducing_eating,"['meat', 'feel', 'reducing', 'eating', 'reducing meat', 'eating meat', 'consumption', 'beef', 'eat meat', 'meat consumption']","['I have no interest in eating meat', 'I have not considered reducing meat consumption', 'I am reducing meat consumption']"
3,209,3_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'source', 'protein want', 'protein meat', 'iron', 'high protein', 'high']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
4,176,4_expensive_meat_choices_prices,"['expensive', 'meat', 'choices', 'prices', 'meat prices', 'meat expensive', 'alternatives', 'buy', 'substitutes', 'meat alternatives']","['Meat is expensive', 'Meat is very expensive', 'Meat is expensive for me']"
5,168,5_red_red meat_meat_eat red,"['red', 'red meat', 'meat', 'eat red', 'eat red meat', 'eating red', 'eating red meat', 'avoid', 'avoid red meat', 'avoid red']","['I eat less red meat', 'I eat less red meat', 'I eat less red meat now']"
6,135,6_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'friends', 'pescatarian', 'vegetarian options', 'years']","['I am vegetarian', 'I became vegetarian', 'I am a vegetarian']"
7,127,7_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
8,126,8_meals_believe_meat_believe meat,"['meals', 'believe', 'meat', 'believe meat', 'filling', 'include', 'include meat', 'meat easy', 'meat healthy', 'easy']","['I include meat in most meals', 'I include meat in most meals', 'I include meat in most meals']"
9,114,9_want_weight_diet_healthy,"['want', 'weight', 'diet', 'healthy', 'lose', 'healthier', 'lose weight', 'diet want', 'weight want', 'cholesterol']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
10,113,10_taste meat_taste_enjoy taste meat_meat enjoy,"['taste meat', 'taste', 'enjoy taste meat', 'meat enjoy', 'enjoy taste', 'taste meat enjoy', 'enjoy', 'meat enjoy taste', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
11,111,11_meals_eat_meal_eat meat,"['meals', 'eat', 'meal', 'eat meat', 'eat meat meals', 'meat meals', 'meat meal', 'meat', 'eat meat meal', 'incomplete']","['I eat meat at most meals', 'I eat meat in most meals', 'I eat meat at most meals']"
12,103,12_health_concerned_concerned health_concerns,"['health', 'concerned', 'concerned health', 'concerns', 'cholesterol', 'health concerns', 'concerned health concerned', 'health concerned', 'diabetes', 'heart']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
13,94,13_processed_health_meats_avoid,"['processed', 'health', 'meats', 'avoid', 'processed meats', 'meat', 'avoid processed', 'concerns', 'health concerns', 'think']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
14,86,14_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
15,84,15_times_week_eat meat times_meat times,"['times', 'week', 'eat meat times', 'meat times', 'week eat', 'eat meat', 'eat', 'week eat meat', 'weekly eat', 'weekly']","['I eat meat four or five times a week', 'I eat meat 2-3 times a week', 'I eat meat several times a week']"
16,77,16_friends_community_meat friends_friends eat,"['friends', 'community', 'meat friends', 'friends eat', 'friends eat meat', 'meat', 'meals', 'gatherings', 'include', 'include meat']","['My friends often eat meat', 'All my friends eat meat', 'My friends eat meat']"
17,77,17_eat meat day_meat day_day_eat meat,"['eat meat day', 'meat day', 'day', 'eat meat', 'day eat', 'day eat meat', 'meat day eat', 'meat daily', 'daily', 'eat meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
