Topic,Count,Name,Representation,Representative_Docs
-1,773,-1_meat_enjoy_taste_taste meat,"['meat', 'enjoy', 'taste', 'taste meat', 'eating', 'eating meat', 'enjoy taste meat', 'enjoy taste', 'pork', 'enjoy eating']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,289,0_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'eat fish', 'prefer', 'eat chicken fish']","['I eat more chicken and fish now', 'I eat more chicken and fish', 'I eat mostly chicken and fish']"
1,207,1_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'protein want', 'source', 'protein meat', 'iron', 'high protein', 'protein eat']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
2,193,2_family_meat family_family eats_eats,"['family', 'meat family', 'family eats', 'eats', 'family eats meat', 'eats meat', 'meat', 'eating meat family', 'tradition', 'eating']","['My family eats meat with me', 'Everyone in my family eats meat', 'My family eats more meat']"
3,190,3_red_red meat_meat_eat red,"['red', 'red meat', 'meat', 'eat red', 'eat red meat', 'cut', 'eating red', 'eating red meat', 'avoid red', 'avoid red meat']","['I eat less red meat now', 'I eat less red meat', 'I eat less red meat']"
4,182,4_want_weight_motivated_cholesterol,"['want', 'weight', 'motivated', 'cholesterol', 'diet', 'healthy', 'healthier', 'lose', 'motivated health', 'health']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
5,170,5_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'friends eat', 'friends eat meat', 'meat friends', 'meat social', 'eat meat', 'friends family']","['Most social contacts eat meat', 'My social contacts eat meat regularly', 'Social contacts eat meat regularly']"
6,166,6_reducing_meat_reducing meat_feel,"['reducing', 'meat', 'reducing meat', 'feel', 'consumption', 'meat consumption', 'considered', 'limit meat', 'eating', 'limit']","['I try to limit meat consumption', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
7,135,7_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'vegetarian options', 'pescatarian', 'friends', 'years']","['I am a vegetarian', 'I am vegetarian', 'I am a vegetarian']"
8,126,8_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,112,9_processed_believe meat_believe_health,"['processed', 'believe meat', 'believe', 'health', 'meats', 'meat', 'processed meats', 'avoid', 'avoid processed', 'meat believe']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
10,88,10_meals_meals meat_include_include meat,"['meals', 'meals meat', 'include', 'include meat', 'incomplete', 'meat', 'meat meals', 'meat easy', 'incomplete meat', 'easy']","['I always include meat in my meals', 'I include meat in most meals', 'I include meat in most meals']"
11,88,11_expensive_prices_meat prices_meat expensive,"['expensive', 'prices', 'meat prices', 'meat expensive', 'choices', 'cost', 'meat', 'price', 'meat choices', 'expensive meat']","['Meat is too expensive', 'Meat is very expensive', 'Meat is expensive for me']"
12,80,12_times_eat meat times_week_meat times,"['times', 'eat meat times', 'week', 'meat times', 'week eat', 'eat meat', 'week eat meat', 'weekly eat', 'weekly', 'weekly eat meat']","['I eat meat three times a week', 'I eat meat a few times a week', 'I eat meat five times per week']"
13,75,13_eat meat day_meat day_day_eat meat,"['eat meat day', 'meat day', 'day', 'eat meat', 'meat day eat', 'day eat', 'day eat meat', 'meat daily', 'daily', 'eat meat daily']","['I eat meat every day', 'I eat meat every day', 'I do not eat meat every day']"
14,74,14_vegetables_plantbased_plantbased meals_plantbased foods,"['vegetables', 'plantbased', 'plantbased meals', 'plantbased foods', 'foods', 'eat plantbased', 'eat vegetables', 'meals', 'vegetable', 'dishes']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
15,73,15_environmental_environmental impact_impact_concerned,"['environmental', 'environmental impact', 'impact', 'concerned', 'concerned environmental', 'environment', 'concerned environmental impact', 'environment concerned', 'concerned environment', 'impact concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
16,72,16_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'concerned health concerned', 'health concerned', 'diabetes', 'heart', 'health concerned health']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about health']"
17,72,17_beef_avoid_eat beef_beef avoid,"['beef', 'avoid', 'eat beef', 'beef avoid', 'avoid fatty', 'eat', 'meat eat beef', 'try avoid', 'meat', 'avoid beef']","['I avoid beef', 'I eat beef sometimes', 'I eat almost no beef']"
18,65,18_ethical_environmental_impact_environmental impact,"['ethical', 'environmental', 'impact', 'environmental impact', 'ethically', 'concerns', 'farming', 'meat', 'environmental impact meat', 'impact meat']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
19,62,19_eat meat regularly_meat regularly eat_meat regularly_regularly,"['eat meat regularly', 'meat regularly eat', 'meat regularly', 'regularly', 'regularly eat', 'regularly eat meat', 'eat meat', 'eat', 'meat eat meat', 'meat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
20,58,20_eat meat meals_meal eat_meat meal eat_meat meals eat,"['eat meat meals', 'meal eat', 'meat meal eat', 'meat meals eat', 'eat meat', 'meals eat', 'meat meal', 'meal eat meat', 'meals eat meat', 'eat meat meal']","['I eat meat with some meals', 'I eat meat at most meals', 'I eat meat in most meals']"
21,57,21_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'eating meat', 'eating', 'meat grew', 'raised eating meat', 'meat grew eating']","['We grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
22,51,22_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'meat people eat', 'people know eat', 'know eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
