Topic,Count,Name,Representation,Representative_Docs
-1,466,-1_eating_eating meat_meat_pork,"['eating', 'eating meat', 'meat', 'pork', 'enjoy', 'enjoy eating', 'people', 'eat', 'enjoy eating meat', 'vegetables']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
0,1144,0_meat_eat_eat meat_eating,"['meat', 'eat', 'eat meat', 'eating', 'eating meat', 'meals', 'beef', 'feel', 'meats', 'health']","['I eat less meat than before', 'I eat meat often', 'I eat meat']"
1,239,1_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'eat fish', 'chicken eat', 'fish eat']","['I eat chicken and fish', 'I eat mostly chicken and fish', 'I eat chicken and fish']"
2,207,2_protein_want_want protein_meat protein,"['protein', 'want', 'want protein', 'meat protein', 'source', 'protein want', 'protein meat', 'iron', 'high protein', 'protein eat']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
3,202,3_family_meat family_family eats_eats,"['family', 'meat family', 'family eats', 'eats', 'family eats meat', 'eats meat', 'meat', 'eating meat family', 'eating', 'tradition']","['My family eats more meat than I do', 'My family eats more meat', 'My family eats meat with me']"
4,185,4_red_red meat_meat_eat red,"['red', 'red meat', 'meat', 'eat red', 'eat red meat', 'cut', 'eating red', 'eating red meat', 'avoid', 'avoid red meat']","['I eat less red meat', 'I eat less red meat', 'I still eat red meat sometimes']"
5,137,5_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'vegetarians', 'options', 'friends', 'vegetarian options', 'pescatarian', 'years']","['I am vegetarian', 'I am a vegetarian', 'I am a vegetarian']"
6,130,6_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
7,115,7_health_concerned health_concerned_motivated,"['health', 'concerned health', 'concerned', 'motivated', 'health concerns', 'concerns', 'motivated health', 'financial limitations', 'diabetes', 'limitations']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
8,111,8_taste meat_taste_meat enjoy_enjoy taste meat,"['taste meat', 'taste', 'meat enjoy', 'enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'enjoy', 'meat enjoy taste', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
9,102,9_want_weight_diet_healthy,"['want', 'weight', 'diet', 'healthy', 'healthier', 'weight want', 'lose', 'lose weight', 'diet want', 'want healthier']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
10,98,10_friends_friends eat_friends eat meat_meat friends,"['friends', 'friends eat', 'friends eat meat', 'meat friends', 'friends family', 'eat meat', 'family', 'friends family eat', 'family friends', 'family eat']","['My family and friends eat meat regularly', 'Family and friends eat meat regularly', 'Family and friends eat meat regularly']"
11,86,11_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
12,81,12_times_week_eat meat times_meat times,"['times', 'week', 'eat meat times', 'meat times', 'week eat', 'eat meat', 'week eat meat', 'eat', 'weekly eat', 'weekly']","['I eat meat three times a week', 'I eat meat a few times a week', 'I eat meat a few times a week']"
13,79,13_contacts_social contacts_social_meat social,"['contacts', 'social contacts', 'social', 'meat social', 'meat social contacts', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'friends', 'meat']","['Social contacts eat meat regularly', 'Most social contacts eat meat', 'My social contacts eat meat regularly']"
14,76,14_eat meat day_meat day_day_eat meat,"['eat meat day', 'meat day', 'day', 'eat meat', 'day eat', 'meat day eat', 'day eat meat', 'meat daily', 'eat', 'daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat almost every day']"
