label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,My parents served meat with dinner,I eat meat at least once a day,positive,2025-12-09T17:17:40.777Z,7,6,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I eat meat at least once a day,positive,2025-12-09T17:17:44.327Z,-1,6,0.0247988372182381,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,My family eats meat as main portion,My parents served meat with dinner,positive,2025-12-09T17:17:53.627Z,7,7,0.6805657926034494,1.0,0.6805657926034494,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,I grew up eating meat at meals,My family eats meat as main portion,positive,2025-12-09T17:17:59.515Z,-1,7,0.0247988372182381,0.6805657926034494,,0.6805657926034494
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,I eat meat at least once a day,My religious beliefs justify eating animals,positive,2025-12-09T17:18:12.895Z,6,13,1.0,0.2464827612635325,1.0,0.2464827612635325
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,My parents served meat with dinner,positive,2025-12-09T17:18:20.141Z,7,7,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,I grew up eating meat at meals,Meat-eating is a family tradition,positive,2025-12-09T17:18:24.717Z,-1,7,0.0247988372182381,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,Meat-eating is a family tradition,positive,2025-12-09T17:18:31.067Z,13,7,0.2464827612635325,1.0,0.2464827612635325,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,My parents served meat with dinner,positive,2025-12-09T17:19:03.537Z,13,7,0.2464827612635325,1.0,0.2464827612635325,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,3d1ddc23b606b8c8,1,I eat meat at least once a day,My family eats meat as main portion,positive,2025-12-09T17:19:10.725Z,6,7,1.0,0.6805657926034494,1.0,0.6805657926034494
