label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,My parents served meat with dinner,I eat meat at least once a day,positive,2025-12-09T17:17:40.777Z,0,14,0.5535936016836839,1.0,0.5535936016836839,1.0
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I eat meat at least once a day,positive,2025-12-09T17:17:44.327Z,-1,14,0.0238021048217297,1.0,,1.0
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,My family eats meat as main portion,My parents served meat with dinner,positive,2025-12-09T17:17:53.627Z,0,0,1.0,0.5535936016836839,1.0,0.5535936016836839
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I grew up eating meat at meals,My family eats meat as main portion,positive,2025-12-09T17:17:59.515Z,-1,0,0.0238021048217297,1.0,,1.0
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I eat meat at least once a day,My religious beliefs justify eating animals,positive,2025-12-09T17:18:12.895Z,14,1,1.0,0.100277043260619,1.0,0.100277043260619
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,My parents served meat with dinner,positive,2025-12-09T17:18:20.141Z,0,0,0.1288902431587146,0.5535936016836839,0.1288902431587146,0.5535936016836839
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I grew up eating meat at meals,Meat-eating is a family tradition,positive,2025-12-09T17:18:24.717Z,-1,0,0.0238021048217297,0.1288902431587146,,0.1288902431587146
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,Meat-eating is a family tradition,positive,2025-12-09T17:18:31.067Z,1,0,0.100277043260619,0.1288902431587146,0.100277043260619,0.1288902431587146
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,My parents served meat with dinner,positive,2025-12-09T17:19:03.537Z,1,0,0.100277043260619,0.5535936016836839,0.100277043260619,0.5535936016836839
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I eat meat at least once a day,My family eats meat as main portion,positive,2025-12-09T17:19:10.725Z,14,0,1.0,1.0,1.0,1.0
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,I grew up eating meat at meals,positive,2025-12-09T17:19:20.797Z,1,-1,0.100277043260619,0.0238021048217297,0.100277043260619,
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,My family eats meat as main portion,Meat-eating is a family tradition,positive,2025-12-09T17:19:29.061Z,0,0,1.0,0.1288902431587146,1.0,0.1288902431587146
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I eat meat at least once a day,negative,2025-12-09T17:19:57.587Z,1,14,0.0907751317815929,1.0,0.0772137007073695,1.0
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My parents served meat with dinner,negative,2025-12-09T17:20:11.859Z,1,0,0.0907751317815929,0.5535936016836839,0.0772137007073695,0.5535936016836839
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I feel guilty about eating animals,negative,2025-12-09T17:20:16.549Z,-1,1,0.0238021048217297,0.0907751317815929,,0.0772137007073695
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,I feel guilty about eating animals,negative,2025-12-09T17:20:24.559Z,0,1,0.1288902431587146,0.0907751317815929,0.1288902431587146,0.0772137007073695
02__qwen3-embedding-0.6b__run_20260210_221633_570b87a6,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,2025-12-09T17:20:35.837Z,1,0,0.0907751317815929,1.0,0.0772137007073695,1.0
