label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,My parents served meat with dinner,I eat meat at least once a day,positive,2025-12-09T17:17:40.777Z,0,7,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I eat meat at least once a day,positive,2025-12-09T17:17:44.327Z,-1,7,0.0217961724368883,1.0,,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,My family eats meat as main portion,My parents served meat with dinner,positive,2025-12-09T17:17:53.627Z,0,0,0.7329075751411006,1.0,0.7329075751411006,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I grew up eating meat at meals,My family eats meat as main portion,positive,2025-12-09T17:17:59.515Z,-1,0,0.0217961724368883,0.7329075751411006,,0.7329075751411006
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I eat meat at least once a day,My religious beliefs justify eating animals,positive,2025-12-09T17:18:12.895Z,7,3,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,My parents served meat with dinner,positive,2025-12-09T17:18:20.141Z,0,0,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I grew up eating meat at meals,Meat-eating is a family tradition,positive,2025-12-09T17:18:24.717Z,-1,0,0.0217961724368883,1.0,,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,Meat-eating is a family tradition,positive,2025-12-09T17:18:31.067Z,3,0,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,My parents served meat with dinner,positive,2025-12-09T17:19:03.537Z,3,0,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I eat meat at least once a day,My family eats meat as main portion,positive,2025-12-09T17:19:10.725Z,7,0,1.0,0.7329075751411006,1.0,0.7329075751411006
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,I grew up eating meat at meals,positive,2025-12-09T17:19:20.797Z,3,-1,1.0,0.0217961724368883,1.0,
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,My family eats meat as main portion,Meat-eating is a family tradition,positive,2025-12-09T17:19:29.061Z,0,0,0.7329075751411006,1.0,0.7329075751411006,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I eat meat at least once a day,negative,2025-12-09T17:19:57.587Z,3,7,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My parents served meat with dinner,negative,2025-12-09T17:20:11.859Z,3,0,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I feel guilty about eating animals,negative,2025-12-09T17:20:16.549Z,-1,3,0.0217961724368883,1.0,,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,I feel guilty about eating animals,negative,2025-12-09T17:20:24.559Z,0,3,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,2025-12-09T17:20:35.837Z,3,0,1.0,0.7329075751411006,1.0,0.7329075751411006
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My religious beliefs justify eating animals,negative,2025-12-09T17:20:47.410Z,3,3,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,242bdf6bc5bb0b94,1,I like the taste of meat,I eat meat at least once daily,positive,2025-12-09T17:23:35.383Z,-1,7,0.0322569880458399,1.0,,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I eat meat at least once daily,positive,2025-12-09T17:23:45.233Z,-1,7,0.2590044762254267,1.0,,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,I eat meat at least once daily,positive,2025-12-09T17:23:54.666Z,0,7,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,242bdf6bc5bb0b94,1,I eat meat at least once daily,Eating meat is a family tradition,positive,2025-12-09T17:24:16.316Z,7,0,1.0,1.0,1.0,1.0
09__bert-base-nli-mean-tokens__run_20260207_195857_72be4522,242bdf6bc5bb0b94,1,I am chronically anemic,I eat meat at least once daily,positive,2025-12-09T17:24:29.682Z,8,7,1.0,1.0,1.0,1.0
