label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,My parents served meat with dinner,I eat meat at least once a day,positive,2025-12-09T17:17:40.777Z,1,14,1.0,0.0722302569010739,1.0,0.0722302569010739
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I eat meat at least once a day,positive,2025-12-09T17:17:44.327Z,20,14,1.0,0.0722302569010739,1.0,0.0722302569010739
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,My family eats meat as main portion,My parents served meat with dinner,positive,2025-12-09T17:17:53.627Z,1,1,1.0,1.0,1.0,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I grew up eating meat at meals,My family eats meat as main portion,positive,2025-12-09T17:17:59.515Z,20,1,1.0,1.0,1.0,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I eat meat at least once a day,My religious beliefs justify eating animals,positive,2025-12-09T17:18:12.895Z,14,-1,0.0722302569010739,0.0623962683547844,0.0722302569010739,
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,My parents served meat with dinner,positive,2025-12-09T17:18:20.141Z,1,1,0.1319660773696818,1.0,0.1319660773696818,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I grew up eating meat at meals,Meat-eating is a family tradition,positive,2025-12-09T17:18:24.717Z,20,1,1.0,0.1319660773696818,1.0,0.1319660773696818
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,Meat-eating is a family tradition,positive,2025-12-09T17:18:31.067Z,-1,1,0.0623962683547844,0.1319660773696818,,0.1319660773696818
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,My parents served meat with dinner,positive,2025-12-09T17:19:03.537Z,-1,1,0.0623962683547844,1.0,,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I eat meat at least once a day,My family eats meat as main portion,positive,2025-12-09T17:19:10.725Z,14,1,0.0722302569010739,1.0,0.0722302569010739,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,I grew up eating meat at meals,positive,2025-12-09T17:19:20.797Z,-1,20,0.0623962683547844,1.0,,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,My family eats meat as main portion,Meat-eating is a family tradition,positive,2025-12-09T17:19:29.061Z,1,1,1.0,0.1319660773696818,1.0,0.1319660773696818
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I eat meat at least once a day,negative,2025-12-09T17:19:57.587Z,-1,14,0.0736564589574508,0.0722302569010739,,0.0722302569010739
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My parents served meat with dinner,negative,2025-12-09T17:20:11.859Z,-1,1,0.0736564589574508,1.0,,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I feel guilty about eating animals,negative,2025-12-09T17:20:16.549Z,20,-1,1.0,0.0736564589574508,1.0,
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,I feel guilty about eating animals,negative,2025-12-09T17:20:24.559Z,1,-1,0.1319660773696818,0.0736564589574508,0.1319660773696818,
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,2025-12-09T17:20:35.837Z,-1,1,0.0736564589574508,1.0,,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My religious beliefs justify eating animals,negative,2025-12-09T17:20:47.410Z,-1,-1,0.0736564589574508,0.0623962683547844,,
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I like the taste of meat,I eat meat at least once daily,positive,2025-12-09T17:23:35.383Z,18,14,1.0,0.0730305532281987,1.0,0.0730305532281987
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I eat meat at least once daily,positive,2025-12-09T17:23:45.233Z,-1,14,0.1412910013546012,0.0730305532281987,,0.0730305532281987
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,I eat meat at least once daily,positive,2025-12-09T17:23:54.666Z,1,14,0.4205476946786216,0.0730305532281987,0.4205476946786216,0.0730305532281987
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I eat meat at least once daily,Eating meat is a family tradition,positive,2025-12-09T17:24:16.316Z,14,1,0.0730305532281987,0.1361977462160108,0.0730305532281987,0.1361977462160108
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I am chronically anemic,I eat meat at least once daily,positive,2025-12-09T17:24:29.682Z,11,14,0.1315651921241896,0.0730305532281987,0.1315651921241896,0.0730305532281987
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I was raised on a farm,I eat meat at least once daily,positive,2025-12-09T17:24:54.949Z,20,14,1.0,0.0730305532281987,1.0,0.0730305532281987
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I believe too much meat can harm health,positive,2025-12-09T17:25:19.316Z,3,7,0.5082852766564456,1.0,0.5082852766564456,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I eat meat at least once daily,positive,2025-12-09T17:25:35.699Z,15,14,0.3884059228755932,0.0730305532281987,0.3884059228755932,0.0730305532281987
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I believe too much meat can harm health,positive,2025-12-09T17:25:46.549Z,15,7,0.3884059228755932,1.0,0.3884059228755932,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I believe too much meat can harm health,I like the taste of meat,negative,2025-12-09T17:26:05.049Z,7,18,1.0,1.0,1.0,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I like the taste of meat,negative,2025-12-09T17:26:12.233Z,3,18,0.5082852766564456,1.0,0.5082852766564456,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I sometimes reduce meat due to health issues,negative,2025-12-09T17:26:19.299Z,15,3,0.3884059228755932,0.5082852766564456,0.3884059228755932,0.5082852766564456
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I believe too much meat can harm health,negative,2025-12-09T17:27:01.916Z,1,7,0.1361977462160108,1.0,0.1361977462160108,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I was raised on a farm,I believe too much meat can harm health,negative,2025-12-09T17:27:13.516Z,20,7,1.0,1.0,1.0,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I believe too much meat can harm health,negative,2025-12-09T17:27:20.483Z,-1,7,0.1412910013546012,1.0,,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,I believe too much meat can harm health,negative,2025-12-09T17:27:23.816Z,1,7,0.4205476946786216,1.0,0.4205476946786216,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I am chronically anemic,I sometimes reduce meat due to health issues,negative,2025-12-09T17:27:56.982Z,11,3,0.1315651921241896,0.5082852766564456,0.1315651921241896,0.5082852766564456
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,242bdf6bc5bb0b94,1,I eat meat at least once daily,I believe too much meat can harm health,negative,2025-12-09T17:28:09.649Z,14,7,0.0730305532281987,1.0,0.0730305532281987,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I choose chicken and turkey for health,positive,2025-12-09T17:27:38.648Z,2,2,1.0,0.8879862645661836,1.0,0.8879862645661836
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I eat lean beef to reduce fat,positive,2025-12-09T17:27:40.534Z,2,8,0.1026430548399104,0.1747725600668902,0.1026430548399104,0.1747725600668902
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,I eat meat every day,positive,2025-12-09T17:27:43.926Z,3,-1,0.4066392377790178,0.0037923736992962,0.4066392377790178,
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,Social contacts like the taste of meat,I like the taste of meat,positive,2025-12-09T17:27:46.556Z,0,18,1.0,1.0,1.0,1.0
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,I like the taste of meat,Those around me eat meat regularly,positive,2025-12-09T17:27:48.388Z,18,0,1.0,0.4826074392221133,1.0,0.4826074392221133
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I choose chicken and turkey for health,negative,2025-12-09T17:28:05.342Z,2,2,1.0,0.8879862645661836,1.0,0.8879862645661836
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I eat lean beef to reduce fat,negative,2025-12-09T17:28:07.300Z,2,8,0.1026430548399104,0.1747725600668902,0.1026430548399104,0.1747725600668902
08__bge-large-en-v1.5__run_20260207_195316_449f58eb,c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,I eat meat every day,negative,2025-12-09T17:28:09.648Z,3,-1,0.4066392377790178,0.0037923736992962,0.4066392377790178,
