label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,My parents served meat with dinner,I eat meat at least once a day,positive,2025-12-09T17:17:40.777Z,5,1,0.8109584673388887,0.1389015256376125,0.8109584673388887,0.1389015256376125
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I eat meat at least once a day,positive,2025-12-09T17:17:44.327Z,-1,1,0.0110709156798911,0.1389015256376125,,0.1389015256376125
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,My family eats meat as main portion,My parents served meat with dinner,positive,2025-12-09T17:17:53.627Z,5,5,1.0,0.8109584673388887,1.0,0.8109584673388887
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I grew up eating meat at meals,My family eats meat as main portion,positive,2025-12-09T17:17:59.515Z,-1,5,0.0110709156798911,1.0,,1.0
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I eat meat at least once a day,My religious beliefs justify eating animals,positive,2025-12-09T17:18:12.895Z,1,4,0.1389015256376125,0.1429628260491743,0.1389015256376125,0.1429628260491743
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,My parents served meat with dinner,positive,2025-12-09T17:18:20.141Z,-1,5,0.1448937257236583,0.8109584673388887,,0.8109584673388887
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I grew up eating meat at meals,Meat-eating is a family tradition,positive,2025-12-09T17:18:24.717Z,-1,-1,0.0110709156798911,0.1448937257236583,,
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,Meat-eating is a family tradition,positive,2025-12-09T17:18:31.067Z,4,-1,0.1429628260491743,0.1448937257236583,0.1429628260491743,
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,My parents served meat with dinner,positive,2025-12-09T17:19:03.537Z,4,5,0.1429628260491743,0.8109584673388887,0.1429628260491743,0.8109584673388887
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I eat meat at least once a day,My family eats meat as main portion,positive,2025-12-09T17:19:10.725Z,1,5,0.1389015256376125,1.0,0.1389015256376125,1.0
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,I grew up eating meat at meals,positive,2025-12-09T17:19:20.797Z,4,-1,0.1429628260491743,0.0110709156798911,0.1429628260491743,
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,My family eats meat as main portion,Meat-eating is a family tradition,positive,2025-12-09T17:19:29.061Z,5,-1,1.0,0.1448937257236583,1.0,
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I eat meat at least once a day,negative,2025-12-09T17:19:57.587Z,0,1,0.1146775281273064,0.1389015256376125,0.1146775281273064,0.1389015256376125
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My parents served meat with dinner,negative,2025-12-09T17:20:11.859Z,0,5,0.1146775281273064,0.8109584673388887,0.1146775281273064,0.8109584673388887
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I feel guilty about eating animals,negative,2025-12-09T17:20:16.549Z,-1,0,0.0110709156798911,0.1146775281273064,,0.1146775281273064
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,I feel guilty about eating animals,negative,2025-12-09T17:20:24.559Z,-1,0,0.1448937257236583,0.1146775281273064,,0.1146775281273064
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,2025-12-09T17:20:35.837Z,0,5,0.1146775281273064,1.0,0.1146775281273064,1.0
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My religious beliefs justify eating animals,negative,2025-12-09T17:20:47.410Z,0,4,0.1146775281273064,0.1429628260491743,0.1146775281273064,0.1429628260491743
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,242bdf6bc5bb0b94,1,I like the taste of meat,I eat meat at least once daily,positive,2025-12-09T17:23:35.383Z,-1,1,0.012080529052308,0.1379650899326796,,0.1379650899326796
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I eat meat at least once daily,positive,2025-12-09T17:23:45.233Z,2,1,0.2278798183179151,0.1379650899326796,0.2278798183179151,0.1379650899326796
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,I eat meat at least once daily,positive,2025-12-09T17:23:54.666Z,5,1,0.347221903588742,0.1379650899326796,0.347221903588742,0.1379650899326796
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,242bdf6bc5bb0b94,1,I eat meat at least once daily,Eating meat is a family tradition,positive,2025-12-09T17:24:16.316Z,1,-1,0.1379650899326796,0.1453721823107296,0.1379650899326796,
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,242bdf6bc5bb0b94,1,I am chronically anemic,I eat meat at least once daily,positive,2025-12-09T17:24:29.682Z,7,1,0.2100513318663175,0.1379650899326796,0.2100513318663175,0.1379650899326796
10__bge-large-en-v1.5__run_20260207_195019_6c86d3c9,242bdf6bc5bb0b94,1,I was raised on a farm,I eat meat at least once daily,positive,2025-12-09T17:24:54.949Z,-1,1,0.0103186454341141,0.1379650899326796,,0.1379650899326796
