label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,My parents served meat with dinner,I eat meat at least once a day,positive,2025-12-09T17:17:40.777Z,1,6,1.0,1.0,1.0,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I eat meat at least once a day,positive,2025-12-09T17:17:44.327Z,-1,6,0.0730650946924025,1.0,,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,My family eats meat as main portion,My parents served meat with dinner,positive,2025-12-09T17:17:53.627Z,1,1,0.4174246949193669,1.0,0.4174246949193669,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I grew up eating meat at meals,My family eats meat as main portion,positive,2025-12-09T17:17:59.515Z,-1,1,0.0730650946924025,0.4174246949193669,,0.4174246949193669
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I eat meat at least once a day,My religious beliefs justify eating animals,positive,2025-12-09T17:18:12.895Z,6,2,1.0,0.0903756689094942,1.0,0.0608579690781804
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,My parents served meat with dinner,positive,2025-12-09T17:18:20.141Z,1,1,1.0,1.0,1.0,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I grew up eating meat at meals,Meat-eating is a family tradition,positive,2025-12-09T17:18:24.717Z,-1,1,0.0730650946924025,1.0,,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,Meat-eating is a family tradition,positive,2025-12-09T17:18:31.067Z,2,1,0.0903756689094942,1.0,0.0608579690781804,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,My parents served meat with dinner,positive,2025-12-09T17:19:03.537Z,2,1,0.0903756689094942,1.0,0.0608579690781804,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I eat meat at least once a day,My family eats meat as main portion,positive,2025-12-09T17:19:10.725Z,6,1,1.0,0.4174246949193669,1.0,0.4174246949193669
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,I grew up eating meat at meals,positive,2025-12-09T17:19:20.797Z,2,-1,0.0903756689094942,0.0730650946924025,0.0608579690781804,
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,My family eats meat as main portion,Meat-eating is a family tradition,positive,2025-12-09T17:19:29.061Z,1,1,0.4174246949193669,1.0,0.4174246949193669,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I eat meat at least once a day,negative,2025-12-09T17:19:57.587Z,2,6,0.7509451888561026,1.0,0.7509451888561026,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My parents served meat with dinner,negative,2025-12-09T17:20:11.859Z,2,1,0.7509451888561026,1.0,0.7509451888561026,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I feel guilty about eating animals,negative,2025-12-09T17:20:16.549Z,-1,2,0.0730650946924025,0.7509451888561026,,0.7509451888561026
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,I feel guilty about eating animals,negative,2025-12-09T17:20:24.559Z,1,2,1.0,0.7509451888561026,1.0,0.7509451888561026
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,2025-12-09T17:20:35.837Z,2,1,0.7509451888561026,0.4174246949193669,0.7509451888561026,0.4174246949193669
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My religious beliefs justify eating animals,negative,2025-12-09T17:20:47.410Z,2,2,0.7509451888561026,0.0903756689094942,0.7509451888561026,0.0608579690781804
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I like the taste of meat,I eat meat at least once daily,positive,2025-12-09T17:23:35.383Z,-1,6,0.0800439303097413,1.0,,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I eat meat at least once daily,positive,2025-12-09T17:23:45.233Z,0,6,0.256075682414132,1.0,0.256075682414132,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,I eat meat at least once daily,positive,2025-12-09T17:23:54.666Z,1,6,1.0,1.0,1.0,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I eat meat at least once daily,Eating meat is a family tradition,positive,2025-12-09T17:24:16.316Z,6,1,1.0,1.0,1.0,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I am chronically anemic,I eat meat at least once daily,positive,2025-12-09T17:24:29.682Z,8,6,0.3846324273384263,1.0,0.3846324273384263,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I was raised on a farm,I eat meat at least once daily,positive,2025-12-09T17:24:54.949Z,1,6,1.0,1.0,1.0,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I believe too much meat can harm health,positive,2025-12-09T17:25:19.316Z,0,2,1.0,1.0,1.0,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I eat meat at least once daily,positive,2025-12-09T17:25:35.699Z,-1,6,0.0909968446467438,1.0,,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I believe too much meat can harm health,positive,2025-12-09T17:25:46.549Z,-1,2,0.0909968446467438,1.0,,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I believe too much meat can harm health,I like the taste of meat,negative,2025-12-09T17:26:05.049Z,2,-1,1.0,0.0800439303097413,1.0,
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I like the taste of meat,negative,2025-12-09T17:26:12.233Z,0,-1,1.0,0.0800439303097413,1.0,
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I sometimes reduce meat due to health issues,negative,2025-12-09T17:26:19.299Z,-1,0,0.0909968446467438,1.0,,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I believe too much meat can harm health,negative,2025-12-09T17:27:01.916Z,1,2,1.0,1.0,1.0,1.0
06__bert-base-nli-mean-tokens__run_20260207_195811_ec23d79d,242bdf6bc5bb0b94,1,I was raised on a farm,I believe too much meat can harm health,negative,2025-12-09T17:27:13.516Z,1,2,1.0,1.0,1.0,1.0
