Topic,Count,Name,Representation,Representative_Docs
-1,446,-1_meat_eating_cook_iron,"['meat', 'eating', 'cook', 'iron', 'meats', 'feel', 'home', 'cook meat', 'picky', 'eat']","['I eat meat for iron', 'I eat meat for iron', 'I cook meat at home']"
0,240,0_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken eat', 'chicken turkey', 'eat fish', 'eat chicken fish']","['I eat more chicken and fish', 'I eat chicken and fish', 'I eat more chicken and fish now']"
1,217,1_consumption_red meat_red_limit,"['consumption', 'red meat', 'red', 'limit', 'meat consumption', 'cut', 'meat', 'try', 'reduce', 'reducing']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
2,206,2_family_friends_family eats_meat family,"['family', 'friends', 'family eats', 'meat family', 'eats', 'family eats meat', 'eats meat', 'friends eat', 'friends eat meat', 'family friends']","['My family eats meat', 'My family eats meat', 'My family eats more meat']"
3,180,3_avoid_avoid eating_pork_meat avoid,"['avoid', 'avoid eating', 'pork', 'meat avoid', 'processed', 'avoid pork', 'eating', 'pork avoid', 'meats avoid', 'beef']","['I avoid pork', 'I avoid pork', 'I sometimes avoid pork']"
4,178,4_vegetarian_vegan_plantbased_vegetables,"['vegetarian', 'vegan', 'plantbased', 'vegetables', 'meals', 'vegetarian meals', 'plantbased meals', 'balance', 'balance meat', 'vegetarians']","['I am a vegetarian', 'I am a vegetarian', 'I became vegetarian']"
5,117,5_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'choices', 'meat prices', 'price', 'influences', 'meat', 'meat choices']","['Meat is expensive', 'Meat is sometimes expensive', 'Meat can be expensive for me']"
6,105,6_health_cholesterol_concerned health_concerned,"['health', 'cholesterol', 'concerned health', 'concerned', 'concerns', 'health concerns', 'health concerned', 'heart', 'cholesterol concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
7,99,7_regularly eat_eat meat regularly_regularly_meat regularly eat,"['regularly eat', 'eat meat regularly', 'regularly', 'meat regularly eat', 'meat regularly', 'eat', 'regularly eat meat', 'eat meat', 'meat eat', 'occasionally']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
8,96,8_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
