Topic,Count,Name,Representation,Representative_Docs
-1,639,-1_meat_love_eat_eat meat,"['meat', 'love', 'eat', 'eat meat', 'red', 'red meat', 'habit', 'want', 'avoid', 'eating']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
0,307,0_want_plantbased_vegetables_healthy,"['want', 'plantbased', 'vegetables', 'healthy', 'diet', 'healthier', 'meals', 'food', 'foods', 'weight']","['I want to be healthier', 'I want to be healthier', 'I want to be healthier']"
1,211,1_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'beef', 'prefer', 'eat chicken fish']","['I eat mostly chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
2,203,2_easy_good_meat easy_believe,"['easy', 'good', 'meat easy', 'believe', 'meat', 'meat tastes', 'tastes', 'meat feels', 'meat good', 'convenient']","['Meat tastes good to me', 'Meat tastes good', 'Eating meat feels normal to me']"
3,112,3_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'years', 'vegetarians', 'friends', 'vegan vegetarian', 'vegetarian vegetarian', 'vegetarian vegan']","['I am a vegetarian', 'I am vegetarian', 'I am vegetarian']"
4,110,4_protein_meat protein_eat meat protein_protein meat,"['protein', 'meat protein', 'eat meat protein', 'protein meat', 'meat', 'meat provides', 'provides', 'balance meat', 'eat meat', 'balance']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
5,107,5_family_tradition_family tradition_eating meat family,"['family', 'tradition', 'family tradition', 'eating meat family', 'eating meat', 'meat family tradition', 'cultural', 'meat family', 'eating', 'meateating']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
6,101,6_week_times_week eat_meat times,"['week', 'times', 'week eat', 'meat times', 'times week', 'weekly', 'eat meat times', 'times week eat', 'week eat meat', 'weekly eat']","['I eat meat 2-3 times a week', 'I eat meat a few times a week', 'I eat meat three times a week']"
7,100,7_health_concerned health_health concerns_concerned,"['health', 'concerned health', 'health concerns', 'concerned', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
8,92,8_meat available_crave_meat_available,"['meat available', 'crave', 'meat', 'available', 'crave meat', 'meat crave', 'cut', 'eat meat', 'eat meat available', 'meat filling']","['I eat meat when it is available', 'I eat whatever meat is available', ""I eat meat when it's available""]"
