Topic,Count,Name,Representation,Representative_Docs
-1,778,-1_meat_eating_enjoy_eating meat,"['meat', 'eating', 'enjoy', 'eating meat', 'taste', 'taste meat', 'eat', 'enjoy taste meat', 'enjoy taste', 'like']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,775,0_meat_eat_meals_eat meat,"['meat', 'eat', 'meals', 'eat meat', 'beef', 'avoid', 'meats', 'meal', 'meat meals', 'health']","['I eat mostly meat', 'I sometimes eat no meat', 'I eat meat often']"
1,322,1_family_meat_meat family_friends,"['family', 'meat', 'meat family', 'friends', 'eats', 'family eats', 'eats meat', 'family eats meat', 'friends eat', 'eating']","['All my family eats meat', 'My family eats more meat', 'Everyone in my family eats meat']"
2,254,2_want_health_weight_concerned,"['want', 'health', 'weight', 'concerned', 'cholesterol', 'motivated', 'concerned health', 'concerns', 'health concerns', 'diet']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about health']"
3,227,3_meat_feel_reducing_eating,"['meat', 'feel', 'reducing', 'eating', 'reducing meat', 'consumption', 'eat', 'meat consumption', 'eating meat', 'eat meat']","['I am eating less meat', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
4,225,4_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'eat fish', 'chicken turkey', 'beef', 'eat chicken fish']","['I eat more chicken and fish', 'I eat more chicken and fish', 'I eat chicken and fish']"
5,197,5_red_red meat_meat_eat red meat,"['red', 'red meat', 'meat', 'eat red meat', 'eat red', 'eating red', 'cut', 'eating red meat', 'avoid', 'avoid red meat']","['I eat less red meat now', 'I still eat red meat sometimes', 'I eat less red meat']"
6,186,6_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'protein meat', 'source', 'protein want', 'high protein', 'high', 'meat']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
7,147,7_eat meat_eat_day_day eat,"['eat meat', 'eat', 'day', 'day eat', 'day eat meat', 'meat day', 'eat meat day', 'times', 'meat day eat', 'meat']","['I eat meat almost every day', 'I eat meat every day', 'I eat meat every day']"
8,135,8_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'vegetarians', 'options', 'friends', 'vegetarian options', 'pescatarian', 'years']","['I am vegetarian', 'I became vegetarian', 'I am a vegetarian']"
9,128,9_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
10,84,10_contacts_social contacts_social_meat social,"['contacts', 'social contacts', 'social', 'meat social', 'meat social contacts', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'meat', 'friends']","['My social contacts eat meat regularly', 'Most social contacts eat meat', 'Social contacts eat meat regularly']"
