Topic,Count,Name,Representation,Representative_Docs
-1,597,-1_meat_taste meat_taste_enjoy,"['meat', 'taste meat', 'taste', 'enjoy', 'eating meat', 'eating', 'eat', 'eat meat', 'meat eat', 'enjoy taste meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,645,0_meat_family_eat meat_eat,"['meat', 'family', 'eat meat', 'eat', 'eats', 'eats meat', 'eating', 'eating meat', 'meat family', 'friends']","['I eat meat', 'I eat meat', 'I eat meat often']"
1,380,1_want_weight_plantbased_vegetables,"['want', 'weight', 'plantbased', 'vegetables', 'healthy', 'diet', 'meals', 'healthier', 'food', 'foods']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
2,219,2_meat_easy_prefer_believe,"['meat', 'easy', 'prefer', 'believe', 'meat easy', 'good', 'protein', 'meat tastes', 'meat feels', 'tastes']","['Meat tastes good to me', 'Meat tastes good to me', 'Eating meat feels normal to me']"
3,215,3_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'eat', 'chicken fish', 'beef', 'chicken turkey', 'prefer', 'eat chicken fish']","['I mostly eat chicken', 'I eat mostly chicken', 'I mostly eat chicken']"
4,127,4_unhealthy_environmental_meat_feel,"['unhealthy', 'environmental', 'meat', 'feel', 'concerns', 'concerned', 'health', 'eating', 'meat unhealthy', 'animal']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
5,126,5_avoid_avoid eating_processed_meats avoid,"['avoid', 'avoid eating', 'processed', 'meats avoid', 'pork', 'eating', 'meats', 'avoid processed', 'pork avoid', 'beef']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
6,114,6_want_want reduce_reduce_eat,"['want', 'want reduce', 'reduce', 'eat', 'eat meat', 'cholesterol', 'meat', 'want avoid', 'meat want', 'avoid']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
7,110,7_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'friends', 'years', 'vegetarians', 'vegetarian vegetarian', 'vegan vegetarian', 'vegetarian vegan']","['I am a vegetarian', 'I am vegetarian', 'I am a vegetarian']"
8,106,8_avoid_reasons_meat health_health,"['avoid', 'reasons', 'meat health', 'health', 'consumption', 'health reasons', 'meat consumption', 'reducing', 'meat', 'reduce meat']","['Some social contacts avoid meat for health reasons', 'I avoid red meat for health reasons', 'Social contacts avoid meat for health reasons']"
9,101,9_week_times_week eat_eat,"['week', 'times', 'week eat', 'eat', 'meat times', 'times week', 'weekly', 'eat meat times', 'times week eat', 'eat meat']","['I eat meat 2-4 times a week', 'I eat meat three times a week', 'I eat meat about three times a week']"
10,100,10_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
11,93,11_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
12,88,12_eat meat_eat_meat meals_eat meat meals,"['eat meat', 'eat', 'meat meals', 'eat meat meals', 'people', 'people know', 'meat', 'people know eat', 'know eat', 'know']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
13,83,13_red meat_red_meat_limit red,"['red meat', 'red', 'meat', 'limit red', 'limit red meat', 'stopped', 'red meat consumption', 'limit', 'cut red', 'stopped eating']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
14,82,14_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'want protein want', 'protein want protein', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
15,82,15_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'concerned environment']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
16,70,16_dislike_like_hard_meat dislike,"['dislike', 'like', 'hard', 'meat dislike', 'taste', 'getting', 'trouble', 'dislike taste', 'dislikes', 'pork']","['I dislike the taste of fish', 'I dislike the taste of some meats', 'I dislike the taste of beef and pork']"
17,69,17_rarely_rarely eat_eat_meat,"['rarely', 'rarely eat', 'eat', 'meat', 'meat eat', 'meals', 'portions', 'meatless', 'meat rarely eat', 'meat rarely']","['I rarely eat meat at home', 'I rarely eat beef', 'I rarely eat meat']"
18,51,18_expensive_meat expensive_expensive meat_prices,"['expensive', 'meat expensive', 'expensive meat', 'prices', 'meat prices', 'meat expensive meat', 'expensive meat expensive', 'high', 'meat', 'red meat expensive']","['Meat is expensive for me', 'Meat is expensive', 'Meat can be expensive for me']"
