Topic,Count,Name,Representation,Representative_Docs
-1,626,-1_meat_eating_avoid_eating meat,"['meat', 'eating', 'avoid', 'eating meat', 'pork', 'beef', 'eat', 'home', 'habit', 'meals']","['Eating meat is a habit', 'Eating meat is a habit for me', 'I have no interest in eating meat']"
0,260,0_family_meat family_family eats_eats,"['family', 'meat family', 'family eats', 'eats', 'family eats meat', 'meat', 'eats meat', 'friends', 'family eat', 'family friends']","['My family eats more meat', 'Everyone in my family eats meat', 'All my family eats meat']"
1,247,1_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken turkey', 'eat fish', 'chicken eat', 'prefer']","['I eat chicken and fish', 'I eat more chicken and fish', 'I eat more chicken and fish now']"
2,201,2_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'protein want', 'source', 'protein meat', 'iron', 'high protein', 'eat meat protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
3,186,3_red_red meat_meat_eat red,"['red', 'red meat', 'meat', 'eat red', 'eat red meat', 'cut', 'eating red', 'eating red meat', 'avoid red', 'avoid red meat']","['I eat less red meat now', 'I eat less red meat', 'I eat less red meat']"
4,181,4_believe_believe meat_processed_meat,"['believe', 'believe meat', 'processed', 'meat', 'health', 'concerns', 'meat believe', 'meats', 'ethical', 'environmental']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
5,166,5_expensive_meat_prices_meat prices,"['expensive', 'meat', 'prices', 'meat prices', 'meat expensive', 'choices', 'alternatives', 'cost', 'meat easy', 'easy']","['Meat can be expensive for me', 'Meat is expensive', 'Meat is sometimes expensive']"
6,142,6_want_weight_motivated_diet,"['want', 'weight', 'motivated', 'diet', 'healthy', 'healthier', 'lose', 'motivated health', 'lose weight', 'health']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
7,137,7_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'vegetarian options', 'pescatarian', 'friends', 'years']","['I am a vegetarian', 'I am vegetarian', 'I am a vegetarian']"
8,129,8_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'animals', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
