key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,13,1.0,1.0
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,17,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,3,0.6277890826207941,0.6277890826207941
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,3,1.0,1.0
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,3,0.19055507644141056,0.19055507644141056
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,0,0.09427342278207597,0.09427342278207597
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,-1,0.045859076179158194,
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,13,1.0,1.0
242bdf6bc5bb0b94,1,I like the taste of meat,True,14,1.0,1.0
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,-1,0.15942586670502187,
242bdf6bc5bb0b94,1,I was raised on a farm,True,17,1.0,1.0
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,3,0.19910320775908835,0.19910320775908835
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.06839683338710806,
242bdf6bc5bb0b94,1,I am chronically anemic,True,9,0.23252947767136212,0.23252947767136212
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,3,0.3847776142661413,0.3847776142661413
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,0,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,0,1.0,1.0
c0ac91fae56c6ec3,1,I eat meat every day,True,-1,0.015780935519424853,
c0ac91fae56c6ec3,1,I like the taste of meat,True,14,1.0,1.0
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,2,0.4464256142101969,0.4464256142101969
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,2,0.5563450023833564,0.5563450023833564
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,5,0.4296100510771068,0.4296100510771068
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,2,1.0,1.0
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,0,1.0,1.0
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,1,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,1,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,-1,0.05461831648628029,
8f96fa223f234180,1,I eat more chicken and fish now,True,2,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on red meat,True,0,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on processed meat,True,0,1.0,1.0
8f96fa223f234180,1,I am concerned about my health,True,9,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,9,0.05224840399366945,0.05224840399366945
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,-1,0.05339452677792897,
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,2,1.0,1.0
