Topic,Count,Name,Representation,Representative_Docs
-1,415,-1_meat_eating_eating meat_eat,"['meat', 'eating', 'eating meat', 'eat', 'eat meat', 'enjoy', 'enjoy eating', 'love', 'day', 'meat day']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
0,551,0_avoid_meat_red_red meat,"['avoid', 'meat', 'red', 'red meat', 'eating', 'pork', 'feel', 'beef', 'eating meat', 'consumption']","['I avoid red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,290,1_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'people', 'eat meat', 'meat', 'eat', 'friends eat', 'meat social']","['Family and friends eat meat regularly', 'Social contacts eat meat regularly', 'My social contacts eat meat regularly']"
2,289,2_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'prefer', 'chicken fish', 'turkey', 'chicken turkey', 'buy', 'eat fish']","['I eat mostly chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
3,280,3_family_meat family_eats_family eats,"['family', 'meat family', 'eats', 'family eats', 'eats meat', 'family eats meat', 'meat', 'eating meat family', 'eating', 'eating meat']","['My family eats more meat', 'My family eats meat', 'My family eats meat with me']"
4,203,4_want_weight_motivated_diet,"['want', 'weight', 'motivated', 'diet', 'healthy', 'healthier', 'health', 'lose', 'motivated health', 'lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
5,185,5_eat meat_eat_meat_regularly,"['eat meat', 'eat', 'meat', 'regularly', 'meat regularly', 'eat meat regularly', 'meat meals', 'meals eat', 'meals', 'meat meals eat']","['I mostly eat meat', 'I eat meat often', 'I eat mostly meat']"
6,146,6_vegetarian_meals_plantbased_vegetables,"['vegetarian', 'meals', 'plantbased', 'vegetables', 'vegetarian meals', 'vegan', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I became vegetarian', 'I am a vegetarian', 'I sometimes have vegetarian meals']"
7,133,7_meat_protein_easy_meat feels,"['meat', 'protein', 'easy', 'meat feels', 'meat easy', 'feels', 'protein meat', 'eating meat', 'feel', 'meals']","['Eating meat feels natural to me', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
8,119,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,117,9_health_concerned_concerned health_cholesterol,"['health', 'concerned', 'concerned health', 'cholesterol', 'concerns', 'health concerns', 'health concerned', 'concerned health concerned', 'want', 'want reduce']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
10,111,10_protein_want_want protein_protein want,"['protein', 'want', 'want protein', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'iron', 'high protein']","['I want to get enough protein', 'I want to get more protein', 'I want to get enough protein']"
11,101,11_protein_believe_meat protein_believe meat,"['protein', 'believe', 'meat protein', 'believe meat', 'eat meat protein', 'meat', 'protein eat meat', 'eat meat', 'protein eat', 'eat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
12,98,12_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'meat', 'price', 'limited']","['Meat is expensive for me', 'Meat is expensive for me', 'Meat is expensive']"
13,90,13_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'eat', 'weekly eat', 'week eat meat', 'eat meat']","['I eat meat about three times a week', 'I eat meat a few times a week', 'I eat meat three times a week']"
14,88,14_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'meat enjoy', 'taste meat enjoy', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
15,83,15_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
16,80,16_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat wife', 'meat husband', 'eating', 'meat']","['My husband prefers eating meat', 'My wife prefers red meat', 'My wife eats the same as I do']"
17,79,17_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'eating', 'eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
