key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,10,0.10591398102768207,0.10591398102768207
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,36,0.5325617635489129,0.5325617635489129
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,4,0.1020514483351152,0.1020514483351152
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,4,0.08345283582807085,0.06655556951351058
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,4,1.0,1.0
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,15,0.2962311922324666,0.2962311922324666
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,19,1.0,1.0
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,10,0.12025226621831833,0.12025226621831833
242bdf6bc5bb0b94,1,I like the taste of meat,True,-1,0.005977671191529076,
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,24,1.0,1.0
242bdf6bc5bb0b94,1,I was raised on a farm,True,-1,0.05317970817637683,
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,4,1.0,1.0
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.019664215454769166,
242bdf6bc5bb0b94,1,I am chronically anemic,True,6,1.0,1.0
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,4,0.0999506184273515,0.0999506184273515
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,14,0.09462915948165547,0.09462915948165547
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,15,0.2983563073936651,0.2983563073936651
c0ac91fae56c6ec3,1,I eat meat every day,True,-1,0.005641031193275563,
c0ac91fae56c6ec3,1,I like the taste of meat,True,-1,0.005933591395720617,
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,2,0.4849626889879789,0.4849626889879789
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,1,1.0,1.0
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,-1,0.01891061662133424,
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,2,0.28162154367653147,0.28162154367653147
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,-1,0.10332432468980848,
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,30,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,39,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,5,1.0,1.0
8f96fa223f234180,1,I eat more chicken and fish now,True,2,0.14089338165955576,0.14089338165955576
8f96fa223f234180,1,I have tried to cut back on red meat,True,9,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on processed meat,True,-1,0.10668639416217915,
8f96fa223f234180,1,I am concerned about my health,True,6,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,13,1.0,1.0
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,24,0.15043491898747086,0.15043491898747086
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,2,0.3837839291403329,0.3837839291403329
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,10,0.11486566215994533,0.11486566215994533
24e9f4a8dba444ba,1,I eat a lot of chicken,True,-1,0.017079580496274345,
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,1,1.0,1.0
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,32,0.18678886645237697,0.18678886645237697
24e9f4a8dba444ba,1,My parents cooked with meat,True,4,0.10049140315456175,0.10049140315456175
24e9f4a8dba444ba,1,Most friends and family eat meat,True,31,0.19009744584898383,0.19009744584898383
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,-1,0.006685206410167356,
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,-1,0.04295581136204679,
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,3,0.4644263699644922,0.4644263699644922
24e9f4a8dba444ba,1,I get bored with the same meals,True,-1,0.10733678272718233,
5d5930b9486b3aef,1,I eat mostly chicken,True,2,0.30941426046310244,0.30941426046310244
5d5930b9486b3aef,1,I prefer chicken and fish,True,2,1.0,1.0
