Topic,Count,Name,Representation,Representative_Docs
-1,593,-1_meat_beef_eating_raised,"['meat', 'beef', 'eating', 'raised', 'avoid', 'cut', 'meals', 'eating meat', 'eat beef', 'food']","['I was raised eating meat', 'I was raised eating meat', 'I was raised eating meat']"
0,167,0_red_red meat_eat red meat_eat red,"['red', 'red meat', 'eat red meat', 'eat red', 'eating red', 'eating red meat', 'meat', 'avoid red', 'avoid red meat', 'limit red meat']","['I eat less red meat', 'I still eat red meat sometimes', 'I eat less red meat']"
1,152,1_family_family eats_eats_family eats meat,"['family', 'family eats', 'eats', 'family eats meat', 'meat family', 'eats meat', 'meat family eats', 'eating meat family', 'meat', 'eats meat regularly']","['Everyone in my family eats meat', 'My family eats meat', 'All my family eats meat']"
2,131,2_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'vegetarian options', 'years', 'vegan vegetarian', 'vegetarian vegetarian']","['I am vegetarian', 'I became vegetarian', 'I am a vegetarian']"
3,124,3_protein_meat protein_protein meat_iron,"['protein', 'meat protein', 'protein meat', 'iron', 'source', 'eat meat protein', 'provides', 'meat provides', 'protein source', 'protein eat']","['I eat meat for protein', 'I eat meat for protein', 'Meat is my go-to protein']"
4,101,4_reducing_consumption_reducing meat_meat consumption,"['reducing', 'consumption', 'reducing meat', 'meat consumption', 'limit meat', 'considered', 'limit', 'try limit', 'try', 'considered reducing']","['I try to limit my meat consumption', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
5,87,5_eat meat meals_meals_meat meals_meal,"['eat meat meals', 'meals', 'meat meals', 'meal', 'eat meat meal', 'meat meals eat', 'meals eat', 'meat meal', 'eat meat', 'meals eat meat']","['I eat meat in most meals', 'I eat meat with most meals', 'I eat meat with some meals']"
6,87,6_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'protein want protein', 'want protein want', 'need', 'protein diet', 'need protein', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
7,86,7_expensive_prices_meat prices_meat expensive,"['expensive', 'prices', 'meat prices', 'meat expensive', 'cost', 'choices', 'price', 'meat choices', 'expensive meat', 'affordable']","['Meat is expensive for me', 'Meat is expensive for me', 'Meat can be expensive for me']"
8,83,8_times_eat meat times_meat times_week,"['times', 'eat meat times', 'meat times', 'week', 'week eat', 'week eat meat', 'weekly eat', 'weekly', 'weekly eat meat', 'times week']","['I eat meat four or five times a week', 'I eat meat three or four times a week', 'I eat meat three times a week']"
9,81,9_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'friends', 'avoid meat']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
10,78,10_turkey_chicken_chicken turkey_ground,"['turkey', 'chicken', 'chicken turkey', 'ground', 'fish', 'eat chicken', 'eat chicken turkey', 'turkey eat', 'ground turkey', 'chicken fish']","['I eat chicken and turkey', 'I eat only chicken and turkey', 'I eat chicken and turkey often']"
11,74,11_taste_taste meat_like taste meat_like taste,"['taste', 'taste meat', 'like taste meat', 'like taste', 'love taste', 'love taste meat', 'love', 'like', 'meat like taste', 'taste meat like']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
12,72,12_believe_health_believe meat_think,"['believe', 'health', 'believe meat', 'think', 'meat believe', 'meat healthy', 'health concerns', 'concerns', 'health believe', 'unhealthy']","['I believe less meat is better for health', 'I believe meat is healthy', 'I believe meat is healthy']"
13,72,13_meat regularly eat_regularly eat_eat meat regularly_meat regularly,"['meat regularly eat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'regularly eat meat', 'eat meat', 'meat eat meat', 'eat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
14,69,14_concerned health_health_concerned_health concerns,"['concerned health', 'health', 'concerned', 'health concerns', 'concerned health concerned', 'health concerned', 'concerns', 'diabetes', 'heart', 'health concerned health']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
15,65,15_animals_animal_eating animals_care,"['animals', 'animal', 'eating animals', 'care', 'care animal', 'cruelty', 'animal rights', 'rights', 'animal cruelty', 'suffering']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
16,64,16_fish_eat fish_eat chicken fish_chicken fish,"['fish', 'eat fish', 'eat chicken fish', 'chicken fish', 'fish eat', 'eat chicken', 'chicken', 'chicken fish eat', 'eat', 'fish eat fish']","['I eat mostly chicken and fish', 'I eat chicken and fish', 'I eat chicken and fish']"
17,57,17_chicken_eat chicken_chicken eat_lot chicken,"['chicken', 'eat chicken', 'chicken eat', 'lot chicken', 'eat lot chicken', 'chicken eat chicken', 'eat chicken regularly', 'eat lot', 'chicken regularly', 'eat chicken eat']","['I eat mostly chicken', 'I mostly eat chicken', 'I eat mostly chicken']"
18,56,18_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'taste meat', 'enjoy', 'taste', 'enjoy flavor', 'flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
