Topic,Count,Name,Representation,Representative_Docs
-1,458,-1_eat_meat_eat meat_day,"['eat', 'meat', 'eat meat', 'day', 'choose', 'beef', 'feel', 'lean', 'home', 'meat eat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
0,234,0_family_family eats_eats_meat family,"['family', 'family eats', 'eats', 'meat family', 'family eats meat', 'eats meat', 'meat family eats', 'meat', 'parents', 'son']","['Everyone in my family eats meat', 'My family eats meat with me', 'My family eats meat']"
1,221,1_social_contacts_social contacts_friends,"['social', 'contacts', 'social contacts', 'friends', 'people', 'people eat', 'community', 'people eat meat', 'friends eat', 'meat friends']","['Some social contacts eat meat for protein', 'Social contacts eat meat regularly', 'My social contacts eat meat regularly']"
2,150,2_cut_red meat_red_consumption,"['cut', 'red meat', 'red', 'consumption', 'reducing', 'reduce', 'reduced', 'meat consumption', 'reducing meat', 'meat']","['I have cut back on red meat', 'I cut back on red meat', 'I cut out red meat']"
3,115,3_expensive_meat expensive_prices_meat prices,"['expensive', 'meat expensive', 'prices', 'meat prices', 'cost', 'alternatives', 'expensive meat', 'choices', 'price', 'limited']","['Meat is expensive for me', 'Meat is expensive for me', 'Meat can be expensive for me']"
4,91,4_concerned health_concerned_health_concerned health concerned,"['concerned health', 'concerned', 'health', 'concerned health concerned', 'health concerned', 'concerns', 'cholesterol', 'health concerns', 'heart', 'concerned cholesterol']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
5,84,5_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'protein want protein', 'want protein want', 'need', 'protein try', 'need protein', 'protein diet']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
6,81,6_environmental_impact_environmental impact_concerned,"['environmental', 'impact', 'environmental impact', 'concerned', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
7,79,7_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'meat wife', 'eats', 'meat husband', 'red meat wife', 'wife eats']","['My husband prefers eating meat', 'My wife eats the same as I do', 'My wife prefers red meat']"
8,75,8_dislike_rarely_rarely eat_meat dislike,"['dislike', 'rarely', 'rarely eat', 'meat dislike', 'avoid meat', 'like', 'meat rarely', 'dislike taste', 'beef', 'dont']","['I rarely eat meat at home', 'I rarely eat beef', 'I rarely eat meat']"
9,71,9_vegetables_vegetarian meals_vegetarian_new,"['vegetables', 'vegetarian meals', 'vegetarian', 'new', 'meals', 'trying', 'trying new', 'eat vegetables', 'new meats', 'eat vegetarian']","['I am open to trying new meats', 'I am open to trying new meats', 'I sometimes have vegetarian meals']"
10,71,10_times_week_meat times_week eat,"['times', 'week', 'meat times', 'week eat', 'eat meat times', 'weekly', 'week eat meat', 'weekly eat', 'times week', 'weekly eat meat']","['I eat meat a few times a week', 'I eat meat four or five times a week', 'I eat meat three times a week']"
11,71,11_buy_grassfed_buy meat_sale,"['buy', 'grassfed', 'buy meat', 'sale', 'affordable', 'ethically', 'meat sale', 'grassfed meat', 'seek', 'cheap']","['I buy meat on sale', 'I buy meat when it is on sale', 'I buy more meat when it is on sale']"
12,67,12_enjoy eating_enjoy eating meat_enjoy_eating meat enjoy,"['enjoy eating', 'enjoy eating meat', 'enjoy', 'eating meat enjoy', 'meat enjoy eating', 'meat enjoy', 'eating meat', 'eating', 'eating meat like', 'meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
13,67,13_health_unhealthy_concerns_health concerns,"['health', 'unhealthy', 'concerns', 'health concerns', 'meat unhealthy', 'red meat', 'red', 'health concerns red', 'meat health concerns', 'concerns red']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
14,65,14_concerned animal_animal_concerned animal welfare_animal welfare,"['concerned animal', 'animal', 'concerned animal welfare', 'animal welfare', 'welfare', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'concerned', 'farming']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
15,62,15_crave_meat crave_crave meat_include meat,"['crave', 'meat crave', 'crave meat', 'include meat', 'occasionally', 'meat occasionally', 'include', 'include meat meals', 'crave meat crave', 'meat crave meat']","['I crave meat', 'I crave meat', 'I crave meat']"
16,59,16_chicken_turkey_eat chicken_fish,"['chicken', 'turkey', 'eat chicken', 'fish', 'eat chicken fish', 'chicken turkey', 'chicken fish', 'eat chicken turkey', 'turkey eat', 'ground']","['I eat chicken and turkey', 'I mostly eat chicken or turkey', 'I eat more chicken and turkey']"
17,57,17_meat easy_easy_convenient_meat convenient,"['meat easy', 'easy', 'convenient', 'meat convenient', 'easier', 'meals', 'meat easy cook', 'meat tastes', 'tastes', 'easy cook']","['Meat is easy to cook', 'Meat is easy to cook for everyone', 'Meat is easy to cook']"
