Topic,Count,Name,Representation,Representative_Docs
-1,515,-1_meat_know_cut_food,"['meat', 'know', 'cut', 'food', 'try', 'eating', 'avoid', 'eat', 'eating meat', 'foods']","['Most people I know eat meat every meal', 'Most people I know eat meat regularly', 'Most people I know eat meat']"
0,246,0_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'eat fish', 'chicken eat', 'eat chicken fish']","['I eat mostly chicken and fish', 'I eat more chicken and fish', 'I eat chicken and fish']"
1,209,1_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'source', 'protein want', 'protein meat', 'iron', 'high protein', 'high']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
2,168,2_red_red meat_eat red meat_eat red,"['red', 'red meat', 'eat red meat', 'eat red', 'eating red', 'eating red meat', 'meat', 'avoid red', 'avoid red meat', 'limit red']","['I eat less red meat now', 'I still eat red meat sometimes', 'I eat less red meat']"
3,150,3_family_family eats_eats_family eats meat,"['family', 'family eats', 'eats', 'family eats meat', 'meat family', 'eats meat', 'meat family eats', 'eating meat family', 'meat', 'eats meat regularly']","['My family eats more meat than I do', 'All my family eats meat', 'My family eats meat']"
4,135,4_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'pescatarian', 'vegetarian options', 'years', 'friends']","['I am a vegetarian', 'I am vegetarian', 'I became vegetarian']"
5,111,5_meals_meal_eat meat meals_meat meal,"['meals', 'meal', 'eat meat meals', 'meat meal', 'meat meals', 'eat', 'eat meat meal', 'eat meat', 'incomplete', 'meat meals eat']","['I eat meat in most meals', 'I eat meat for most meals', 'I eat meat at most meals']"
6,94,6_processed_health_processed meats_meats,"['processed', 'health', 'processed meats', 'meats', 'avoid', 'avoid processed', 'health concerns', 'concerns', 'think', 'avoid processed meats']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
7,88,7_reducing_reducing meat_consumption_meat consumption,"['reducing', 'reducing meat', 'consumption', 'meat consumption', 'considered', 'reduce meat', 'reduce', 'reduced', 'considered reducing', 'considered reducing meat']","['I have not considered reducing meat', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
8,84,8_times_eat meat times_meat times_week,"['times', 'eat meat times', 'meat times', 'week', 'week eat', 'week eat meat', 'weekly eat', 'weekly eat meat', 'weekly', 'eat meat']","['I eat meat a few times a week', 'I eat meat a few times a week', 'I eat meat four times a week']"
9,81,9_meals_include_filling_include meat,"['meals', 'include', 'filling', 'include meat', 'meals meat', 'meat easy', 'easy', 'include meat meals', 'meat filling', 'filling meat']","['I include meat in most meals', 'I include meat in most meals', 'I include meat in most meals']"
10,80,10_animals_animal_eating animals_care,"['animals', 'animal', 'eating animals', 'care', 'rights', 'animal rights', 'care animal', 'concerned animal', 'suffering', 'animal welfare']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
11,77,11_friends_community_meat friends_friends eat,"['friends', 'community', 'meat friends', 'friends eat', 'friends eat meat', 'gatherings', 'include', 'community friends', 'include meat', 'meals']","['My friends eat meat', 'My friends often eat meat', 'All my friends eat meat']"
12,70,12_weight_want_diet_lose,"['weight', 'want', 'diet', 'lose', 'lose weight', 'weight want', 'balanced', 'want lose', 'balanced diet', 'want lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
13,69,13_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'eating meat social', 'taste meat social']","['Social contacts eat meat regularly', 'My social contacts eat meat regularly', 'Most social contacts eat meat']"
14,67,14_expensive_prices_meat expensive_meat prices,"['expensive', 'prices', 'meat expensive', 'meat prices', 'cost', 'price', 'expensive meat', 'high meat', 'high', 'high meat prices']","['Meat is expensive', 'Meat is expensive for me', 'Meat can be expensive for me']"
15,61,15_meat regularly eat_eat meat regularly_regularly eat_regularly eat meat,"['meat regularly eat', 'eat meat regularly', 'regularly eat', 'regularly eat meat', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat eat meat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
16,60,16_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'We grew up eating meat']"
17,59,17_taste_taste meat_like taste meat_like taste,"['taste', 'taste meat', 'like taste meat', 'like taste', 'love taste', 'love', 'love taste meat', 'meat like taste', 'meat love', 'meat love taste']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
18,56,18_cholesterol_health concerns_concerns_health,"['cholesterol', 'health concerns', 'concerns', 'health', 'concerned cholesterol', 'issues', 'anemic', 'high', 'high blood pressure', 'high blood']","['I have health concerns', 'I have health concerns', 'I have health concerns']"
19,50,19_motivated_motivated health_health_limitations,"['motivated', 'motivated health', 'health', 'limitations', 'financial limitations', 'financial', 'motivated health concerns', 'health concerns motivated', 'concerns motivated', 'health concerns']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health']"
20,50,20_habit_meat habit_habit eating_habit eating meat,"['habit', 'meat habit', 'habit eating', 'habit eating meat', 'eating meat habit', 'eating meat', 'meat feels', 'feels', 'eating meat feels', 'eating']","['Eating meat is mostly out of habit', 'Eating meat is a habit for me', 'Eating meat is a habit']"
21,47,21_welfare_animal welfare_concerned animal welfare_concerned animal,"['welfare', 'animal welfare', 'concerned animal welfare', 'concerned animal', 'animal', 'animal welfare concerned', 'welfare concerned animal', 'welfare concerned', 'concerned', 'welfare concerns']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
22,47,22_concerned health_concerned_health concerned_concerned health concerned,"['concerned health', 'concerned', 'health concerned', 'concerned health concerned', 'health', 'health concerned health', 'diabetes', 'heart', 'heart disease', 'disease']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
23,45,23_enjoy eating meat_enjoy eating_meat enjoy eating_eating meat enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'eating meat enjoy', 'enjoy', 'meat enjoy', 'eating meat', 'eating', 'meat', 'enjoy meat']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
24,45,24_pork_avoid pork_avoid_pork avoid,"['pork', 'avoid pork', 'avoid', 'pork avoid', 'pork avoid eating', 'avoid eating', 'stopped', 'eat pork', 'beef pork', 'eating pork']","['I avoid pork', 'I avoid pork', 'I avoid pork']"
25,43,25_enjoy taste meat_enjoy taste_meat enjoy taste_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'taste meat', 'meat enjoy', 'taste', 'enjoy', 'meat', 'taste meat people']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
26,42,26_vegetables_eat vegetables_vegetable_vegetables enjoy,"['vegetables', 'eat vegetables', 'vegetable', 'vegetables enjoy', 'beans', 'vegetable dishes', 'salads', 'vegetables eat', 'veggie', 'dishes']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
27,41,27_believe_believe meat_nutritious_meat healthy,"['believe', 'believe meat', 'nutritious', 'meat healthy', 'healthy', 'meat nutritious', 'essential', 'provides', 'meat provides', 'believe meat nutritious']","['I believe meat is nutritious', 'I believe meat is nutritious', 'I believe meat is nutritious']"
28,41,28_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'care environment', 'concerned', 'environmental', 'concerned environment concerned', 'care environment concerned']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
29,41,29_cook_home_cook meat_kinds meat cook,"['cook', 'home', 'cook meat', 'kinds meat cook', 'different kinds', 'different kinds meat', 'meat home', 'kinds', 'kinds meat', 'meat cook']","['I usually cook meat at home', 'I rarely cook meat at home', 'I cook meat at home']"
30,40,30_feel_feel better_better_meat feel,"['feel', 'feel better', 'better', 'meat feel', 'feel energized', 'energized', 'eating', 'eating meat', 'meat helps', 'helps']","['Eating meat makes me feel better', 'I feel better eating less meat', 'I feel better eating less meat']"
31,38,31_friends_friends family_friends family eat_family friends,"['friends', 'friends family', 'friends family eat', 'family friends', 'family friends eat', 'family eat', 'family eat meat', 'family', 'friends eat', 'friends eat meat']","['My friends and family eat meat regularly', 'My friends and family eat meat regularly', 'Most of my friends and family eat meat regularly']"
32,38,32_tradition_family tradition_meat family tradition_cultural,"['tradition', 'family tradition', 'meat family tradition', 'cultural', 'eating meat family', 'family', 'culture', 'meat cultural', 'traditions', 'meat family']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
33,38,33_eat meat day_day_meat day_day eat meat,"['eat meat day', 'day', 'meat day', 'day eat meat', 'day eat', 'meat day eat', 'eat meat', 'night', 'days eat meat', 'eat']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
34,37,34_meat daily_eat meat daily_daily_meat daily eat,"['meat daily', 'eat meat daily', 'daily', 'meat daily eat', 'daily eat', 'daily eat meat', 'eat meat day', 'meat day', 'eat meat', 'meat day eat']","['I eat meat daily', 'I eat meat almost daily', 'I eat meat almost daily']"
35,35,35_alternatives_meat alternatives_choices_availability,"['alternatives', 'meat alternatives', 'choices', 'availability', 'grassfed', 'meat substitutes', 'meat choices', 'substitutes', 'choice', 'organic']","['Quality of meat alternatives matters to me', 'I switch to non-meat alternatives when available', 'Easy availability of healthy meat alternatives matters']"
36,33,36_ethical_ethically_ethically sourced meat_sourced,"['ethical', 'ethically', 'ethically sourced meat', 'sourced', 'ethically sourced', 'sourced meat', 'farming', 'ethical concerns', 'factory farming', 'ethical meat']","['I prefer grass-fed or ethical meat', 'I prefer ethically sourced meat', 'Ethically-sourced meat is often too expensive']"
37,32,37_environmental_environmental impact_impact_concerned environmental,"['environmental', 'environmental impact', 'impact', 'concerned environmental', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'impact concerned environmental', 'concerned', 'environmental impact want']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
38,30,38_environmental_impact_environmental impact_impact meat,"['environmental', 'impact', 'environmental impact', 'impact meat', 'environmental impact meat', 'environmental concerns', 'consider environmental', 'aware', 'cattle', 'sustainability']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
39,29,39_plantbased_plantbased meals_eat plantbased_plantbased foods,"['plantbased', 'plantbased meals', 'eat plantbased', 'plantbased foods', 'foods', 'try plantbased', 'eat plantbased foods', 'include plantbased', 'meals', 'include plantbased meals']","['I want to eat more plant-based foods', 'I alter meals if others want plant-based', 'My family now eats more plant-based foods']"
40,28,40_want_healthier want_healthy_want healthier,"['want', 'healthier want', 'healthy', 'want healthier', 'want healthy', 'healthier', 'healthy want', 'want healthier want', 'stay healthy', 'want stay healthy']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
41,28,41_love_love eating meat_love eating_like,"['love', 'love eating meat', 'love eating', 'like', 'meat love', 'like eating meat', 'meat love eating', 'like eating', 'love eat meat', 'meat favorite']","['I love eating meat', 'I love eating meat', 'I love eating meat']"
42,28,42_people_people eat_people eat meat_meat people,"['people', 'people eat', 'people eat meat', 'meat people', 'meat people eat', 'eat meat people', 'regularly people', 'meat regularly people', 'eat meat', 'meat regularly']","['People around me eat meat', 'People around me also eat meat', 'People around me eat meat often']"
43,27,43_eat beef_steak_beef_rarely eat,"['eat beef', 'steak', 'beef', 'rarely eat', 'beef eat', 'rarely', 'eat steak', 'occasionally', 'beef occasionally', 'food bacon']","['I rarely eat beef', 'I rarely eat steak', 'I eat beef sometimes']"
