Topic,Count,Name,Representation,Representative_Docs
-1,709,-1_taste_taste meat_meat_enjoy,"['taste', 'taste meat', 'meat', 'enjoy', 'enjoy taste meat', 'enjoy taste', 'like', 'beef', 'eating', 'pork']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,319,0_want_health_concerned_weight,"['want', 'health', 'concerned', 'weight', 'motivated', 'concerns', 'concerned health', 'environment', 'cholesterol', 'diet']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
1,315,1_family_meat family_friends_family eats,"['family', 'meat family', 'friends', 'family eats', 'eats', 'meat', 'eats meat', 'family eats meat', 'friends eat', 'friends eat meat']","['Everyone in my family eats meat', 'All my family eats meat', 'My family eats more meat than I do']"
2,219,2_meat_feel_believe_believe meat,"['meat', 'feel', 'believe', 'believe meat', 'health', 'eating', 'eating meat', 'filling', 'limit meat', 'environmental']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
3,209,3_protein_want protein_want_meat protein,"['protein', 'want protein', 'want', 'meat protein', 'source', 'protein meat', 'protein want', 'iron', 'high protein', 'high']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
4,178,4_red_red meat_eat red_eat red meat,"['red', 'red meat', 'eat red', 'eat red meat', 'meat', 'eating red', 'eating red meat', 'avoid red', 'avoid red meat', 'avoid']","['I eat less red meat', 'I eat less red meat', 'I eat less red meat now']"
5,159,5_chicken_eat chicken_turkey_chicken turkey,"['chicken', 'eat chicken', 'turkey', 'chicken turkey', 'beef', 'fish', 'eat', 'prefer', 'ground', 'chicken eat']","['I eat mostly chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
6,155,6_vegetarian_vegan_raised_vegetarian meals,"['vegetarian', 'vegan', 'raised', 'vegetarian meals', 'raised eating', 'raised eating meat', 'meals', 'vegetarians', 'options', 'pescatarian']","['I am a vegetarian', 'I am vegetarian', 'I became vegetarian']"
7,128,7_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'animals', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
8,107,8_reducing_reducing meat_consumption_considered,"['reducing', 'reducing meat', 'consumption', 'considered', 'meat consumption', 'meat', 'reduced', 'reduce', 'moderation', 'reduce meat']","['I have not considered reducing meat', 'I have not considered reducing meat consumption', 'I am reducing meat consumption']"
9,106,9_expensive_prices_meat prices_meat expensive,"['expensive', 'prices', 'meat prices', 'meat expensive', 'cost', 'choices', 'meat', 'price', 'buy', 'buy meat']","['Meat is expensive for me', 'Meat is very expensive', 'Meat is expensive']"
10,81,10_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'social contacts eat', 'contacts eat meat', 'friends', 'avoid meat']","['Social contacts eat meat regularly', 'Most social contacts eat meat', 'My social contacts eat meat regularly']"
11,78,11_times_eat meat times_meat times_eat meat,"['times', 'eat meat times', 'meat times', 'eat meat', 'week eat meat', 'week', 'week eat', 'weekly eat meat', 'weekly eat', 'days']","['I eat meat about three times a week', 'I eat meat several times a week', 'I eat meat five times per week']"
12,76,12_processed_avoid_processed meats_ethical,"['processed', 'avoid', 'processed meats', 'ethical', 'meats', 'avoid processed', 'farming', 'avoid processed meats', 'processed meat', 'ethically']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
13,75,13_meals_include_include meat_convenient,"['meals', 'include', 'include meat', 'convenient', 'meat easy', 'meals meat', 'meat', 'easy', 'meat convenient', 'include meat meals']","['I include meat in most meals', 'I include meat in most meals', 'I include meat in most meals']"
14,69,14_incomplete_incomplete meat_meals_meat,"['incomplete', 'incomplete meat', 'meals', 'meat', 'feel', 'meals feel', 'avoid', 'meals meat', 'meal', 'feel incomplete']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
