Topic,Count,Name,Representation,Representative_Docs
-1,445,-1_chicken_eat_meat_want,"['chicken', 'eat', 'meat', 'want', 'feel', 'home', 'cook', 'meat eat', 'meats', 'trying']","['I eat meat almost every day', 'I sometimes eat lean meats like chicken', 'I do not eat meat often']"
0,304,0_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'people', 'eat meat', 'friends eat', 'meat social', 'meat friends', 'friends eat meat']","['Family and friends eat meat regularly', 'Family and friends eat meat regularly', 'My family and friends eat meat regularly']"
1,239,1_family_meat family_family eats_eats,"['family', 'meat family', 'family eats', 'eats', 'family eats meat', 'eats meat', 'eating meat family', 'meat', 'meat family eats', 'tradition']","['My family eats meat', 'All my family eats meat', 'My family eats more meat than I do']"
2,213,2_consumption_red meat_red_meat consumption,"['consumption', 'red meat', 'red', 'meat consumption', 'reducing', 'limit', 'cut', 'reducing meat', 'meat', 'try']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
3,114,3_plantbased_vegetables_meals_vegetarian,"['plantbased', 'vegetables', 'meals', 'vegetarian', 'plantbased meals', 'balance', 'balance meat', 'vegetarian meals', 'meatless', 'eat plantbased']","['I try to balance meat with vegetables', 'I eat more vegetables now', 'I sometimes have vegetarian meals']"
4,112,4_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'high protein', 'protein diet']","['I want protein', 'I want to get enough protein', 'I want to get enough protein']"
5,96,5_health_concerned health_concerned_concerns,"['health', 'concerned health', 'concerned', 'concerns', 'concerned health concerned', 'health concerned', 'cholesterol', 'health concerns', 'concerned cholesterol', 'health concerned health']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
6,90,6_avoid_avoid eating_pork avoid_meats avoid,"['avoid', 'avoid eating', 'pork avoid', 'meats avoid', 'pork', 'meat avoid', 'processed', 'avoid red meat', 'avoid red', 'avoid processed']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
7,90,7_expensive_meat expensive_prices_meat prices,"['expensive', 'meat expensive', 'prices', 'meat prices', 'expensive meat', 'cost', 'choices', 'meat expensive meat', 'limited', 'influences']","['Meat is too expensive', 'Meat is expensive for me', 'Meat can be expensive for me']"
8,87,8_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'enjoy', 'meat enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
9,83,9_environmental_impact_concerned_environmental impact,"['environmental', 'impact', 'concerned', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
10,82,10_red meat_red_unhealthy_health,"['red meat', 'red', 'unhealthy', 'health', 'concerns', 'health concerns', 'meat unhealthy', 'health concerns red', 'meat health concerns', 'problems']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
11,79,11_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
