key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,-1,0.045685566928235534,
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,11,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,1,0.45564491401344104,0.45564491401344104
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,1,0.3771983015002897,0.3771983015002897
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,1,0.03141991411549226,0.03141991411549226
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,2,0.09131886133593506,0.09131886133593506
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,23,0.1627091970177462,0.12708994975511137
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,-1,0.04662123783924886,
242bdf6bc5bb0b94,1,I like the taste of meat,True,8,0.883568504605025,0.883568504605025
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,19,0.010844935957375406,0.010844935957375406
242bdf6bc5bb0b94,1,I was raised on a farm,True,11,0.6731563119236836,0.6731563119236836
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,1,0.03228010117085546,0.03228010117085546
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.06648821673466543,
242bdf6bc5bb0b94,1,I am chronically anemic,True,5,0.17699438739170278,0.17699438739170278
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,1,0.05591695062984759,0.05591695062984759
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,2,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,10,0.23617432430084845,0.23617432430084845
c0ac91fae56c6ec3,1,I eat meat every day,True,28,1.0,1.0
c0ac91fae56c6ec3,1,I like the taste of meat,True,8,0.7188999004210876,0.7188999004210876
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,22,0.23190546271252377,0.11094023815568296
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,22,0.1865914120642194,0.1798592882951449
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,13,0.06755366519978102,0.028165335073354687
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,22,0.4244039209871035,0.4244039209871035
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,2,0.44950485222004793,0.44950485222004793
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,0,0.2749389615666648,0.2749389615666648
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,0,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,14,1.0,1.0
8f96fa223f234180,1,I eat more chicken and fish now,True,15,0.6413328078852651,0.6413328078852651
8f96fa223f234180,1,I have tried to cut back on red meat,True,2,0.6658002278294288,0.6658002278294288
8f96fa223f234180,1,I have tried to cut back on processed meat,True,2,1.0,1.0
8f96fa223f234180,1,I am concerned about my health,True,5,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,-1,0.007807544899957064,
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,0,0.08046178911043242,0.08046178911043242
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,-1,0.18247335781264934,
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,-1,0.045740102864242675,
24e9f4a8dba444ba,1,I eat a lot of chicken,True,-1,0.12446283266324834,
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,27,0.09330456930138795,0.09330456930138795
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,11,0.21330829782102148,0.21330829782102148
24e9f4a8dba444ba,1,My parents cooked with meat,True,1,0.24812924674815312,0.24812924674815312
24e9f4a8dba444ba,1,Most friends and family eat meat,True,0,0.3189015088928598,0.3189015088928598
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,23,1.0,1.0
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,2,0.3170256088741826,0.3170256088741826
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,3,0.4128792250026348,0.4128792250026348
24e9f4a8dba444ba,1,I get bored with the same meals,True,-1,0.06076022351753651,
5d5930b9486b3aef,1,I eat mostly chicken,True,15,0.18987265799765315,0.18987265799765315
5d5930b9486b3aef,1,I prefer chicken and fish,True,22,1.0,1.0
5d5930b9486b3aef,1,I find chicken easier to digest than beef,True,22,1.0,1.0
5d5930b9486b3aef,1,I find steak hard to chew,True,-1,0.11567517899067889,
5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,True,-1,0.2538331914867633,
5d5930b9486b3aef,1,I buy more meat when it is on sale,True,14,1.0,1.0
c64e457f6d99d425,1,I eat meat when I feel like it,True,-1,0.30453529236715343,
c64e457f6d99d425,1,My mood influences what meat I eat,False,-1,0.02718578478878949,
c64e457f6d99d425,1,I sometimes choose to cut back on meat,True,2,0.4409691001021356,0.4409691001021356
c64e457f6d99d425,1,Meat consumption is a personal preference,True,23,1.0,1.0
0ec83457dd9ad9bb,1,I enjoy eating meat regularly,True,25,1.0,1.0
0ec83457dd9ad9bb,1,I crave meat,True,38,1.0,1.0
0ec83457dd9ad9bb,1,Meat tastes delicious to me,True,8,0.006281560302541049,0.006281560302541049
0ec83457dd9ad9bb,1,Most people I know eat meat regularly,True,0,0.08975723284998625,0.08975723284998625
cd254873c8c70b1f,1,I crave meat more during holidays,True,38,1.0,1.0
cd254873c8c70b1f,1,I enjoy eating meat,True,19,1.0,1.0
cd254873c8c70b1f,1,I want to be healthier,True,26,1.0,1.0
cd254873c8c70b1f,1,I eat more meat at gatherings,True,13,0.1471926382032074,0.1471926382032074
cd254873c8c70b1f,1,My family are big meat eaters,True,1,1.0,1.0
cd254873c8c70b1f,1,My friends enjoy eating meat,True,0,1.0,1.0
