Topic,Count,Name,Representation,Representative_Docs
-1,724,-1_meat_eating_eating meat_eat,"['meat', 'eating', 'eating meat', 'eat', 'eat meat', 'taste', 'taste meat', 'expensive', 'meat eat', 'regularly']","['I grew up eating meat regularly', 'I grew up eating meat-centered meals', 'I eat mostly meat']"
0,466,0_want_protein_want protein_diet,"['want', 'protein', 'want protein', 'diet', 'weight', 'plantbased', 'vegetables', 'meals', 'healthy', 'healthier']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
1,260,1_family_eats_meat_eats meat,"['family', 'eats', 'meat', 'eats meat', 'family eats', 'regularly', 'family eats meat', 'eat meat', 'meat regularly', 'friends']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
2,248,2_meat_health_dislike_unhealthy,"['meat', 'health', 'dislike', 'unhealthy', 'eating', 'environmental', 'concerns', 'choices', 'feel', 'believe']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
3,201,3_meat_easy_believe_meat easy,"['meat', 'easy', 'believe', 'meat easy', 'good', 'prefer', 'protein', 'meat tastes', 'meat feels', 'tastes']","['Meat tastes good', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
4,199,4_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'eat', 'chicken fish', 'chicken turkey', 'chicken eat', 'prefer', 'fish eat']","['I eat chicken most often', 'I mostly eat chicken', 'I mostly eat chicken']"
5,176,5_reduce_want_meat_try,"['reduce', 'want', 'meat', 'try', 'want reduce', 'reduce meat', 'meat health', 'consumption', 'reducing', 'eat']","['I try to reduce meat consumption', 'I try to reduce meat consumption', 'I try to reduce meat consumption']"
6,169,6_avoid_avoid eating_pork_eating,"['avoid', 'avoid eating', 'pork', 'eating', 'meat avoid', 'avoid meat', 'red', 'meat', 'processed', 'red meat']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
7,118,7_times_week_week eat_weekly,"['times', 'week', 'week eat', 'weekly', 'meat times', 'eat', 'eat meat times', 'weekly eat', 'times week', 'eat meat']","['I eat meat four times a week', 'I eat meat about three times a week', 'I eat meat 2-4 times a week']"
8,110,8_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'friends', 'years', 'vegetarians', 'vegetarian vegetarian', 'vegan vegetarian', 'vegetarian vegan']","['I am a vegetarian', 'I am vegetarian', 'I became vegetarian']"
9,107,9_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
10,100,10_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about health']"
11,78,11_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
12,70,12_red meat_red_limit red_limit red meat,"['red meat', 'red', 'limit red', 'limit red meat', 'meat', 'red meat consumption', 'limit', 'cut red', 'cut red meat', 'consumption']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
13,69,13_enjoy taste meat_enjoy taste_enjoy_taste meat,"['enjoy taste meat', 'enjoy taste', 'enjoy', 'taste meat', 'meat enjoy', 'taste meat enjoy', 'meat enjoy taste', 'taste', 'meat', 'flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
14,68,14_eat meat_meat meals_eat meat meals_eat,"['eat meat', 'meat meals', 'eat meat meals', 'eat', 'people', 'people know', 'meals', 'know eat', 'people know eat', 'know']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
15,66,15_protein_meat protein_eat meat protein_protein meat,"['protein', 'meat protein', 'eat meat protein', 'protein meat', 'protein eat meat', 'protein eat', 'eat meat', 'meat', 'meat protein eat', 'eat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
16,58,16_enjoy eating_enjoy eating meat_meat enjoy eating_enjoy,"['enjoy eating', 'enjoy eating meat', 'meat enjoy eating', 'enjoy', 'meat enjoy', 'eating meat enjoy', 'eating meat', 'eating', 'meat love', 'eating meat love']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
17,57,17_rarely_rarely eat_eat_meat,"['rarely', 'rarely eat', 'eat', 'meat', 'meat eat', 'limited', 'meals', 'portions', 'rarely eats meat', 'eat smaller']","['I rarely eat meat at home', 'I rarely eat beef', 'I rarely eat meat']"
18,57,18_eat meat_meat_crave_eat,"['eat meat', 'meat', 'crave', 'eat', 'meat eat meat', 'meat available', 'meat eat', 'people eat meat', 'meat filling', 'available']","['People around me eat meat', 'I eat meat', 'I eat meat']"
19,57,19_day eat_day_eat meat day_meat day,"['day eat', 'day', 'eat meat day', 'meat day', 'meat day eat', 'day eat meat', 'daily eat', 'daily', 'meat daily', 'meat daily eat']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
