key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,-1,0.017695387947964665,
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,13,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,2,0.35429607985135697,0.35429607985135697
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,2,0.3931411252988402,0.3931411252988402
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,32,1.0,1.0
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,24,1.0,1.0
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,-1,0.046492800680379295,
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,-1,0.01832357808976649,
242bdf6bc5bb0b94,1,I like the taste of meat,True,9,0.42501482133666024,0.42501482133666024
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,-1,0.06442018001649606,
242bdf6bc5bb0b94,1,I was raised on a farm,True,13,1.0,1.0
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,32,1.0,1.0
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,-1,0.009040484974254479,
242bdf6bc5bb0b94,1,I am chronically anemic,True,3,0.02790216428217612,0.02790216428217612
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,2,0.2391770951396116,0.2391770951396116
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,1,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,0,0.21258229058450656,0.21258229058450656
c0ac91fae56c6ec3,1,I eat meat every day,True,26,1.0,1.0
c0ac91fae56c6ec3,1,I like the taste of meat,True,9,0.4151064444295123,0.4151064444295123
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,-1,0.21261204065905556,
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,15,0.21203746632579276,0.21203746632579276
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,8,0.02333345377813631,0.02137700583949959
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,15,0.338943200668781,0.338943200668781
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,1,0.5650444267660092,0.5650444267660092
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,6,0.11156961255456678,0.11156961255456678
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,6,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,18,0.051044554973364076,0.051044554973364076
8f96fa223f234180,1,I eat more chicken and fish now,True,7,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on red meat,True,1,0.4461752845027329,0.4461752845027329
8f96fa223f234180,1,I have tried to cut back on processed meat,True,1,0.4268605818257646,0.4268605818257646
8f96fa223f234180,1,I am concerned about my health,True,5,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,5,0.010248925607510968,0.009113986639685703
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,-1,0.02936494719118759,
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,15,0.3727554275685415,0.3727554275685415
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,-1,0.019609349480315546,
24e9f4a8dba444ba,1,I eat a lot of chicken,True,-1,0.16504898657534325,
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,-1,0.07143143557610036,
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,13,0.09986618539638804,0.09986618539638804
24e9f4a8dba444ba,1,My parents cooked with meat,True,2,0.31096135605938413,0.31096135605938413
24e9f4a8dba444ba,1,Most friends and family eat meat,True,-1,0.0638598728437709,
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,27,1.0,1.0
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,1,0.5042899873642873,0.5042899873642873
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,12,1.0,1.0
24e9f4a8dba444ba,1,I get bored with the same meals,True,-1,0.20288600562551598,
5d5930b9486b3aef,1,I eat mostly chicken,True,7,0.2691182101804744,0.2691182101804744
5d5930b9486b3aef,1,I prefer chicken and fish,True,15,1.0,1.0
5d5930b9486b3aef,1,I find chicken easier to digest than beef,True,15,0.33525835639664314,0.33525835639664314
5d5930b9486b3aef,1,I find steak hard to chew,True,0,0.24651576114837737,0.24651576114837737
5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,True,-1,0.10853942405767122,
5d5930b9486b3aef,1,I buy more meat when it is on sale,True,28,1.0,1.0
