Topic,Count,Name,Representation,Representative_Docs
-1,623,-1_meat_eat meat_eat_eating,"['meat', 'eat meat', 'eat', 'eating', 'eating meat', 'times', 'day', 'meat eat', 'week', 'daily']","['I eat meat 2-3 times a week', 'I eat meat a few times a week', 'I often do not eat any meat']"
0,301,0_avoid_red_meat_red meat,"['avoid', 'red', 'meat', 'red meat', 'pork', 'avoid eating', 'eating', 'meat avoid', 'meats', 'beef']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
1,290,1_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'prefer', 'chicken fish', 'turkey', 'buy', 'chicken turkey', 'eat fish']","['I eat chicken most often', 'I eat mostly chicken', 'I mostly eat chicken']"
2,289,2_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'meat', 'eat meat', 'people', 'friends eat', 'eat', 'meat friends']","['Family and friends eat meat regularly', 'My family and friends eat meat regularly', 'My social contacts eat meat regularly']"
3,282,3_family_meat family_eats_family eats,"['family', 'meat family', 'eats', 'family eats', 'meat', 'eats meat', 'family eats meat', 'eating meat family', 'eating', 'eating meat']","['My family eats more meat than I do', 'My family eats more meat', 'My family eats meat']"
4,209,4_meat_red meat_red_consumption,"['meat', 'red meat', 'red', 'consumption', 'meat consumption', 'limit', 'reducing', 'cut', 'reducing meat', 'try']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
5,200,5_eat meat_eat_meat_meat meals,"['eat meat', 'eat', 'meat', 'meat meals', 'meals', 'crave', 'eat meat meals', 'meals eat', 'meat meal', 'occasionally']","['I eat mostly meat', 'I mostly eat meat', 'I eat meat']"
6,184,6_want_weight_motivated_diet,"['want', 'weight', 'motivated', 'diet', 'healthy', 'health', 'lose', 'healthier', 'motivated health', 'lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
7,160,7_vegetarian_meals_plantbased_vegetables,"['vegetarian', 'meals', 'plantbased', 'vegetables', 'vegan', 'vegetarian meals', 'plantbased meals', 'meatless', 'balance', 'balance meat']","['I am vegetarian', 'I am a vegetarian', 'I became vegetarian']"
8,155,8_meat_believe_believe meat_meat feels,"['meat', 'believe', 'believe meat', 'meat feels', 'eating meat', 'feels', 'meat easy', 'eating', 'easy', 'convenient']","['I believe meat is healthy', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
9,118,9_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
10,114,10_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'meat', 'choices', 'alternatives', 'expensive meat', 'price']","['Meat is very expensive', 'Meat is expensive', 'Meat is expensive']"
11,107,11_health_concerned_concerned health_cholesterol,"['health', 'concerned', 'concerned health', 'cholesterol', 'concerns', 'concerned health concerned', 'health concerned', 'health concerns', 'want reduce', 'want']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
12,87,12_protein_meat protein_iron_eat meat protein,"['protein', 'meat protein', 'iron', 'eat meat protein', 'eat meat', 'protein meat', 'meat', 'eat', 'protein eat meat', 'protein eat']","['I eat meat for protein', 'I eat meat to get protein', 'I eat meat for protein']"
13,87,13_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein try', 'protein diet']","['I want more protein', 'I want to get enough protein', 'I want to get enough protein']"
14,84,14_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'meat enjoy', 'taste meat enjoy', 'meat enjoy taste', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
15,84,15_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat husband', 'meat wife', 'eating', 'meat']","['My husband prefers eating meat', 'My wife prefers red meat', 'My wife eats the same as I do']"
16,84,16_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
