Topic,Count,Name,Representation,Representative_Docs
-1,661,-1_meat_taste meat_taste_eating meat,"['meat', 'taste meat', 'taste', 'eating meat', 'eating', 'enjoy', 'eat', 'enjoy taste meat', 'enjoy taste', 'eat meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,323,0_want_plantbased_vegetables_diet,"['want', 'plantbased', 'vegetables', 'diet', 'meals', 'healthy', 'healthier', 'food', 'foods', 'eat']","['I want to be healthier', 'I want to be healthier', 'I want to be healthier']"
1,307,1_red_red meat_meat_consumption,"['red', 'red meat', 'meat', 'consumption', 'avoid', 'limit', 'meat health', 'meat consumption', 'reasons', 'health']","['I eat less red meat', 'I eat less red meat', 'I eat less red meat']"
2,234,2_meat_easy_good_believe,"['meat', 'easy', 'good', 'believe', 'meat easy', 'protein', 'meat tastes', 'prefer', 'meat feels', 'tastes']","['Meat tastes good to me', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
3,207,3_expensive_meat expensive_meat_dislike,"['expensive', 'meat expensive', 'meat', 'dislike', 'unhealthy', 'red meat', 'red', 'prices', 'meat prices', 'eating']","['Meat is expensive for me', 'Meat can be expensive for me', 'Meat is expensive for me']"
4,192,4_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'prefer', 'eat chicken fish', 'chicken eat']","['I mostly eat chicken', 'I eat mostly chicken', 'I mostly eat chicken']"
5,187,5_meat_protein_eat meat_meat protein,"['meat', 'protein', 'eat meat', 'meat protein', 'eat', 'eat meat protein', 'cut', 'protein meat', 'provides', 'meat provides']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
6,181,6_avoid_rarely_avoid eating_pork,"['avoid', 'rarely', 'avoid eating', 'pork', 'meat', 'rarely eat', 'meat avoid', 'eating', 'processed', 'meats avoid']","['I avoid eating pork', 'I avoid eating pork', 'I avoid eating pork']"
7,141,7_times_week_eat_week eat,"['times', 'week', 'eat', 'week eat', 'eat meat', 'day eat', 'day', 'weekly', 'meat times', 'eat meat times']","['I eat meat four times a week', 'I eat meat a few times a week', 'I eat meat several times a week']"
8,141,8_family_meat_tradition_meat family,"['family', 'meat', 'tradition', 'meat family', 'eating', 'eating meat', 'eating meat family', 'family tradition', 'meateating', 'cultural']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is family tradition']"
9,118,9_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'friends', 'years', 'vegetarians', 'vegan vegetarian', 'vegetarian vegetarian', 'vegetarian vegan']","['I am a vegetarian', 'I am a vegetarian', 'I am vegetarian']"
10,114,10_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
11,105,11_eats_family_eats meat_meat meal,"['eats', 'family', 'eats meat', 'meat meal', 'family eats', 'regularly', 'meat regularly', 'family eats meat', 'meat', 'meal']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
12,104,12_meat_eat meat_eat_family,"['meat', 'eat meat', 'eat', 'family', 'eating meat', 'occasionally', 'eating', 'meat occasionally', 'enjoys', 'steak']","['My family also enjoys eating meat', 'Family enjoys eating meat', 'I eat meat often']"
13,101,13_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
14,99,14_health_meat_concerns_environmental,"['health', 'meat', 'concerns', 'environmental', 'choices', 'meat choices', 'concerned', 'impact', 'concerned meat', 'influences']","['I have health concerns about meat', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
15,85,15_eat meat_eat_meat meals_eat meat meals,"['eat meat', 'eat', 'meat meals', 'eat meat meals', 'people', 'people know', 'meat', 'people know eat', 'know eat', 'know']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
16,80,16_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'want protein want', 'protein want protein', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want enough protein']"
17,78,17_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
