key,wave,stance,canvas,topic,topic_conf,assigned_prob
3d1ddc23b606b8c8,1,I eat meat at least once a day,True,8,0.1565770177473458,0.13784220153511914
3d1ddc23b606b8c8,1,I grew up eating meat at meals,True,16,1.0,1.0
3d1ddc23b606b8c8,1,My parents served meat with dinner,True,2,0.48122487051090646,0.48122487051090646
3d1ddc23b606b8c8,1,My family eats meat as main portion,True,2,1.0,1.0
3d1ddc23b606b8c8,1,Meat-eating is a family tradition,True,-1,0.057902503407832366,
3d1ddc23b606b8c8,1,I feel guilty about eating animals,True,9,1.0,1.0
3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,True,9,1.0,1.0
242bdf6bc5bb0b94,1,I eat meat at least once daily,True,8,0.16130282061690795,0.1340785730502722
242bdf6bc5bb0b94,1,I like the taste of meat,True,12,1.0,1.0
242bdf6bc5bb0b94,1,I have no moral issues eating meat,True,-1,0.12022431281426699,
242bdf6bc5bb0b94,1,I was raised on a farm,True,16,1.0,1.0
242bdf6bc5bb0b94,1,Eating meat is a family tradition,True,-1,0.05880380571586987,
242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,True,3,0.2080068566975946,0.2080068566975946
242bdf6bc5bb0b94,1,I am chronically anemic,True,7,0.06746456219359748,0.04505175787972488
242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,True,2,0.3601116206979099,0.3601116206979099
242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,True,3,1.0,1.0
242bdf6bc5bb0b94,1,I believe too much meat can harm health,True,1,1.0,1.0
c0ac91fae56c6ec3,1,I eat meat every day,True,-1,0.006040135354679135,
c0ac91fae56c6ec3,1,I like the taste of meat,True,12,1.0,1.0
c0ac91fae56c6ec3,1,I choose chicken and turkey for health,True,4,0.3176684566249844,0.3176684566249844
c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,True,4,0.24685739563409279,0.24685739563409279
c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,True,8,0.17224260047273157,0.17224260047273157
c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,True,4,0.1392591880713975,0.1232967612335063
c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,True,3,1.0,1.0
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,0,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,0,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,23,1.0,1.0
8f96fa223f234180,1,I eat more chicken and fish now,True,4,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on red meat,True,3,1.0,1.0
8f96fa223f234180,1,I have tried to cut back on processed meat,True,3,1.0,1.0
8f96fa223f234180,1,I am concerned about my health,True,11,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,20,1.0,1.0
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,0,0.10129652453175526,0.06681688200239845
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,4,0.5105127828025368,0.5105127828025368
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,8,0.17015041652623203,0.12781019979388294
24e9f4a8dba444ba,1,I eat a lot of chicken,True,-1,0.2059579340095738,
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,-1,0.12348786299291357,
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,16,0.19967893805914688,0.19967893805914688
24e9f4a8dba444ba,1,My parents cooked with meat,True,2,0.5682066494212322,0.5682066494212322
24e9f4a8dba444ba,1,Most friends and family eat meat,True,0,1.0,1.0
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,9,1.0,1.0
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,3,0.6669689693050423,0.6669689693050423
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,6,1.0,1.0
24e9f4a8dba444ba,1,I get bored with the same meals,True,6,0.1451693027567018,0.1451693027567018
5d5930b9486b3aef,1,I eat mostly chicken,True,4,0.5336917212576632,0.5336917212576632
