Topic,Count,Name,Representation,Representative_Docs
-1,803,-1_meat_taste_enjoy_taste meat,"['meat', 'taste', 'enjoy', 'taste meat', 'eat meat', 'eating', 'eat', 'eating meat', 'like', 'enjoy taste meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
0,311,0_family_social_contacts_social contacts,"['family', 'social', 'contacts', 'social contacts', 'friends', 'meat family', 'meat', 'family eats', 'eats', 'family eats meat']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat']"
1,298,1_vegetarian_plantbased_vegan_vegetables,"['vegetarian', 'plantbased', 'vegan', 'vegetables', 'meals', 'husband', 'wife', 'alternatives', 'vegetarian meals', 'meat alternatives']","['I am a vegetarian', 'I am vegetarian', 'I am a vegetarian']"
2,251,2_meat_expensive_meat expensive_prices,"['meat', 'expensive', 'meat expensive', 'prices', 'choices', 'meat prices', 'crave', 'cost', 'influences', 'crave meat']","['Meat is expensive', 'Meat is too expensive', 'Meat is very expensive']"
3,237,3_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'turkey', 'chicken fish', 'chicken eat', 'chicken turkey', 'eat fish', 'eat chicken fish']","['I eat chicken most often', 'I eat mostly chicken', 'I mostly eat chicken']"
4,214,4_meat_consumption_red meat_red,"['meat', 'consumption', 'red meat', 'red', 'limit', 'meat consumption', 'cut', 'try', 'reducing', 'reduce']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
5,201,5_avoid_avoid eating_pork_meat avoid,"['avoid', 'avoid eating', 'pork', 'meat avoid', 'eating', 'meat', 'beef', 'red', 'processed', 'meats avoid']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
6,132,6_protein_believe_protein meat_believe meat,"['protein', 'believe', 'protein meat', 'believe meat', 'meat protein', 'meat', 'source', 'eat meat protein', 'meat good', 'healthy']","['Meat is my go-to protein', 'I get most of my protein from meat', 'I get protein from meat']"
7,131,7_concerns_health_red meat_red,"['concerns', 'health', 'red meat', 'red', 'meat', 'environmental', 'health concerns', 'unhealthy', 'concerned', 'impact']","['I have health concerns about red meat', 'I have health concerns about red meat', 'Health concerns about red meat']"
8,121,8_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,114,9_eat meat_eat_eat meat regularly_meat meals,"['eat meat', 'eat', 'eat meat regularly', 'meat meals', 'meat regularly', 'regularly', 'meat', 'meat regularly eat', 'meals eat meat', 'eat meat meals']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
10,104,10_times_week_meat times_week eat,"['times', 'week', 'meat times', 'week eat', 'eat', 'eat meat times', 'weekly', 'week eat meat', 'weekly eat', 'eat meat']","['I eat meat several times a week', 'I eat meat 2-4 times a week', 'I eat meat a few times a week']"
11,100,11_health_cholesterol_concerned health_concerned,"['health', 'cholesterol', 'concerned health', 'concerned', 'concerns', 'health concerns', 'health concerned', 'concerned health concerned', 'heart', 'cholesterol concerned']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about my health']"
12,95,12_want_weight_motivated_weight want,"['want', 'weight', 'motivated', 'weight want', 'lose', 'motivated health', 'healthy', 'lose weight', 'health', 'lose weight want']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
13,93,13_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
14,92,14_habit_eating_eating meat_meat habit,"['habit', 'eating', 'eating meat', 'meat habit', 'eating meat habit', 'meat', 'meat feels', 'eating meat feels', 'feels', 'natural']","['Eating meat is a habit for me', 'Eating meat is a habit for me', 'Eating meat is a habit']"
15,85,15_community_family_tradition_meat,"['community', 'family', 'tradition', 'meat', 'eating', 'family tradition', 'cultural', 'meat family tradition', 'eating meat family', 'eating meat']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
16,76,16_diet_moderation_balanced_meat moderation,"['diet', 'moderation', 'balanced', 'meat moderation', 'balanced diet', 'want', 'variety', 'eat healthier', 'mindful', 'healthier']","['I want a balanced diet', 'I want a balanced diet', 'I want a more balanced diet']"
