Topic,Count,Name,Representation,Representative_Docs
-1,498,-1_meat_eat_eat meat_day,"['meat', 'eat', 'eat meat', 'day', 'daily', 'meat day', 'eat meat day', 'meat eat', 'feel', 'meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
0,304,0_friends_social_contacts_social contacts,"['friends', 'social', 'contacts', 'social contacts', 'people', 'eat meat', 'meat', 'eat', 'friends eat', 'meat social']","['Family and friends eat meat regularly', 'Family and friends eat meat regularly', 'My family and friends eat meat regularly']"
1,296,1_avoid_red_red meat_meat,"['avoid', 'red', 'red meat', 'meat', 'avoid eating', 'pork', 'meat avoid', 'eating', 'meats', 'concerns']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
2,276,2_family_meat family_eats_family eats,"['family', 'meat family', 'eats', 'family eats', 'eats meat', 'family eats meat', 'meat', 'eating meat family', 'eating', 'eating meat']","['All my family eats meat', 'My family eats meat', 'My family eats meat with me']"
3,213,3_consumption_meat_red meat_red,"['consumption', 'meat', 'red meat', 'red', 'meat consumption', 'reducing', 'limit', 'cut', 'reducing meat', 'try']","['I am reducing meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
4,212,4_chicken_fish_eat chicken_eat,"['chicken', 'fish', 'eat chicken', 'eat', 'chicken fish', 'turkey', 'chicken eat', 'prefer', 'chicken turkey', 'eat chicken fish']","['I eat chicken most often', 'I mostly eat chicken', 'I mostly eat chicken']"
5,202,5_want_weight_motivated_diet,"['want', 'weight', 'motivated', 'diet', 'healthy', 'healthier', 'lose', 'food', 'lose weight', 'health']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
6,146,6_vegetarian_meals_plantbased_vegetables,"['vegetarian', 'meals', 'plantbased', 'vegetables', 'vegan', 'vegetarian meals', 'plantbased meals', 'balance', 'balance meat', 'meatless']","['I am vegetarian', 'I sometimes have vegetarian meals', 'I became vegetarian']"
7,124,7_protein_believe_believe meat_meat protein,"['protein', 'believe', 'believe meat', 'meat protein', 'source', 'meat', 'protein meat', 'eat meat protein', 'protein eat', 'protein eat meat']","['I eat meat to get protein', 'I eat meat for protein', 'I eat meat for protein']"
8,121,8_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'animal welfare concerned', 'welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
9,112,9_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'high protein', 'protein diet']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
10,108,10_crave_buy_meat_meat crave,"['crave', 'buy', 'meat', 'meat crave', 'crave meat', 'prefer', 'grassfed', 'buy meat', 'meat prefer', 'different']","['I crave meat sometimes', 'I eat meat if I crave it', 'I eat meat when I crave it']"
11,96,11_health_concerned_concerned health_concerns,"['health', 'concerned', 'concerned health', 'concerns', 'health concerned', 'concerned health concerned', 'cholesterol', 'health concerns', 'concerned cholesterol', 'health concerned health']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
12,90,12_expensive_meat expensive_prices_meat prices,"['expensive', 'meat expensive', 'prices', 'meat prices', 'expensive meat', 'cost', 'choices', 'limited', 'meat expensive meat', 'meat']","['Meat is expensive for me', 'Meat can be expensive for me', 'Meat is expensive']"
13,87,13_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'enjoy', 'meat enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
