Topic,Count,Name,Representation,Representative_Docs
-1,492,-1_meat_family_love taste_love,"['meat', 'family', 'love taste', 'love', 'cook', 'meal', 'taste', 'love taste meat', 'motivated', 'iron']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
0,239,0_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'chicken eat', 'chicken turkey', 'eat fish', 'eat chicken fish']","['I eat chicken and fish', 'I eat more chicken and fish', 'I eat more chicken and fish now']"
1,226,1_consumption_red meat_red_meat consumption,"['consumption', 'red meat', 'red', 'meat consumption', 'limit', 'cut', 'meat', 'try', 'reduce', 'reducing']","['I try to limit meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
2,132,2_concerns_health_unhealthy_environmental,"['concerns', 'health', 'unhealthy', 'environmental', 'red meat', 'health concerns', 'red', 'impact', 'concerns red meat', 'concerns red']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
3,123,3_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'concerned', 'welfare concerned', 'animal welfare concerned', 'animals', 'welfare concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
4,109,4_avoid_avoid eating_pork_pork avoid,"['avoid', 'avoid eating', 'pork', 'pork avoid', 'meats avoid', 'avoid pork', 'processed', 'avoid red', 'avoid red meat', 'avoid processed']","['I avoid pork', 'I avoid pork', 'I avoid pork']"
5,109,5_expensive_meat expensive_prices_meat prices,"['expensive', 'meat expensive', 'prices', 'meat prices', 'cost', 'choices', 'influences', 'price', 'expensive meat', 'meat choices']","['Meat is too expensive', 'Meat is very expensive', 'Meat is expensive']"
6,109,6_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'years', 'vegan vegetarian', 'friends', 'vegetarian vegan', 'eat vegetarian']","['I am vegetarian', 'I am a vegetarian', 'I am a vegetarian']"
7,101,7_cholesterol_health_concerned health_concerned,"['cholesterol', 'health', 'concerned health', 'concerned', 'concerns', 'health concerns', 'concerned health concerned', 'health concerned', 'heart', 'cholesterol concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
8,95,8_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want more protein', 'I want to get enough protein']"
9,87,9_family_family eats_family eats meat_eats,"['family', 'family eats', 'family eats meat', 'eats', 'eats meat', 'meat family', 'meat family eats', 'eats meat family', 'eats meat regularly', 'regularly family']","['My family eats more meat than I do', 'My family eats more meat', 'My family eats meat']"
10,77,10_diet_balanced_moderation_balanced diet,"['diet', 'balanced', 'moderation', 'balanced diet', 'meat moderation', 'want', 'variety', 'eat healthier', 'mindful', 'eat meat moderation']","['I want a balanced diet', 'I want a more balanced diet', 'I want a balanced diet']"
11,74,11_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'eat meat protein', 'source protein', 'protein source', 'protein eat', 'protein eat meat', 'high protein']","['I eat meat for protein', 'I get protein from meat', 'I get most of my protein from meat']"
