Topic,Count,Name,Representation,Representative_Docs
-1,878,-1_meat_eating_eat_eating meat,"['meat', 'eating', 'eat', 'eating meat', 'meals', 'eat meat', 'feel', 'family', 'want', 'habit']","['Eating meat is a habit for me', 'Eating meat is mostly out of habit', 'I mostly eat meat']"
0,201,0_easy_meat_meat easy_good,"['easy', 'meat', 'meat easy', 'good', 'believe', 'prefer', 'meat tastes', 'meat feels', 'tastes', 'meat good']","['Meat tastes good', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
1,199,1_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'chicken eat', 'prefer', 'eat chicken fish']","['I eat chicken most often', 'I mostly eat chicken', 'I mostly eat chicken']"
2,118,2_times_week_week eat_weekly,"['times', 'week', 'week eat', 'weekly', 'meat times', 'eat meat times', 'weekly eat', 'times week', 'times week eat', 'eat']","['I eat meat 2-4 times a week', 'I eat meat about three times a week', 'I eat meat a few times a week']"
3,110,3_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'years', 'vegetarians', 'friends', 'vegetarian vegetarian', 'vegan vegetarian', 'vegetarian vegan']","['I am vegetarian', 'I am a vegetarian', 'I became vegetarian']"
4,100,4_health_concerned health_health concerns_concerned,"['health', 'concerned health', 'health concerns', 'concerned', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
5,99,5_family_tradition_eating meat family_family tradition,"['family', 'tradition', 'eating meat family', 'family tradition', 'meat family', 'cultural', 'meat family tradition', 'eating meat', 'culture', 'eating']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is family tradition']"
6,85,6_avoid_avoid eating_processed_meats avoid,"['avoid', 'avoid eating', 'processed', 'meats avoid', 'pork avoid', 'pork', 'avoid processed', 'meat avoid', 'meats', 'beef avoid']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
7,79,7_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'want protein want', 'protein want protein', 'need', 'need protein', 'high protein', 'protein diet']","['I want enough protein', 'I want enough protein', 'I want to get enough protein']"
8,70,8_red meat_red_limit red meat_limit red,"['red meat', 'red', 'limit red meat', 'limit red', 'red meat consumption', 'cut red', 'cut red meat', 'limit', 'consumption', 'cut']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
9,69,9_regularly_meat regularly_eats_family eats,"['regularly', 'meat regularly', 'eats', 'family eats', 'family', 'family eats meat', 'eats meat', 'eat meat regularly', 'meat regularly family', 'regularly family']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
10,69,10_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'enjoy', 'meat enjoy', 'taste meat', 'taste', 'flavor', 'enjoy flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
11,68,11_meat meals_eat meat meals_eat meat_people,"['meat meals', 'eat meat meals', 'eat meat', 'people', 'people know', 'know eat', 'people know eat', 'know', 'meat people', 'eat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
12,66,12_protein_meat protein_eat meat protein_protein eat meat,"['protein', 'meat protein', 'eat meat protein', 'protein eat meat', 'protein meat', 'protein eat', 'meat protein eat', 'eat meat', 'iron', 'provides']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
13,60,13_food_habits_eating habits_vegetables,"['food', 'habits', 'eating habits', 'vegetables', 'consider cost', 'choices', 'cost', 'foods', 'prefer', 'value']","['I consider cost when choosing foods', 'My social contacts follow similar eating habits', 'I consider cost when choosing food']"
14,60,14_want_healthy_weight want_weight,"['want', 'healthy', 'weight want', 'weight', 'want healthy', 'want healthier', 'healthier', 'stay', 'healthier want', 'want stay']","['I want to stay healthy', 'I want to be healthy', 'I want to be healthy']"
15,58,15_enjoy eating_enjoy eating meat_meat enjoy eating_eating meat enjoy,"['enjoy eating', 'enjoy eating meat', 'meat enjoy eating', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat love', 'eating meat love']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
16,57,16_eat meat_crave_meat eat meat_meat available,"['eat meat', 'crave', 'meat eat meat', 'meat available', 'meat', 'meat filling', 'meat eat', 'people eat meat', 'available', 'people eat']","['People around me eat meat', 'People around me eat more meat', 'People around me eat meat']"
17,57,17_rarely_rarely eat_eat_limited,"['rarely', 'rarely eat', 'eat', 'limited', 'meat eat', 'portions', 'meat rarely eat', 'rarely eat meat', 'rarely eats', 'eat smaller']","['I rarely eat meat at home', 'I rarely eat beef', 'I rarely eat meat']"
18,57,18_dislike_like_hard_getting,"['dislike', 'like', 'hard', 'getting', 'dislikes', 'dislike taste', 'trouble', 'getting protein', 'taste', 'pork']","['I dislike the taste of fish', 'I dislike the taste of some meats', 'I dislike the taste of beef and pork']"
19,57,19_day eat_day_eat meat day_meat day,"['day eat', 'day', 'eat meat day', 'meat day', 'meat day eat', 'day eat meat', 'daily eat', 'daily', 'meat daily eat', 'meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
20,52,20_reduce meat_consumption_reduce_reducing,"['reduce meat', 'consumption', 'reduce', 'reducing', 'meat health', 'reducing meat', 'meat consumption', 'limit meat', 'reduce meat consumption', 'limit']","['I try to reduce meat consumption', 'I try to reduce meat consumption', 'I try to reduce meat consumption']"
21,52,21_concerned animal_concerned animal welfare_animal_animal welfare,"['concerned animal', 'concerned animal welfare', 'animal', 'animal welfare', 'welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'animal rights']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
22,50,22_unhealthy_meat unhealthy_feel_guilty,"['unhealthy', 'meat unhealthy', 'feel', 'guilty', 'red meat unhealthy', 'feel guilty', 'believe', 'animals', 'eating animals', 'red meat']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
23,49,23_environmental_concerns_impact_environmental impact,"['environmental', 'concerns', 'impact', 'environmental impact', 'concerns meat', 'health', 'concerned', 'environmental impact meat', 'impact meat', 'meat health concerns']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
