Topic,Count,Name,Representation,Representative_Docs
-1,493,-1_friends_meat_taste meat_taste,"['friends', 'meat', 'taste meat', 'taste', 'like', 'eat', 'like taste meat', 'like taste', 'friends eat', 'love taste']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
0,225,0_chicken_fish_eat chicken_turkey,"['chicken', 'fish', 'eat chicken', 'turkey', 'chicken fish', 'eat', 'eat fish', 'chicken turkey', 'eat chicken fish', 'chicken eat']","['I eat chicken and fish', 'I eat mostly chicken and fish', 'I eat chicken and fish']"
1,197,1_red_red meat_eat red_eat red meat,"['red', 'red meat', 'eat red', 'eat red meat', 'eating red', 'meat', 'cut', 'eating red meat', 'avoid red meat', 'avoid red']","['I eat less red meat', 'I eat less red meat', 'I eat less red meat now']"
2,186,2_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'source', 'protein meat', 'meat protein', 'high protein', 'high', 'need']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
3,185,3_family_family eats_meat family_eats,"['family', 'family eats', 'meat family', 'eats', 'family eats meat', 'eats meat', 'meat family eats', 'eat meat family', 'meat', 'regularly family']","['All my family eats meat', 'My family eats meat', 'Everyone in my family eats meat']"
4,135,4_vegetarian_vegan_vegetarian meals_vegetarians,"['vegetarian', 'vegan', 'vegetarian meals', 'vegetarians', 'meals', 'options', 'vegetarian options', 'pescatarian', 'years', 'friends']","['I became vegetarian', 'I am a vegetarian', 'I am vegetarian']"
5,117,5_meals_meals meat_include_incomplete,"['meals', 'meals meat', 'include', 'incomplete', 'include meat', 'meat tastes', 'tastes', 'meat easy', 'convenient', 'incomplete meat']","['I include meat in most meals', 'I include meat in most meals', 'I include meat in most meals']"
6,102,6_reducing_reducing meat_consumption_considered,"['reducing', 'reducing meat', 'consumption', 'considered', 'reduce meat', 'reduce', 'meat consumption', 'reduced', 'considered reducing', 'considered reducing meat']","['I have not considered reducing meat', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
7,87,7_animals_animal_eating animals_welfare,"['animals', 'animal', 'eating animals', 'welfare', 'animal welfare', 'care', 'animal rights', 'rights', 'care animal', 'concerned animal']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
8,84,8_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'friends', 'avoid meat']","['Social contacts eat meat regularly', 'My social contacts eat meat regularly', 'Most social contacts eat meat']"
9,78,9_times_eat meat times_meat times_week eat meat,"['times', 'eat meat times', 'meat times', 'week eat meat', 'week', 'weekly eat meat', 'week eat', 'days', 'weekly eat', 'eat meat']","['I eat meat several times a week', 'I eat meat several times a week', 'I eat meat four or five times a week']"
10,69,10_eat meat day_meat day_day_meat day eat,"['eat meat day', 'meat day', 'day', 'meat day eat', 'day eat', 'meat daily', 'day eat meat', 'eat meat daily', 'daily', 'eat meat']","['I eat meat every day', 'I eat meat almost every day', 'I eat meat almost every day']"
11,67,11_crave_steak_meat crave_crave meat,"['crave', 'steak', 'meat crave', 'crave meat', 'husband', 'different kinds meat', 'meat crave meat', 'different kinds', 'different', 'eat steak']","['I crave meat', 'I crave meat sometimes', 'I do not crave steak']"
12,62,12_expensive_prices_meat prices_meat expensive,"['expensive', 'prices', 'meat prices', 'meat expensive', 'expensive meat', 'high meat', 'high', 'meat expensive meat', 'high meat prices', 'rising']","['Meat is very expensive', 'Meat is expensive for me', 'Meat is sometimes expensive']"
13,61,13_meat regularly eat_regularly eat_regularly eat meat_eat meat regularly,"['meat regularly eat', 'regularly eat', 'regularly eat meat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'meat eat meat', 'meat eat', 'eat']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
14,56,14_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'people know', 'people know eat', 'know eat', 'know eat meat', 'eat meat people']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
15,54,15_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'raised eating meat', 'meat grew', 'eating meat', 'eating', 'eating meat grew']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
16,52,16_eat meat meals_meal eat_meat meal eat_meal eat meat,"['eat meat meals', 'meal eat', 'meat meal eat', 'meal eat meat', 'meat meals eat', 'meat meal', 'meals eat', 'eat meat meal', 'meat meals', 'meals eat meat']","['I eat meat with every meal', 'I eat meat with every meal', 'I eat meat in almost every meal']"
17,52,17_habit_meat habit_meat feels_feels,"['habit', 'meat habit', 'meat feels', 'feels', 'eating meat habit', 'eating meat', 'eating meat feels', 'habit eating meat', 'habit eating', 'eating']","['Eating meat is a habit', 'Eating meat is a habit for me', 'Eating meat is a habit for me']"
18,45,18_environmental_impact_environmental impact_concerned environmental,"['environmental', 'impact', 'environmental impact', 'concerned environmental', 'impact concerned', 'concerned environmental impact', 'environmental impact concerned', 'concerned', 'climate', 'climate change']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
19,44,19_believe meat_believe_meat healthy_nutritious,"['believe meat', 'believe', 'meat healthy', 'nutritious', 'healthy', 'meat nutritious', 'essential', 'think', 'unhealthy', 'health believe meat']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
20,43,20_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'care environment', 'concerned', 'environmental', 'care environment concerned', 'concerned environment concerned']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
21,43,21_vegetables_eat vegetables_vegetable_vegetables enjoy,"['vegetables', 'eat vegetables', 'vegetable', 'vegetables enjoy', 'beans', 'salads', 'vegetables eat', 'vegetable dishes', 'fruits', 'fruits vegetables']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
22,43,22_beef_eat beef_venison_beef eat,"['beef', 'eat beef', 'venison', 'beef eat', 'beef eat beef', 'week eat beef', 'avoid beef', 'avoid', 'eat beef times', 'freezer']","['I eat beef four or five times weekly', 'I eat almost no beef', 'I eat beef sometimes']"
23,42,23_ethical_grassfed_farming_ethically,"['ethical', 'grassfed', 'farming', 'ethically', 'grassfed meat', 'ethically sourced meat', 'ethically sourced', 'sourced meat', 'sourced', 'organic']","['I seek ethically sourced meat', 'I try to buy ethically sourced meat', 'Ethically-sourced meat is often too expensive']"
24,42,24_avoid fatty_avoid_fatty_meat home,"['avoid fatty', 'avoid', 'fatty', 'meat home', 'greasy', 'meat consumption', 'consumption', 'home', 'meat home consider', 'fatty meat']","['I avoid fatty and fried meats', 'I avoid fatty meat portions', 'I avoid fatty meat at home']"
25,41,25_pork_avoid pork_pork avoid_avoid,"['pork', 'avoid pork', 'pork avoid', 'avoid', 'eat pork', 'pork avoid eating', 'avoid eating', 'pork avoid pork', 'beef pork', 'eating pork']","['I avoid pork', 'I avoid pork', 'I sometimes avoid pork']"
26,41,26_enjoy taste meat_meat enjoy taste_enjoy taste_taste meat enjoy,"['enjoy taste meat', 'meat enjoy taste', 'enjoy taste', 'taste meat enjoy', 'meat enjoy', 'taste meat', 'taste', 'enjoy', 'meat', 'know enjoy taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
27,40,27_concerned animal welfare_welfare_animal welfare_concerned animal,"['concerned animal welfare', 'welfare', 'animal welfare', 'concerned animal', 'welfare concerned animal', 'animal welfare concerned', 'welfare concerned', 'animal', 'concerned', 'farms concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
28,40,28_motivated_motivated health_limitations_financial limitations,"['motivated', 'motivated health', 'limitations', 'financial limitations', 'financial', 'motivated health concerns', 'health', 'health concerns motivated', 'concerns motivated', 'health concerns']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
29,39,29_cholesterol_cholesterol want_concerned cholesterol_want reduce,"['cholesterol', 'cholesterol want', 'concerned cholesterol', 'want reduce', 'blood', 'reduce cholesterol', 'lower', 'reduce', 'want', 'cholesterol concerned cholesterol']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
30,37,30_concerned health_health concerned_concerned health concerned_concerned,"['concerned health', 'health concerned', 'concerned health concerned', 'concerned', 'health concerned health', 'health', 'heart', 'heart disease', 'disease', 'family concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
31,37,31_tradition_family tradition_cultural_meat family tradition,"['tradition', 'family tradition', 'cultural', 'meat family tradition', 'eating meat family', 'culture', 'family', 'traditions', 'meat cultural', 'meat family']","['Eating meat is family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
32,37,32_meat enjoy eating_enjoy eating meat_eating meat enjoy_enjoy eating,"['meat enjoy eating', 'enjoy eating meat', 'eating meat enjoy', 'enjoy eating', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat', 'enjoy meat']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
33,36,33_digestive_digestion_issues_digestive issues,"['digestive', 'digestion', 'issues', 'digestive issues', 'stomach', 'issues digestive', 'acid', 'acid reflux', 'digestive problems', 'lowcarb diet']","['Cheese causes digestive issues for me', 'I have digestive issues with meat', 'I want to reduce digestive system issues']"
34,34,34_feel_feel better_meat feel_better,"['feel', 'feel better', 'meat feel', 'better', 'energized', 'feel energized', 'meat helps', 'helps', 'feel energized eating', 'helps feel']","['Eating meat makes me feel better', 'I feel better eating less meat', 'I feel better eating less meat']"
35,33,35_health_health concerns_concerns_meat health concerns,"['health', 'health concerns', 'concerns', 'meat health concerns', 'meat health', 'meat concerned', 'health concerns meat', 'risks', 'health risks', 'eating meat health']","['I have no health concerns about meat', 'I have health concerns about meat', 'I have health concerns about meat']"
36,33,36_processed_processed meats_avoid processed_meats,"['processed', 'processed meats', 'avoid processed', 'meats', 'meats avoid', 'avoid', 'processed meats avoid', 'avoid processed meats', 'processed meat', 'highly processed']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
37,32,37_diet_balanced_balanced diet_diet want,"['diet', 'balanced', 'balanced diet', 'diet want', 'want', 'want balanced', 'variety', 'eat healthier', 'healthier', 'want eat']","['I want a balanced diet', 'I want a balanced diet', 'I want a more balanced diet']"
38,31,38_mom_wife_meat wife_meat health,"['mom', 'wife', 'meat wife', 'meat health', 'partner', 'meat health reasons', 'eats', 'health reasons', 'reduced meat', 'reasons']","['My mom eats less meat now', 'My mom reduced meat for health reasons', 'My mom eats less meat for health reasons']"
39,30,39_health concerns_concerns_diabetes_health,"['health concerns', 'concerns', 'diabetes', 'health', 'concerns health', 'health concerns health', 'concerns health concerns', 'concerns colon', 'concerns colon cancer', 'colon']","['I have health concerns', 'I have health concerns', 'I have health concerns']"
40,29,40_substitutes_alternatives_meat alternatives_meat substitutes,"['substitutes', 'alternatives', 'meat alternatives', 'meat substitutes', 'tofu', 'use', 'use meat', 'dislike', 'tofu use', 'eat tofu']","['I switch to non-meat alternatives when available', 'I use meat substitutes at home', 'I use meat alternatives like tofu and Gardein']"
41,29,41_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want', 'want lose', 'want lose weight', 'trying lose', 'trying lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
42,29,42_love_love eating_meat love_love eating meat,"['love', 'love eating', 'meat love', 'love eating meat', 'meat love eating', 'like', 'favorite', 'meat like', 'like eating meat', 'like eating']","['I love eating meat', 'I love eating meat', 'I love eating meat']"
43,29,43_plantbased_plantbased meals_plantbased foods_eat plantbased,"['plantbased', 'plantbased meals', 'plantbased foods', 'eat plantbased', 'foods', 'eat plantbased foods', 'try plantbased', 'include plantbased', 'meals', 'include plantbased meals']","['I eat more plant-based foods', 'I want to eat more plant-based foods', 'My family now eats more plant-based foods']"
44,29,44_want_healthier want_healthy_want healthier,"['want', 'healthier want', 'healthy', 'want healthier', 'want healthy', 'healthier', 'want healthier want', 'healthy want', 'stay healthy', 'health want']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
45,28,45_environmental_impact_environmental impact_environmental impact meat,"['environmental', 'impact', 'environmental impact', 'environmental impact meat', 'impact meat', 'environmental concerns', 'consider environmental', 'aware', 'sustainability', 'concerns']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
46,28,46_cook_home_home cook_cook meat,"['cook', 'home', 'home cook', 'cook meat', 'home cook meat', 'meat home', 'home prepare', 'cook meat home', 'prepare', 'cooking']","['I usually cook meat at home', 'I rarely cook meat at home', 'I cook meat at home']"
47,26,47_convenience_choose_food_convenience influences,"['convenience', 'choose', 'food', 'convenience influences', 'meals', 'choices', 'food choices', 'meat convenience', 'choose meals', 'choices choose']","['I eat meat for convenience', 'Convenience influences my meal choices', 'Convenience motivates my food choices']"
48,26,48_choices_meat choices_cost_influences,"['choices', 'meat choices', 'cost', 'influences', 'availability', 'consider cost', 'choices meat', 'choosing', 'consider', 'price']","['Price influences my meat choices', 'Availability influences my meat choices', 'Cost influences my meat choices']"
