Topic,Count,Name,Representation,Representative_Docs
-1,716,-1_meat_eating meat_eating_eat,"['meat', 'eating meat', 'eating', 'eat', 'eat meat', 'enjoy eating', 'enjoy', 'like', 'taste meat', 'taste']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
0,471,0_want_protein_want protein_weight,"['want', 'protein', 'want protein', 'weight', 'diet', 'plantbased', 'vegetables', 'healthy', 'meals', 'healthier']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
1,211,1_expensive_meat expensive_meat_dislike,"['expensive', 'meat expensive', 'meat', 'dislike', 'unhealthy', 'red meat', 'red', 'hard', 'feel', 'eating']","['Meat is expensive', 'Meat is too expensive', 'Meat is expensive for me']"
2,205,2_meat_protein_eat meat_meat protein,"['meat', 'protein', 'eat meat', 'meat protein', 'eat', 'eat meat protein', 'protein meat', 'meat meat', 'cut', 'crave']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
3,192,3_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'chicken fish', 'eat', 'chicken turkey', 'prefer', 'eat chicken fish', 'chicken eat']","['I eat chicken most often', 'I eat mostly chicken', 'I mostly eat chicken']"
4,190,4_avoid_avoid eating_pork_meat avoid,"['avoid', 'avoid eating', 'pork', 'meat avoid', 'eating', 'avoid meat', 'red', 'meat', 'red meat', 'avoid pork']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
5,173,5_family_meat_eat meat_meat family,"['family', 'meat', 'eat meat', 'meat family', 'eat', 'people', 'eating', 'people eat meat', 'tradition', 'people eat']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
6,166,6_easy_meat_good_believe,"['easy', 'meat', 'good', 'believe', 'meat easy', 'protein', 'meat tastes', 'meat feels', 'tastes', 'feels']","['Meat tastes good to me', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
7,118,7_times_week_week eat_weekly,"['times', 'week', 'week eat', 'weekly', 'meat times', 'eat', 'eat meat times', 'weekly eat', 'times week', 'eat meat']","['I eat meat several times a week', 'I eat meat several times a week', 'I eat meat a few times a week']"
8,104,8_vegetarian_vegan_vegetarian meals_meals,"['vegetarian', 'vegan', 'vegetarian meals', 'meals', 'years', 'vegetarians', 'friends', 'vegetarian vegan', 'vegan vegetarian', 'vegetarian vegetarian']","['I am a vegetarian', 'I am a vegetarian', 'I became vegetarian']"
9,102,9_animal_animal welfare_welfare_concerned animal,"['animal', 'animal welfare', 'welfare', 'concerned animal', 'concerned animal welfare', 'welfare concerned', 'animal welfare concerned', 'concerned', 'welfare concerned animal', 'animals']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
10,100,10_health_concerned health_health concerns_concerned,"['health', 'concerned health', 'health concerns', 'concerned', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
11,85,11_consumption_reduce_reduce meat_meat consumption,"['consumption', 'reduce', 'reduce meat', 'meat consumption', 'meat health', 'reducing', 'reducing meat', 'health', 'try', 'meat']","['I try to reduce meat consumption', 'I try to reduce meat consumption', 'I try to reduce meat consumption']"
12,78,12_concerned_environmental_impact_environmental impact,"['concerned', 'environmental', 'impact', 'environmental impact', 'environment', 'concerned environmental', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
