Topic,Count,Name,Representation,Representative_Docs
-1,735,-1_meat_eat meat_eat_day,"['meat', 'eat meat', 'eat', 'day', 'eat meat day', 'meat day', 'red meat', 'red', 'habit', 'eating']","['I often do not eat any meat', 'I eat mostly meat', 'I eat meat often']"
0,199,0_chicken_eat chicken_fish_turkey,"['chicken', 'eat chicken', 'fish', 'turkey', 'chicken fish', 'chicken turkey', 'eat', 'chicken eat', 'prefer', 'eat chicken fish']","['I mostly eat chicken', 'I mostly eat chicken', 'I eat chicken most often']"
1,182,1_easy_good_meat easy_believe,"['easy', 'good', 'meat easy', 'believe', 'meat', 'meat tastes', 'meat feels', 'tastes', 'meat good', 'convenient']","['Meat tastes good', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
2,125,2_diet_food_meals_habits,"['diet', 'food', 'meals', 'habits', 'vegetables', 'eat healthier', 'balanced', 'eating habits', 'balanced diet', 'healthier']","['My social contacts follow similar eating habits', 'I want a balanced diet', 'I want a balanced diet']"
3,106,3_vegetarian_vegan_vegetarian meals_years,"['vegetarian', 'vegan', 'vegetarian meals', 'years', 'vegetarians', 'friends', 'meals', 'vegan vegetarian', 'vegetarian vegan', 'vegetarian vegetarian']","['I became vegetarian', 'I am a vegetarian', 'I am vegetarian']"
4,101,4_health_concerned health_health concerns_concerned,"['health', 'concerned health', 'health concerns', 'concerned', 'concerns', 'motivated health', 'motivated', 'heart', 'health concerned', 'concerned health concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
5,79,5_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'want protein want', 'protein want protein', 'need', 'need protein', 'high protein', 'protein diet']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
6,78,6_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
7,77,7_crave_meat available_meat_crave meat,"['crave', 'meat available', 'meat', 'crave meat', 'meat crave', 'available', 'meat crave meat', 'meat filling', 'buy', 'eat meat']","['I crave meat', 'I eat meat if I crave it', 'I eat meat when I crave it']"
8,75,8_meat meals_eat meat meals_eat meat_people,"['meat meals', 'eat meat meals', 'eat meat', 'people', 'people know', 'people know eat', 'know eat', 'know', 'eat', 'know eat meat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
9,73,9_regularly_meat regularly_family_eats,"['regularly', 'meat regularly', 'family', 'eats', 'family eats', 'family eats meat', 'eats meat', 'eat meat regularly', 'regularly family', 'meat regularly family']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
10,71,10_dislike_meat dislike_like_hard,"['dislike', 'meat dislike', 'like', 'hard', 'getting', 'alternatives', 'trouble', 'dislike taste', 'dislikes', 'taste']","['I dislike the taste of fish', 'I dislike the taste of beef and pork', 'I dislike the taste of some meats']"
11,71,11_family_meat family_meat meals_people,"['family', 'meat family', 'meat meals', 'people', 'friends', 'family eats meat', 'family eats', 'people eat', 'eat meat', 'meat']","['My family eats meat', 'My family eats more meat', 'My family eats meat with me']"
12,71,12_rarely_rarely eat_incomplete_meat rarely,"['rarely', 'rarely eat', 'incomplete', 'meat rarely', 'incomplete meat', 'feel', 'meat feel', 'meat rarely eat', 'meals', 'meat eat']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
13,70,13_stopped_stopped eating_meat eat_red meat,"['stopped', 'stopped eating', 'meat eat', 'red meat', 'red', 'eat red meat', 'eat red', 'eat', 'meat eat red', 'meat']","['I eat less red meat', 'I stopped eating red meat', 'I eat less red meat']"
14,70,14_enjoy taste meat_enjoy taste_enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'enjoy', 'meat enjoy taste', 'taste meat', 'taste meat enjoy', 'meat enjoy', 'taste', 'flavor', 'enjoy flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
15,67,15_avoid_avoid eating_meats avoid_processed,"['avoid', 'avoid eating', 'meats avoid', 'processed', 'pork avoid', 'avoid processed', 'pork', 'meat avoid', 'meats', 'meats avoid eating']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
16,67,16_want_healthy_weight want_weight,"['want', 'healthy', 'weight want', 'weight', 'want healthy', 'want healthier', 'healthier', 'healthy want', 'stay', 'maintain']","['I want to maintain a healthy weight', 'I want to be healthy', 'I want to be healthy']"
17,62,17_prefer_enjoys_meat family_family,"['prefer', 'enjoys', 'meat family', 'family', 'meat prefer', 'enjoys eating meat', 'enjoys eating', 'loves', 'eating meat', 'prefers']","['My family also enjoys eating meat', 'My family enjoys eating meat', 'Family enjoys eating meat']"
18,62,18_animal_welfare_animal welfare_concerned animal,"['animal', 'welfare', 'animal welfare', 'concerned animal', 'concerned animal welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'rights']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
19,59,19_enjoy eating_meat enjoy eating_enjoy eating meat_eating meat enjoy,"['enjoy eating', 'meat enjoy eating', 'enjoy eating meat', 'eating meat enjoy', 'enjoy', 'meat enjoy', 'eating meat', 'eating', 'meat love', 'eating meat love']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
20,55,20_plantbased_vegetables_plantbased foods_eat plantbased,"['plantbased', 'vegetables', 'plantbased foods', 'eat plantbased', 'eat vegetables', 'foods', 'eats cook', 'eats', 'meals', 'vegetable']","['I try to eat more vegetables', 'I am trying to eat more vegetables', 'I eat more vegetables now']"
21,52,21_week_week eat_times_times week,"['week', 'week eat', 'times', 'times week', 'week eat meat', 'times week eat', 'twice', 'meat twice', 'eat', 'eat meat twice']","['I eat meat a few times a week', 'I eat meat a few times a week', 'I eat meat several times a week']"
