Topic,Count,Name,Representation,Representative_Docs
-1,520,-1_eat meat_meat_eat_meal,"['eat meat', 'meat', 'eat', 'meal', 'motivated', 'meat meal', 'crave', 'iron', 'daily', 'day']","['I eat meat at every meal', 'I eat meat', 'I mostly eat meat']"
0,307,0_family_meat family_friends_family eats,"['family', 'meat family', 'friends', 'family eats', 'eats', 'eats meat', 'family eats meat', 'friends eat', 'meat', 'friends eat meat']","['All my family eats meat', 'My family eats meat with me', 'My family eats meat']"
1,251,1_consumption_red meat_red_meat consumption,"['consumption', 'red meat', 'red', 'meat consumption', 'limit', 'try', 'meat', 'cut', 'reducing', 'reduce']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
2,134,2_husband_wife_meat health_reasons,"['husband', 'wife', 'meat health', 'reasons', 'red meat', 'red', 'eats', 'meat husband', 'partner', 'friends']","['Some social contacts avoid meat for health reasons', 'My mom eats less meat for health reasons', 'People avoid red meat for health reasons']"
3,106,3_health_cholesterol_concerned health_concerned,"['health', 'cholesterol', 'concerned health', 'concerned', 'concerns', 'health concerns', 'health concerned', 'heart', 'concerned health concerned', 'cholesterol concerned']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
4,104,4_chicken_turkey_fish_chicken fish,"['chicken', 'turkey', 'fish', 'chicken fish', 'eat chicken', 'chicken turkey', 'eat chicken fish', 'ground', 'prefer', 'turkey eat']","['I eat chicken and fish', 'I eat chicken and fish', 'I eat chicken and fish']"
5,101,5_protein_want protein_protein want_want,"['protein', 'want protein', 'protein want', 'want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want enough protein']"
6,92,6_avoid_avoid eating_pork_pork avoid,"['avoid', 'avoid eating', 'pork', 'pork avoid', 'meats avoid', 'meat avoid', 'processed', 'avoid red', 'avoid red meat', 'avoid processed']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid eating red meat']"
7,82,7_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'expensive meat', 'choices', 'price', 'meat expensive meat', 'influences']","['Meat is expensive for me', 'Meat is too expensive', 'Meat is expensive']"
8,74,8_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'eat meat protein', 'source protein', 'protein source', 'protein eat', 'high protein', 'meat good']","['I eat meat to get protein', 'I get most of my protein from meat', 'I get protein from meat']"
9,72,9_chicken_eat chicken_chicken eat_lot chicken,"['chicken', 'eat chicken', 'chicken eat', 'lot chicken', 'eat lot chicken', 'chicken eat chicken', 'eat chicken regularly', 'eat lot', 'chicken regularly', 'eat chicken eat']","['I eat mostly chicken', 'I mostly eat chicken', 'I mostly eat chicken']"
10,68,10_times_meat times_week eat_week,"['times', 'meat times', 'week eat', 'week', 'eat meat times', 'weekly eat', 'week eat meat', 'weekly', 'times week', 'times week eat']","['I eat meat a few times a week', 'I eat meat a few times a week', 'I eat meat several times a week']"
11,67,11_health_concerns_unhealthy_health concerns,"['health', 'concerns', 'unhealthy', 'health concerns', 'meat unhealthy', 'red meat', 'concerns red meat', 'concerns red', 'red', 'meat health concerns']","['I have health concerns about red meat', 'Health concerns about red meat', 'I have health concerns about red meat']"
12,63,12_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
13,62,13_eat meat regularly_meat regularly eat_meat regularly_regularly,"['eat meat regularly', 'meat regularly eat', 'meat regularly', 'regularly', 'regularly eat', 'regularly eat meat', 'meat tastes', 'tastes', 'eat meat', 'eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
14,56,14_meatfree_meals_meat rarely_skip meat,"['meatfree', 'meals', 'meat rarely', 'skip meat', 'skip', 'rarely', 'meatfree meals', 'meals meat', 'rarely eat', 'make']","['I sometimes skip meat in meals', 'I sometimes skip meat for meals', 'I rarely eat meat at home']"
15,55,15_meat easy_convenient_easy_meat convenient,"['meat easy', 'convenient', 'easy', 'meat convenient', 'feel like', 'meat easy cook', 'convenient eat', 'prepare', 'easy cook', 'easier']","['Meat is easy to cook for everyone', 'Meat is easy to cook', 'Meat is easy to cook']"
16,54,16_enjoy taste meat_enjoy taste_meat enjoy taste_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'meat enjoy', 'enjoy', 'taste meat', 'taste', 'meat enjoy flavor', 'enjoy flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
17,52,17_plantbased_vegetables_plantbased meals_eat plantbased,"['plantbased', 'vegetables', 'plantbased meals', 'eat plantbased', 'vegetables eat', 'eat vegetables', 'plantbased foods', 'meals', 'include plantbased', 'vegetables eat plantbased']","['I enjoy few vegetables', 'I try to eat more vegetables', 'I eat more vegetables now']"
18,49,18_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'eating meat social', 'social contacts value']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
19,49,19_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'people know eat', 'know eat', 'meat people eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
20,49,20_enjoy eating meat_enjoy eating_meat enjoy eating_eating meat enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'love eating', 'meat love eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
21,48,21_alternatives_meat alternatives_substitutes_meat substitutes,"['alternatives', 'meat alternatives', 'substitutes', 'meat substitutes', 'ethical', 'substitute', 'use', 'morally', 'alternatives available', 'use meat']","['Quality of meat alternatives matters to me', 'I use meat alternatives like tofu and Gardein', 'I switch to non-meat alternatives when available']"
22,47,22_concerned animal_concerned animal welfare_animal welfare_welfare,"['concerned animal', 'concerned animal welfare', 'animal welfare', 'welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'animal', 'concerned', 'concerned animal rights']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
23,46,23_diet_balanced_balanced diet_mindful,"['diet', 'balanced', 'balanced diet', 'mindful', 'eat healthier', 'want balanced', 'want', 'healthier', 'variety', 'want eat']","['I want a balanced diet', 'I want a more balanced diet', 'I want a balanced diet']"
24,44,24_environment_concerned environment_environment concerned_care,"['environment', 'concerned environment', 'environment concerned', 'care', 'environment concerned environment', 'concerned', 'care environment', 'environmental', 'concerned environment concerned', 'care environment concerned']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
25,43,25_habit_meat habit_eating meat habit_cook,"['habit', 'meat habit', 'eating meat habit', 'cook', 'habit eating meat', 'habit eating', 'home', 'eating meat', 'meat habit cook', 'home eating']","['Eating meat is a habit for me', 'Eating meat is a habit for me', 'Eating meat is a habit for me']"
26,41,26_believe meat_believe_meat healthy_healthy,"['believe meat', 'believe', 'meat healthy', 'healthy', 'nutritious', 'essential', 'meat nutritious', 'nutritious believe meat', 'nutritious believe', 'necessary']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
27,41,27_filling meat_filling_fills_meat fills,"['filling meat', 'filling', 'fills', 'meat fills', 'helps', 'meat helps', 'meat makes', 'satisfying', 'meat filling meat', 'meat makes meals']","['Meat helps me feel full', 'Meat helps me feel full', 'Meat makes meals more filling']"
28,39,28_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'want', 'lose weight want', 'want lose', 'want lose weight', 'trying lose weight', 'lost']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
29,39,29_red meat_red_dislike_feel unwell,"['red meat', 'red', 'dislike', 'feel unwell', 'digestive', 'unwell', 'smell', 'dislike taste', 'digest', 'unwell eating']","['I feel unwell after eating lots of red meat', 'I feel unwell after eating too much red meat', 'I feel unwell after eating red meat']"
30,39,30_natural_meat feels_eating meat feels_feels,"['natural', 'meat feels', 'eating meat feels', 'feels', 'eating', 'eating meat', 'eating animals', 'motivates', 'meat feels natural', 'feels natural']","['Eating meat feels natural to me', 'Eating meat feels natural to me', 'Eating meat feels more natural to me']"
31,38,31_like_meats_new meats_like eating,"['like', 'meats', 'new meats', 'like eating', 'meat like', 'new', 'trying new meats', 'different', 'like eating meat', 'trying new']","['I am interested in trying new meats', 'I am interested in trying new meats', 'I like eating different kinds of meat']"
32,37,32_animals_animal_care_care animal,"['animals', 'animal', 'care', 'care animal', 'care animal welfare', 'welfare', 'animal welfare', 'animals care', 'respect', 'lives']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
33,37,33_want_healthy_want healthier_healthier want,"['want', 'healthy', 'want healthier', 'healthier want', 'healthy want', 'want healthy', 'healthier', 'want stay', 'want healthier want', 'stay']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
34,36,34_love taste_meat love taste_love_love taste meat,"['love taste', 'meat love taste', 'love', 'love taste meat', 'meat love', 'texture', 'taste meat love', 'taste', 'taste meat', 'texture meat']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
35,36,35_day eat_day eat meat_meat day eat_day,"['day eat', 'day eat meat', 'meat day eat', 'day', 'eat meat day', 'meat day', 'daily eat', 'meat daily eat', 'daily eat meat', 'eat meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
36,36,36_fish_eat fish_occasionally_seafood,"['fish', 'eat fish', 'occasionally', 'seafood', 'eat', 'occasionally eat', 'weekly', 'buy fish', 'eat salmon', 'fish times']","['I eat fish one to two times weekly', 'I eat fish sometimes', 'I eat fish sometimes']"
37,35,37_vegetarian_vegan_vegetarians_friends,"['vegetarian', 'vegan', 'vegetarians', 'friends', 'vegetarian friends', 'daughter', 'parents', 'son', 'vegan family', 'vegetarian ethical']","['Friends are vegetarian for ethical reasons', 'I have vegetarian friends', 'I have vegetarian friends']"
38,35,38_vegetarian_vegan_years_vegetarian vegan,"['vegetarian', 'vegan', 'years', 'vegetarian vegan', 'vegetarians', 'vegetarian vegetarian', 'vegan vegetarian', 'vegetarian vegan vegetarian', 'vegetarians vegans', 'vegan currently vegetarian']","['I am vegetarian', 'I am a vegetarian', 'I am vegetarian']"
39,34,39_animal_animal cruelty_suffering_cruelty,"['animal', 'animal cruelty', 'suffering', 'cruelty', 'factory', 'animal suffering', 'concerned animal', 'suffering social contacts', 'suffering social', 'concerned animal cruelty']","['I am concerned about animal cruelty', 'I am concerned about animal cruelty', 'I am concerned about animal cruelty']"
40,32,40_grassfed_ethically_ethically sourced_sourced,"['grassfed', 'ethically', 'ethically sourced', 'sourced', 'sourced meat', 'ethically sourced meat', 'buy', 'choose leaner', 'grassfed meat', 'seek']","['I prefer ethically sourced meat', 'I seek ethically sourced meat', 'I try to buy ethically sourced meat']"
41,32,41_picky_foods_picky eater_food,"['picky', 'foods', 'picky eater', 'food', 'eater', 'choices picky', 'choices', 'choose', 'picky eater value', 'eater value']","['I am a picky eater', 'I am a picky eater', 'I am a picky eater']"
42,31,42_environmental_impact_environmental impact_environmental concerns,"['environmental', 'impact', 'environmental impact', 'environmental concerns', 'environmental impact meat', 'impact meat', 'consider environmental', 'aware', 'cattle', 'production']","['I am concerned about the environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
43,30,43_occasionally_eat beef_occasionally eat_meat occasionally,"['occasionally', 'eat beef', 'occasionally eat', 'meat occasionally', 'beef', 'occasionally eat beef', 'eat', 'eat meat occasionally', 'occasionally occasionally', 'meat occasionally eat']","['I eat meat occasionally', 'I eat beef occasionally', 'I eat beef occasionally']"
44,30,44_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'taste meat prefer', 'think meat delicious']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
45,29,45_concerned environmental_environmental impact_environmental_impact,"['concerned environmental', 'environmental impact', 'environmental', 'impact', 'concerned environmental impact', 'impact concerned environmental', 'environmental impact concerned', 'impact concerned', 'concerned', 'want reduce environmental']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
46,28,46_vegetarian_vegetarian meals_vegan_meals,"['vegetarian', 'vegetarian meals', 'vegan', 'meals', 'eat vegetarian', 'vegan meals', 'recipes', 'variety vegetarian', 'enjoy vegetarian', 'vegetarian meals try']","['I eat vegetarian meals several times a week', 'Some days I eat vegetarian meals', 'I sometimes have vegetarian meals']"
47,28,47_meat meals_eat meat meals_meals eat meat_meat meals eat,"['meat meals', 'eat meat meals', 'meals eat meat', 'meat meals eat', 'meals eat', 'meals', 'include meat', 'include', 'include meat meals', 'eat meat']","['I eat meat at most meals', 'I eat meat at most meals', 'I eat meat in most meals']"
